"Gene","Adjusted_P_Value"
"chr24_g14323.t1",0.606176136370316
"chr07_g27890.t1",0.606176136370316
"chr12_g31383.t1",0.606183907482743
"chr07_g1103.t1",0.606183907482743
"chr10_g43857.t1",0.606183907482743
"chr19_g38089.t1",0.606183907482743
"chr20_g4492.t1",0.606183907482743
"chr04_g57006.t1",0.606183907482743
"chr08_g1592.t1",0.606183907482743
"chr13_g36735.t1",0.606996549629096
"chr03_g54560.t1",0.607338284814667
"chr13_g5066.t1",0.607794371352899
"chr14_g40179.t1",0.607827691438437
"chr04_g46902.t1",0.608025042186266
"chr01_g41117.t1",0.608067781733369
"chr16_g56192.t1",0.608076282062857
"chr06_g13269.t1",0.608515276440078
"chr09_g1640.t1",0.608515276440078
"chr20_g59388.t1",0.608920113830487
"chr17_g60687.t1",0.608920113830487
"chr15_g56053.t1",0.608920113830487
"chr24_g26201.t1",0.608942227436785
"chr04_g51780.t1",0.608942227436785
"chr18_g50678.t1",0.608942227436785
"chr15_g22425.t1",0.608942227436785
"chr08_g46535.t1",0.608963859542748
"chr03_g378.t1",0.609200136129469
"chr03_g49623.t1",0.609834877433666
"chr02_g38648.t1",0.609834877433666
"chr05_g4772.t1",0.609834877433666
"chr11_g34059.t1",0.60997918388926
"chr13_g35519.t1",0.60997918388926
"chr13_g47268.t1",0.60997918388926
"chr04_g1916.t1",0.60997918388926
"chr14_g60079.t1",0.60997918388926
"chr16_g4188.t1",0.60997918388926
"chr11_g16232.t1",0.60997918388926
"chr12_g23265.t1",0.60997918388926
"chr10_g57524.t1",0.60997918388926
"chr07_g14003.t1",0.610085367670357
"chr03_g55477.t1",0.610085367670357
"chr07_g41844.t1",0.610272053048192
"chr18_g61124.t1",0.610323208908425
"chr01_g1058.t1",0.610966441985673
"chr22_g58208.t1",0.61115718774891
"chr09_g50431.t1",0.61115718774891
"chr14_g47921.t1",0.611434931909967
"chr06_g30856.t1",0.611434931909967
"chr22_g29098.t1",0.611434931909967
"chr24_g48188.t1",0.611434931909967
"chr01_g8384.t1",0.611434931909967
"chr15_g25348.t1",0.611434931909967
"chr01_g1173.t1",0.611434931909967
"chr20_g22101.t1",0.611434931909967
"chr01_g28895.t1",0.611482503794691
"chr09_g53526.t1",0.611502814340825
"chr05_g33547.t1",0.611502814340825
"chr07_g41305.t1",0.611641214120016
"chr08_g30283.t1",0.611641214120016
"chr15_g23550.t1",0.611641214120016
"chr06_g4556.t1",0.611649047416409
"chr01_g8378.t1",0.61166752116666
"chr03_g18822.t1",0.612147657994548
"chr17_g17119.t1",0.612222713755363
"chr11_g49837.t1",0.612222713755363
"chr11_g32454.t1",0.612222713755363
"chr16_g37206.t1",0.612222713755363
"chr10_g16986.t1",0.612222713755363
"chr23_g27734.t1",0.612222713755363
"chr07_g22044.t1",0.612222713755363
"chr23_g36608.t1",0.612222713755363
"chr13_g41203.t1",0.612269430843306
"chr03_g50573.t1",0.612298960250041
"chr05_g45648.t1",0.612298960250041
"chr02_g57701.t1",0.61274792025397
"chr10_g54256.t1",0.61274792025397
"chr11_g5392.t1",0.61274792025397
"chr18_g43773.t1",0.61274792025397
"chr14_g42854.t1",0.61274792025397
"chr13_g38080.t1",0.61274792025397
"chr24_g42182.t1",0.61274792025397
"chr04_g19556.t1",0.61274792025397
"chr08_g46566.t1",0.61274792025397
"chr20_g14727.t1",0.61274792025397
"chr24_g28095.t1",0.61274792025397
"chr04_g58409.t1",0.61274792025397
"chr22_g40918.t1",0.61274792025397
"chr05_g40504.t1",0.61274792025397
"chr17_g45913.t1",0.61274792025397
"chr04_g55222.t1",0.61274792025397
"chr07_g40269.t1",0.61274792025397
"chr03_g40072.t1",0.613016561824216
"chr18_g32319.t1",0.613105608626426
"chr12_g52367.t1",0.613105608626426
"chr13_g18113.t1",0.613105608626426
"chr17_g54243.t1",0.613105608626426
"chr01_g1508.t1",0.613105608626426
"chr06_g9975.t1",0.613105608626426
"chr19_g33080.t1",0.613105608626426
"chr15_g16845.t1",0.613105608626426
"chr18_g23513.t1",0.613105608626426
"chr22_g48412.t1",0.613105608626426
"chr19_g33190.t1",0.613105608626426
"chr08_g14013.t1",0.613105608626426
"chr24_g26196.t1",0.613105608626426
"chr23_g21244.t1",0.613105608626426
"chr09_g59707.t1",0.613105608626426
"chr02_g8266.t1",0.613105608626426
"chr01_g21369.t1",0.613434601022284
"chr11_g54697.t1",0.61344306706931
"chr19_g16877.t1",0.61344306706931
"chr16_g45427.t1",0.61344306706931
"chr19_g17792.t1",0.613868442564804
"chr20_g29060.t1",0.613868442564804
"chr08_g3681.t1",0.613868442564804
"chr19_g31171.t1",0.61431318151853
"chr02_g35437.t1",0.614519445927136
"chr04_g39339.t1",0.614519445927136
"chr08_g4060.t1",0.614519445927136
"chr12_g47196.t1",0.614519445927136
"chr09_g59481.t1",0.614519445927136
"chr13_g20153.t1",0.614519445927136
"chr01_g41525.t1",0.614519445927136
"chr03_g27525.t1",0.614709593998636
"chr13_g35203.t1",0.614709593998636
"chr10_g21323.t1",0.614709593998636
"chr18_g5359.t1",0.614709593998636
"chr16_g10428.t1",0.614709593998636
"chr22_g3030.t1",0.614709593998636
"chr02_g50850.t1",0.614709593998636
"chr17_g60291.t1",0.614709593998636
"chr10_g40471.t1",0.614709593998636
"chr10_g22809.t1",0.614709593998636
"chr15_g58308.t1",0.614709593998636
"chr19_g20031.t1",0.614709593998636
"chr07_g5381.t1",0.614709593998636
"chr04_g38937.t1",0.614709593998636
"chr19_g8243.t1",0.614737028665308
"chr22_g50887.t1",0.614830822227721
"chr02_g52031.t1",0.614848202999624
"chr03_g42443.t1",0.614848202999624
"chr08_g6373.t1",0.614848202999624
"chr21_g44430.t1",0.614848202999624
"chr12_g37291.t1",0.614848202999624
"chr01_g29330.t1",0.614848202999624
"chr02_g48343.t1",0.614848202999624
"chr22_g53182.t1",0.614848202999624
"chr07_g19890.t1",0.614848202999624
"chr18_g60908.t1",0.614848202999624
"chr03_g5317.t1",0.614848202999624
"chr15_g31666.t1",0.614848202999624
"chr14_g23757.t1",0.614941370994324
"chr18_g16102.t1",0.614941370994324
"chr11_g49727.t1",0.614941370994324
"chr10_g18256.t1",0.614941370994324
"chr01_g36435.t1",0.614941370994324
"chr01_g27028.t1",0.614941370994324
"chr19_g47472.t1",0.614974197389517
"chr03_g49861.t1",0.614974197389517
"chr19_g6330.t1",0.615113760926109
"chr22_g24854.t1",0.615113760926109
"chr22_g31483.t1",0.615113760926109
"chr07_g29895.t1",0.615113760926109
"chr10_g56393.t1",0.615113760926109
"chr17_g8229.t1",0.615113760926109
"chr04_g33177.t1",0.615166097982046
"chr02_g8326.t1",0.615166097982046
"chr05_g38166.t1",0.615297073169051
"chr10_g53912.t1",0.615385964178667
"chr05_g20956.t1",0.615411116312035
"chr01_g4013.t1",0.615411116312035
"chr13_g29164.t1",0.615411116312035
"chr14_g50046.t1",0.615411116312035
"chr08_g8661.t1",0.615411116312035
"chr22_g28887.t1",0.615411116312035
"chr17_g50742.t1",0.615411116312035
"chr19_g31248.t1",0.615411116312035
"chr06_g44828.t1",0.615411116312035
"chr04_g15902.t1",0.615411116312035
"chr03_g3128.t1",0.615411116312035
"chr17_g37048.t1",0.615411116312035
"chr11_g27321.t1",0.615411116312035
"chr14_g28535.t2",0.615411116312035
"chr21_g27981.t1",0.615411116312035
"chr16_g45627.t1",0.615411116312035
"chr07_g46050.t1",0.615411116312035
"chr13_g3324.t1",0.615411116312035
"chr13_g2432.t1",0.615411116312035
"chr05_g22354.t1",0.615411116312035
"chr03_g38905.t1",0.615411116312035
"chr19_g13951.t1",0.615411116312035
"chr12_g27574.t1",0.615411116312035
"chr17_g17362.t1",0.615411116312035
"chr21_g28658.t1",0.615411116312035
"chr14_g21076.t1",0.615411116312035
"chr15_g40056.t1",0.615411116312035
"chr01_g40882.t1",0.615411116312035
"chr04_g58737.t1",0.615411116312035
"chr01_g6500.t1",0.615411116312035
"chr17_g38706.t1",0.615411116312035
"chr02_g55532.t1",0.615411116312035
"chr14_g41738.t1",0.615411116312035
"chr24_g9298.t2",0.615411116312035
"chr06_g41459.t1",0.615411116312035
"chr09_g58427.t1",0.615411116312035
"chr03_g20685.t1",0.615411116312035
"chr23_g27726.t1",0.615411116312035
"chr05_g56447.t1",0.615411116312035
"chr03_g23387.t1",0.615411116312035
"chr16_g54107.t1",0.615411116312035
"chr05_g59766.t1",0.615411116312035
"chr14_g30716.t1",0.615411116312035
"chr02_g2109.t1",0.615411116312035
"chr16_g49168.t1",0.615411116312035
"chr14_g45846.t1",0.615411116312035
"chr09_g3774.t1",0.615411116312035
"chr22_g27674.t1",0.615411116312035
"chr16_g7144.t1",0.615411116312035
"chr02_g21122.t1",0.615411116312035
"chr10_g35108.t1",0.615411116312035
"chr04_g37700.t1",0.615490687681811
"chr13_g21921.t1",0.615637428110424
"chr19_g9208.t1",0.616520741771851
"chr14_g54025.t1",0.616520741771851
"chr04_g42530.t1",0.616596646089187
"chr21_g56003.t1",0.616596646089187
"chr17_g58872.t1",0.616973838795535
"chr16_g778.t1",0.616973838795535
"chr14_g18459.t1",0.616973838795535
"chr16_g18494.t1",0.616973838795535
"chr16_g25138.t1",0.616973838795535
"chr12_g41295.t1",0.616973838795535
"chr09_g1950.t1",0.616973838795535
"chr09_g55208.t1",0.616973838795535
"chr24_g31417.t1",0.616973838795535
"chr14_g42514.t1",0.616973838795535
"chr09_g58429.t1",0.616973838795535
"chr09_g26382.t1",0.616973838795535
"chr13_g37915.t1",0.616973838795535
"chr16_g9571.t1",0.616973838795535
"chr03_g54561.t1",0.616973838795535
"chr16_g20372.t1",0.617556144069249
"chr16_g8395.t1",0.617636640569739
"chr04_g45198.t1",0.617636640569739
"chr09_g45005.t1",0.617960071019961
"chr13_g9085.t1",0.617960071019961
"chr17_g21666.t1",0.617960071019961
"chr11_g59076.t1",0.618126701791511
"chr05_g28594.t1",0.618126701791511
"chr18_g31621.t1",0.618351416361025
"chr04_g41274.t1",0.618351416361025
"chr21_g57925.t1",0.618351416361025
"chr22_g4736.t1",0.618351416361025
"chr18_g55440.t1",0.618351416361025
"chr01_g22193.t1",0.618358793294858
"chr20_g28318.t1",0.61842060777831
"chr07_g21011.t1",0.61842060777831
"chr05_g4137.t1",0.61842060777831
"chr16_g9168.t1",0.618727559735218
"chr09_g22300.t1",0.618727559735218
"chr01_g24228.t1",0.618727559735218
"chr05_g11498.t1",0.618920536768028
"chr05_g3845.t1",0.618920536768028
"chr10_g57270.t1",0.618920536768028
"chr17_g58790.t1",0.618925449778929
"chr23_g27719.t1",0.619028476909438
"chr16_g56107.t1",0.619028476909438
"chr14_g40696.t1",0.619028476909438
"chr03_g12787.t1",0.619028476909438
"chr18_g16437.t1",0.619028476909438
"chr10_g37767.t1",0.619028476909438
"chr19_g28817.t1",0.619028476909438
"chr01_g13771.t1",0.619028476909438
"chr03_g37503.t1",0.619028476909438
"chr03_g29261.t1",0.619028476909438
"chr22_g52908.t1",0.619028476909438
"chr09_g33244.t1",0.619028476909438
"chr16_g55310.t1",0.619123969224233
"chr09_g23491.t1",0.619326969219393
"chr19_g39015.t1",0.619326969219393
"chr08_g46583.t1",0.619326969219393
"chr17_g50711.t1",0.619326969219393
"chr21_g35363.t1",0.619326969219393
"chr15_g51899.t1",0.619839832041931
"chr22_g18156.t1",0.620109133889
"chr07_g1845.t1",0.620324414027722
"chr03_g59225.t1",0.620401389941124
"chr08_g46689.t1",0.620552535417194
"chr19_g20108.t1",0.620552535417194
"chr17_g31018.t1",0.621472747113516
"chr07_g40869.t1",0.62147314224587
"chr04_g2197.t1",0.62147314224587
"chr18_g50196.t1",0.621489544811269
"chr06_g24644.t1",0.621489544811269
"chr08_g9343.t1",0.621489544811269
"chr04_g35773.t1",0.621527843031782
"chr14_g51545.t1",0.62157269031418
"chr17_g35529.t1",0.621622001107328
"chr24_g30159.t1",0.621643021895633
"chr21_g38758.t1",0.621643021895633
"chr16_g59409.t1",0.621643021895633
"chr08_g53579.t1",0.621643021895633
"chr11_g28268.t1",0.621643021895633
"chr01_g8123.t1",0.621643021895633
"chr06_g9548.t1",0.621643021895633
"chr01_g24407.t1",0.621643021895633
"chr13_g39192.t1",0.621643021895633
"chr08_g6171.t1",0.621643021895633
"chr07_g53443.t1",0.622203999940746
"chr05_g37974.t1",0.622203999940746
"chr15_g60494.t1",0.622203999940746
"chr08_g57393.t1",0.622203999940746
"chr03_g29259.t1",0.622203999940746
"chr17_g29642.t1",0.622203999940746
"chr14_g8478.t1",0.622409194700636
"chr13_g56138.t1",0.622409194700636
"chr15_g16578.t1",0.622588160915517
"chr03_g60206.t1",0.622788953063562
"chr08_g5469.t1",0.622788953063562
"chr13_g19279.t1",0.622800535601324
"chr08_g13226.t1",0.622912764713173
"chr14_g18391.t1",0.622912764713173
"chr06_g30836.t1",0.622912764713173
"chr02_g28943.t1",0.622912764713173
"chr08_g34884.t1",0.622912764713173
"chr09_g5100.t1",0.622912764713173
"chr01_g34623.t1",0.622912764713173
"chr12_g32001.t1",0.622912764713173
"chr03_g49867.t1",0.622912764713173
"chr03_g22455.t1",0.622912764713173
"chr14_g49484.t1",0.622912764713173
"chr11_g3644.t1",0.622915804126036
"chr04_g28299.t1",0.622915804126036
"chr19_g2380.t1",0.622915804126036
"chr02_g19749.t1",0.622915804126036
"chr08_g47647.t1",0.622915804126036
"chr03_g6022.t1",0.622915804126036
"chr15_g50603.t1",0.622915804126036
"chr07_g46253.t1",0.622932096393882
"chr09_g34220.t1",0.622932096393882
"chr05_g58650.t1",0.624009308181356
"chr10_g27097.t1",0.624098259304547
"chr23_g28497.t1",0.624098259304547
"chr24_g10477.t1",0.624124539403938
"chr07_g53818.t1",0.625056063278882
"chr12_g14431.t1",0.625093046945082
"chr17_g17354.t1",0.625093046945082
"chr06_g21715.t1",0.625093046945082
"chr10_g35344.t1",0.625250076531033
"chr23_g40101.t1",0.625250076531033
"chr10_g33491.t1",0.625447037839651
"chr19_g23035.t1",0.625447037839651
"chr23_g39085.t1",0.625447037839651
"chr02_g2437.t1",0.625447037839651
"chr21_g39625.t1",0.625447037839651
"chr10_g56836.t1",0.625447037839651
"chr17_g21496.t1",0.625447037839651
"chr20_g41168.t1",0.625447037839651
"chr17_g41443.t1",0.625447037839651
"chr04_g8455.t1",0.625447037839651
"chr07_g46241.t1",0.625447037839651
"chr05_g48231.t1",0.625447037839651
"chr01_g39427.t1",0.625447037839651
"chr01_g1179.t1",0.625447037839651
"chr02_g38647.t1",0.625447037839651
"chr13_g38079.t1",0.625447037839651
"chr05_g58239.t1",0.625447037839651
"chr06_g2796.t1",0.625447037839651
"chr06_g8883.t1",0.625447037839651
"chr17_g52955.t1",0.625447037839651
"chr01_g13789.t1",0.625447037839651
"chr01_g48255.t1",0.625447037839651
"chr11_g27324.t1",0.625447037839651
"chr01_g49663.t1",0.625447037839651
"chr14_g51948.t1",0.625447037839651
"chr14_g51536.t1",0.625447037839651
"chr24_g5241.t1",0.625486931979062
"chr03_g41070.t1",0.625486931979062
"chr11_g39099.t1",0.625486931979062
"chr15_g24707.t1",0.625486931979062
"chr09_g7964.t1",0.625486931979062
"chr04_g51792.t1",0.625486931979062
"chr03_g49631.t1",0.625486931979062
"chr08_g5661.t1",0.625486931979062
"chr18_g56328.t1",0.625486931979062
"chr20_g7918.t1",0.625486931979062
"chr21_g9318.t1",0.625486931979062
"chr14_g10699.t1",0.625486931979062
"chr17_g417.t1",0.625486931979062
"chr22_g50890.t1",0.625486931979062
"chr10_g11091.t1",0.625486931979062
"chr09_g27273.t1",0.625486931979062
"chr01_g9231.t1",0.625486931979062
"chr14_g18396.t1",0.625486931979062
"chr16_g31327.t1",0.625486931979062
"chr11_g37114.t1",0.625486931979062
"chr23_g15190.t1",0.625586029502922
"chr17_g58715.t1",0.625625822182804
"chr11_g2839.t1",0.625837873899318
"chr21_g34540.t1",0.626077369314973
"chr02_g33592.t1",0.626146304746825
"chr16_g20380.t1",0.626146304746825
"chr01_g14118.t1",0.626385180132376
"chr04_g33281.t1",0.626385180132376
"chr23_g25411.t1",0.626385180132376
"chr08_g46717.t1",0.626402677738048
"chr22_g22120.t1",0.626402677738048
"chr17_g2642.t1",0.626402677738048
"chr20_g19680.t1",0.626499921825865
"chr10_g32363.t1",0.626616385036363
"chr07_g38847.t1",0.626616385036363
"chr12_g36233.t1",0.626616385036363
"chr23_g60150.t1",0.626616385036363
"chr06_g34943.t1",0.626616385036363
"chr15_g3529.t1",0.626616385036363
"chr11_g56657.t1",0.626616385036363
"chr13_g5257.t1",0.626616385036363
"chr08_g45954.t1",0.626616385036363
"chr22_g29090.t1",0.626616385036363
"chr03_g40986.t1",0.626616385036363
"chr11_g26476.t1",0.626616385036363
"chr04_g10601.t1",0.626616385036363
"chr08_g34887.t1",0.626616385036363
"chr09_g1947.t1",0.626682790592061
"chr09_g5126.t1",0.626892269653175
"chr15_g15043.t1",0.626892269653175
"chr13_g12453.t1",0.627088528968977
"chr03_g31435.t1",0.627410515044933
"chr18_g37602.t1",0.627562609525409
"chr10_g59160.t1",0.627562609525409
"chr01_g54483.t1",0.627562609525409
"chr24_g30031.t1",0.627562609525409
"chr23_g919.t1",0.627761411212058
"chr18_g16459.t1",0.627910240880698
"chr23_g30504.t1",0.627923321577155
"chr19_g51573.t1",0.627923321577155
"chr14_g42485.t1",0.627923321577155
"chr13_g44977.t1",0.62794338194651
"chr07_g15325.t1",0.62794338194651
"chr03_g60249.t1",0.62794338194651
"chr10_g57537.t1",0.628416189636954
"chr23_g54531.t1",0.628476059433222
"chr05_g4949.t1",0.628591621666548
"chr18_g59813.t1",0.62859478937433
"chr06_g23008.t1",0.62862110457488
"chr08_g12703.t1",0.628841579550582
"chr04_g28366.t1",0.629022689400685
"chr06_g38116.t1",0.629507863144266
"chr16_g21512.t1",0.629510137255364
"chr13_g29156.t1",0.629510137255364
"chr16_g34531.t1",0.629510137255364
"chr03_g6021.t1",0.629510137255364
"chr19_g45209.t1",0.629510137255364
"chr12_g9057.t1",0.629542338941855
"chr10_g50932.t1",0.6299656230653
"chr20_g25890.t1",0.6299656230653
"chr04_g6422.t1",0.6299656230653
"chr15_g2343.t1",0.6299656230653
"chr11_g60997.t1",0.6299656230653
"chr06_g22461.t1",0.6299656230653
"chr11_g44310.t1",0.630107329048877
"chr08_g54583.t1",0.630491083444027
"chr07_g58483.t1",0.630491083444027
"chr10_g35798.t1",0.630974700292301
"chr17_g58856.t1",0.630977201018879
"chr11_g27540.t1",0.630977201018879
"chr02_g24864.t1",0.630977201018879
"chr01_g56646.t1",0.630977201018879
"chr20_g23178.t1",0.630977201018879
"chr18_g28037.t1",0.630977201018879
"chr11_g41984.t1",0.630977201018879
"chr09_g55216.t1",0.630977201018879
"chr23_g60155.t1",0.630977201018879
"chr02_g28150.t1",0.630977201018879
"chr15_g1315.t1",0.630977201018879
"chr17_g17114.t1",0.630977201018879
"chr13_g58235.t1",0.630977201018879
"chr09_g46987.t1",0.631010028481018
"chr19_g2695.t1",0.631010028481018
"chr11_g55246.t1",0.631432182045748
"chr06_g23864.t1",0.631565182818564
"chr04_g53286.t1",0.631790995204384
"chr15_g46965.t1",0.631790995204384
"chr01_g58260.t1",0.631790995204384
"chr02_g61199.t1",0.632591399056811
"chr11_g10104.t1",0.632638541622718
"chr10_g52322.t1",0.63297375679407
"chr03_g20486.t1",0.632996071255024
"chr09_g50408.t1",0.633016364112672
"chr12_g35334.t1",0.633016364112672
"chr05_g61147.t1",0.633017546305577
"chr04_g33410.t1",0.633183407045843
"chr07_g9644.t1",0.633183407045843
"chr01_g45749.t1",0.633837601311117
"chr01_g751.t1",0.633837601311117
"chr23_g34052.t1",0.633837601311117
"chr22_g57202.t1",0.633837601311117
"chr12_g8149.t1",0.633837601311117
"chr21_g27999.t1",0.633893605417912
"chr18_g14650.t1",0.634101101389626
"chr11_g4831.t1",0.634101101389626
"chr13_g29240.t1",0.634217360736856
"chr04_g1826.t1",0.634502041993994
"chr23_g13695.t1",0.63487537734115
"chr16_g41446.t4",0.634970440086463
"chr05_g35016.t1",0.635378227369969
"chr14_g59853.t1",0.635378227369969
"chr06_g22483.t1",0.635594284766513
"chr04_g7291.t1",0.635653821889359
"chr19_g51394.t1",0.636016668094425
"chr19_g51565.t1",0.636016668094425
"chr19_g57903.t1",0.636016668094425
"chr14_g32424.t2",0.636363614427818
"chr09_g50419.t1",0.636363614427818
"chr15_g55152.t1",0.636394360842474
"chr14_g60061.t1",0.636394360842474
"chr18_g3302.t1",0.636394360842474
"chr08_g1615.t1",0.636394360842474
"chr05_g60812.t1",0.636394360842474
"chr11_g35544.t1",0.636394360842474
"chr10_g60820.t1",0.636394360842474
"chr15_g47821.t1",0.636394360842474
"chr21_g24988.t1",0.636394360842474
"chr11_g10362.t1",0.636394360842474
"chr14_g31551.t1",0.636394360842474
"chr03_g9686.t1",0.636394360842474
"chr09_g35243.t1",0.636394360842474
"chr13_g29153.t1",0.636394360842474
"chr18_g8235.t1",0.636394360842474
"chr04_g3759.t1",0.636394360842474
"chr18_g23815.t1",0.636394360842474
"chr23_g54535.t1",0.636672235202865
"chr16_g30209.t1",0.636846944678464
"chr09_g57672.t1",0.636846944678464
"chr07_g42265.t1",0.636846944678464
"chr08_g6617.t1",0.637334535582179
"chr15_g38261.t1",0.637868016674471
"chr11_g58878.t1",0.637868016674471
"chr11_g40699.t1",0.637868016674471
"chr05_g4957.t1",0.638025340036328
"chr12_g18829.t1",0.638094568531396
"chr01_g36146.t1",0.638094568531396
"chr03_g60256.t1",0.638094568531396
"chr05_g48156.t1",0.638148348758073
"chr23_g59660.t1",0.638230662975383
"chr20_g49775.t1",0.638336334407559
"chr10_g16776.t1",0.638337414298969
"chr10_g59156.t1",0.638640957029108
"chr17_g45254.t1",0.638640957029108
"chr07_g2562.t1",0.638640957029108
"chr10_g2387.t1",0.638640957029108
"chr04_g40516.t1",0.638640957029108
"chr06_g4580.t1",0.638640957029108
"chr06_g27594.t1",0.638640957029108
"chr11_g37626.t1",0.638640957029108
"chr06_g4586.t1",0.638640957029108
"chr17_g51083.t1",0.638640957029108
"chr21_g29494.t1",0.638640957029108
"chr07_g46264.t1",0.638640957029108
"chr12_g17157.t1",0.638938341823555
"chr12_g49552.t1",0.638938341823555
"chr23_g34473.t1",0.638938341823555
"chr09_g50422.t1",0.638938341823555
"chr17_g45906.t1",0.638938341823555
"chr03_g12800.t1",0.638938341823555
"chr12_g24087.t1",0.638938341823555
"chr06_g9885.t1",0.638938341823555
"chr22_g4318.t1",0.638938341823555
"chr04_g21221.t1",0.639082098446066
"chr13_g12459.t1",0.63951809692189
"chr08_g44711.t1",0.63951809692189
"chr13_g18019.t1",0.640387151544472
"chr04_g1907.t1",0.640412641559541
"chr01_g5164.t1",0.640867518569123
"chr03_g20678.t1",0.640867518569123
"chr18_g23814.t1",0.640867518569123
"chr17_g60099.t1",0.640867518569123
"chr18_g16100.t1",0.640867518569123
"chr11_g15058.t1",0.640867518569123
"chr15_g49371.t1",0.640867518569123
"chr01_g20835.t1",0.640867518569123
"chr06_g56633.t1",0.641031544946902
"chr07_g19218.t1",0.641031544946902
"chr24_g189.t1",0.64104776501166
"chr23_g41426.t1",0.64104776501166
"chr07_g18942.t1",0.641276749165209
"chr08_g54852.t1",0.641276749165209
"chr05_g22361.t1",0.642037028169472
"chr04_g9698.t1",0.642193407206997
"chr18_g8513.t1",0.642245455398795
"chr04_g8871.t1",0.64268987879336
"chr21_g57724.t1",0.642756592732409
"chr11_g55245.t1",0.642897982518261
"chr02_g13757.t1",0.642939670742285
"chr14_g18206.t1",0.643093071912324
"chr10_g5542.t1",0.643093071912324
"chr06_g28965.t1",0.643093071912324
"chr14_g625.t1",0.643093071912324
"chr02_g39659.t1",0.643093071912324
"chr01_g26264.t1",0.643260682573218
"chr04_g28739.t1",0.643260682573218
"chr01_g58254.t1",0.643362209184792
"chr07_g29754.t1",0.643520104802576
"chr18_g32318.t1",0.643780517366886
"chr13_g27440.t1",0.644754937285707
"chr10_g59997.t1",0.644754937285707
"chr21_g52824.t1",0.645152645834592
"chr07_g1844.t1",0.645152645834592
"chr04_g7630.t1",0.645152645834592
"chr11_g15072.t1",0.645152645834592
"chr04_g18785.t1",0.645233013718795
"chr04_g14818.t1",0.645233013718795
"chr13_g6356.t1",0.645355288842145
"chr20_g8959.t1",0.645355288842145
"chr06_g41520.t1",0.645637173313335
"chr09_g53114.t1",0.645737497965816
"chr23_g60166.t1",0.645737497965816
"chr14_g50054.t1",0.645737497965816
"chr21_g52450.t1",0.645737497965816
"chr13_g12214.t1",0.645737497965816
"chr04_g36660.t1",0.645737497965816
"chr14_g27842.t1",0.645737497965816
"chr12_g8971.t1",0.645737497965816
"chr23_g11748.t1",0.645737497965816
"chr07_g15342.t1",0.645737497965816
"chr21_g38757.t1",0.645737497965816
"chr10_g56825.t1",0.645737497965816
"chr08_g3356.t1",0.645737497965816
"chr11_g11594.t1",0.645782923867184
"chr14_g14785.t1",0.645782923867184
"chr04_g9262.t1",0.645782923867184
"chr20_g2485.t1",0.645782923867184
"chr04_g58834.t1",0.645782923867184
"chr18_g16095.t1",0.645782923867184
"chr12_g24312.t1",0.645782923867184
"chr09_g3499.t1",0.645782923867184
"chr18_g5367.t1",0.645782923867184
"chr16_g1532.t1",0.645782923867184
"chr04_g19561.t1",0.645782923867184
"chr19_g52490.t1",0.645782923867184
"chr02_g4992.t1",0.645782923867184
"chr17_g15708.t1",0.645782923867184
"chr02_g38601.t1",0.645782923867184
"chr11_g46270.t1",0.645782923867184
"chr13_g33884.t1",0.645782923867184
"chr02_g24201.t1",0.646181861908969
"chr20_g47012.t1",0.646217700546251
"chr19_g4383.t1",0.646714930012264
"chr04_g19368.t1",0.646736998435577
"chr02_g9243.t1",0.64729820279492
"chr08_g54568.t1",0.64729820279492
"chr24_g28101.t1",0.64729820279492
"chr16_g25863.t1",0.647610976109822
"chr18_g5365.t1",0.647610976109822
"chr17_g35252.t1",0.647610976109822
"chr23_g41923.t1",0.647610976109822
"chr15_g20549.t1",0.647610976109822
"chr23_g25528.t1",0.647610976109822
"chr15_g15055.t1",0.647610976109822
"chr05_g60437.t1",0.647671334437394
"chr01_g2995.t1",0.647732942758776
"chr02_g34707.t1",0.647732942758776
"chr19_g35027.t2",0.647732942758776
"chr02_g13752.t1",0.647732942758776
"chr02_g49398.t1",0.647732942758776
"chr23_g31939.t1",0.647732942758776
"chr21_g42284.t1",0.647744786696837
"chr09_g16933.t1",0.647744786696837
"chr14_g54603.t1",0.647744786696837
"chr15_g46962.t1",0.647744786696837
"chr14_g58189.t1",0.647744786696837
"chr04_g40733.t1",0.647744786696837
"chr09_g32925.t1",0.647744786696837
"chr08_g20228.t1",0.647744786696837
"chr18_g53665.t1",0.647744786696837
"chr14_g56272.t1",0.647744786696837
"chr22_g27681.t1",0.647744786696837
"chr07_g42566.t1",0.647744786696837
"chr21_g35075.t1",0.647744786696837
"chr22_g39787.t1",0.647744786696837
"chr22_g26877.t1",0.647744786696837
"chr11_g40631.t1",0.647744786696837
"chr14_g36489.t1",0.647744786696837
"chr09_g34913.t1",0.647744786696837
"chr11_g39018.t1",0.647744786696837
"chr17_g7873.t1",0.647925378105641
"chr04_g37265.t1",0.647931611135922
"chr13_g61070.t1",0.647960423418135
"chr11_g169.t1",0.647960423418135
"chr19_g49060.t1",0.647960423418135
"chr24_g14326.t1",0.64810785592702
"chr12_g61099.t1",0.648218402702626
"chr08_g39525.t1",0.648218402702626
"chr19_g33186.t1",0.648218402702626
"chr01_g48076.t1",0.64836571808236
"chr12_g25488.t1",0.648732813163563
"chr02_g32101.t1",0.648732813163563
"chr07_g35463.t1",0.648732813163563
"chr01_g2994.t1",0.648732813163563
