Gene	Max_Weight_Transition	Avg_Omega	Slope_Gain	T-Statistic_Gain	P-Value_Gain	Slope_Loss	T-Statistic_Loss	P-Value_Loss
chr16_g9359.t1	same	0.21710511481481476	-0.0031001546097673667	-1.4011823269473864	0.16374044789641398	-0.002282278564304702	-1.0832465851027193	0.2808707643652424
chr06_g50009.t1	same	0.5868251296296295	0.0007744255955019518	0.9622813522002589	0.3378433584242728	3.246503772371979e-05	0.04236289809083388	0.9662798117803402
chr15_g60505.t1	same	0.15031265740740737	0.0001254618895337442	0.1702594319943028	0.8650928347150724	-0.0011574183665816176	-1.6494422156575241	0.10167245426983304
chr05_g32170.t1	same	0.06617606351851853	-0.00019778464315836535	-0.0729767369949546	0.94194612886805	-0.0018975406548502425	-0.7352420579044949	0.46362662894967643
chr04_g15904.t1	same	0.2546823833333333	-0.0013621056274449594	-0.6559570148904156	0.5131075312177323	0.0015237970986728441	0.7706179409347957	0.4424479979615832
chr16_g5142.t1	same	0.9683925037037036	0.0003958272659332515	0.9275843959093181	0.3554851354628894	5.874583091435789e-05	0.14456799513883914	0.8852944903247184
chr20_g23182.t1	same	0.06600589092592593	-0.001933562500248821	-0.8925623967974452	0.3738779554497025	-0.0013644052355857275	-0.661410566113106	0.5096170270506408
chr23_g22335.t1	same	35.4683795824074	17.659914432836953	1.0420652799354944	0.2994762819617222	-15.023241970235732	-0.9309307439017704	0.3537584631984222
chr04_g50153.t1	same	0.19529237962962964	0.0007441784546197949	0.5496700416715861	0.5835672559567923	-0.0022192143550674517	-1.7213596083035951	0.08776258838050312
chr16_g18884.t1	same	0.13505453333333334	5.479099302761285e-06	0.010886290539052285	0.9913322462801115	0.0006461001175958268	1.348087087921745	0.18016960556136705
chr13_g23945.t1	same	51.17880958814814	-1.2561349402823938	-0.02227763526112273	0.9822634903303283	-43.8326660464173	-0.8163531251214727	0.41591580743861056
chr14_g15942.t1	same	0.8639534348703704	-1.5572305691797814	-0.6393299274319068	0.5238268957373409	-1.5525938426985326	-0.6693871224162077	0.5045344479757647
chr06_g9233.t1	same	0.7644995629629632	0.007581785899695433	0.7191145890410643	0.47346836887056165	0.004778046398124211	0.47590944692376275	0.6350041648752578
chr18_g23505.t1	same	0.5247679333333333	-0.029375783730510755	-1.7145906434250875	0.0890017868352395	0.01699639795270503	1.0417781827840455	0.2996088482910248
chr11_g42006.t1	same	0.18258779814814818	-0.0013464447755820405	-1.4070280270331412	0.1620038298894614	0.0023973411306668787	2.6308217223935544	0.009635153857046937
chr06_g42719.t1	same	0.6079403055555554	-0.0009300554355319971	-0.3169810813468499	0.7518087664963378	0.003461804886418313	1.2390090361376545	0.2177601221320474
chr14_g226.t1	same	0.36644390555555556	0.007937815129783796	1.4295998329049677	0.1554301979840333	-0.006549692434300271	-1.2387446588802613	0.2178576956542265
chr01_g56648.t1	same	0.1314346611111111	-4.565529252360913e-05	-0.13009350424807486	0.8967102731466645	5.6450789709398206e-05	0.1689203155187589	0.8661437241151256
chr10_g59998.t1	same	0.4369610092592592	8.47303119643765e-05	0.040704518729784846	0.9675991052642376	0.0011924470119615554	0.6015757043258226	0.54859142250247
chr16_g38456.t1	same	0.1760412240740741	0.0008548692636777032	1.0621076230051065	0.2903196568486583	-0.00043527051451128603	-0.5679046854986967	0.5711607510288437
chr19_g19445.t1	same	0.15612761296296296	0.003062077305716666	4.002475119790062	0.00010893440078278749	-0.0005042930399551249	-0.6922179297428479	0.49013776925699537
chr24_g13349.t1	same	0.1711615111111111	0.0019119260590536751	0.5858463655144699	0.5590790033151898	0.00384470508694222	1.2371519940048195	0.21844617268329072
chr12_g32553.t1	same	1.628819555555555	0.006278932617559755	0.5555029318460324	0.5795848573557203	0.03259092502272622	3.027921417175118	0.0030148928542804636
chr05_g57611.t1	same	0.27044765370370377	0.0105780800010815	0.5333121470854456	0.5948039019941345	-0.010023051779788916	-0.5306668785113423	0.5966303627532771
chr02_g16308.t1	same	0.3219577962962963	-0.002422902148707115	-0.9169452566039471	0.3610104859864208	-0.0022893865010638753	-0.9098588644771548	0.36472084600107624
chr08_g13556.t1	same	0.22056417592592595	0.0003090356658963302	0.4013217169624715	0.6888970356748896	0.0011718445908797523	1.5980908196514032	0.11265265805193342
chr20_g14767.t1	same	0.7895802833333333	-0.0017220589230775574	-1.0564144112437517	0.2929010682375579	-0.0017687159040190152	-1.1394408107101965	0.25678871756515526
chr10_g39306.t1	same	0.05618192259259261	-5.653925176465596e-05	-0.12602113463022208	0.8999260938470649	0.0011747175508841255	2.749629419131247	0.006889643413681592
chr08_g14042.t1	same	0.16088900555555555	0.0020955184939372403	1.6405588582457444	0.10350769757208343	3.4469471385074934e-05	0.028338856436131016	0.977438965892298
chr13_g57380.t1	same	0.18517578518518515	0.00269086940466388	1.2072414155850337	0.22971340776572854	0.0005551721332560177	0.2615631407507016	0.7941066774616099
chr08_g7240.t1	same	1.0690847037037037	0.0011461917366168658	0.3350976634817453	0.738136482962856	0.00014261346301515552	0.04378466508273028	0.9651488252210239
chr04_g30457.t1	same	0.982847974074074	-0.017552165043426615	-0.9335641811289203	0.3524034239384052	-0.03863419062284117	-2.157906804684799	0.032927404107860846
chr07_g31357.t1	same	0.26319967592592597	0.0005958134972794988	0.8485839944579661	0.39780239302898	-0.0002580656638248073	-0.38597760156185185	0.7001967084911298
chr11_g23785.t1	same	0.05484075703703703	0.0006264398364698798	0.47672937985255087	0.6344218155809805	0.0029490675245750337	2.356810402089959	0.020052211231411172
chr18_g50672.t1	same	0.15282871296296296	9.899872763075331e-05	0.5080417590885613	0.6123566686800503	-0.0001905643365597597	-1.0269724782892786	0.3064990822826374
chr23_g53871.t1	same	0.0809618561111111	-0.0002706198965169497	-1.4042033856544596	0.1628411979088077	0.00042386331060023533	2.3096357744075457	0.022617721273901513
chr05_g2736.t1	same	0.20771687962962965	0.00041373078820699496	0.17113089096371065	0.8644090753494021	-0.0032093485405375356	-1.394038715865075	0.16588188796843711
chr11_g58080.t1	same	0.05494446703703703	0.002609966912967853	0.7606391981394847	0.4483646115918368	-0.0021292392867193143	-0.6516517276308434	0.515871977999401
chr22_g17598.t1	same	0.49084273148148155	0.013766646243486258	0.28376500853533265	0.7770794850240047	-0.07250615482627074	-1.5694697232446901	0.1191716847181342
chr13_g45836.t1	same	0.5712074111111112	-0.0009428028497635036	-1.1649927927949557	0.24633255412428545	0.0006363192845417458	0.8257048149438255	0.4106101205115057
chr08_g10517.t1	same	0.5679492925925926	0.0026170398830165035	1.4710519269585867	0.14389453397522492	-0.00016752035156711726	-0.09888550084216925	0.9213941772891363
chr17_g59183.t1	same	0.7867934648148149	-0.004940035304955882	-1.0764918562588628	0.2838667975480607	0.007309682149722901	1.6727327829041492	0.0969851265526745
chr21_g24982.t1	same	0.11289883333333336	0.0011021653689838326	1.2894982629901117	0.199704781284363	0.0016879951550594174	2.073922751585951	0.04022551760807464
chr03_g34919.t1	same	0.4676179555555556	0.013657549190321973	0.3670417674251207	0.7142343209855314	-0.019480031442793172	-0.5497683669128535	0.5835000176658388
chr08_g31101.t1	same	0.1318117166666667	0.00105899724835151	2.040233902494564	0.0435217359737111	0.0009839261687762779	1.990650509399563	0.04879185746808438
chr04_g7844.t1	same	0.3643305203703704	-0.0028684869430575374	-0.6575001569065874	0.5121185773126296	-0.003734424848920329	-0.8989056027629188	0.37050313242696065
chr08_g9117.t1	same	0.4170428981481482	-0.0059792598335959325	-0.0732502241449747	0.9417289578882699	-0.03717242975151913	-0.4782223405171288	0.633362043403731
chr01_g6302.t1	same	0.6252361592592592	-0.0060103854810447405	-0.7786512740143527	0.4377178898199261	-0.006958542122574692	-0.9466867791032724	0.34570084234967724
chr10_g33357.t1	same	0.508830612962963	-0.030772258997667216	-0.34320093459289874	0.7320478223855138	0.25708168131613746	3.010978081347817	0.003175595883269996
chr03_g42248.t1	same	0.19167182592592594	0.006316434284507765	0.8916231404105074	0.3743793070819623	0.014074026409203607	2.0862919891008564	0.03907027056462452
chr05_g48217.t1	same	0.7381385925925926	-0.011325278792051467	-0.7358635303141188	0.46324970002385146	0.017925768622968477	1.223132607252825	0.2236761709026077
chr15_g33307.t1	same	0.7195112962962964	-0.010143393920123481	-0.23850321695713075	0.8118976305598359	-0.003605159874680476	-0.08901903006887582	0.9292151847236616
chr03_g18824.t1	same	0.9751309055555557	-0.149071215187703	-0.8035745847808223	0.42323161125143616	-0.3193132443624956	-1.8075766102231325	0.07317742081127593
chr24_g13327.t1	same	0.2276124314814815	0.005000390465233375	0.9711067466725772	0.3334484746594062	0.012860541200596695	2.6228271933398264	0.009851340518357374
chr15_g1020.t1	same	0.24133911296296298	-0.00011864009274672632	-0.16595212661453185	0.8684739013791318	-0.0007506014761648568	-1.1025749936777354	0.2724181306837293
chr05_g31896.t1	same	0.21024322222222225	0.0011888446954929906	1.0883121386343075	0.27863827100964544	-0.000544593884386504	-0.5235383363386676	0.6015651829543454
chr09_g53122.t1	same	0.18518007777777773	0.0015162483838194669	4.0035263632210425	0.00010850835031364677	-0.00017460733284436025	-0.48415252361652383	0.6291600612697956
chr16_g25863.t1	same	0.10822627462962961	-0.009178955608863611	-0.49328742084898003	0.6227110584758417	-0.025331157342700767	-1.42958236943677	0.15543520345490838
chr07_g35588.t1	same	0.11598756296296298	3.599615304292136e-05	0.278498722496864	0.781108878594905	6.11587830887461e-05	0.4969049612563491	0.6201652102914643
chr07_g45035.t1	same	0.7071385981481483	-0.008779608772429904	-0.9893153689217107	0.3244994996975975	0.024643630791673324	2.916162127495675	0.004230274853311949
chr22_g1938.t1	same	0.3642761037037037	-0.0001198763409832791	-0.01313668232888344	0.9895405609246297	0.011581444696070862	1.3327918763095845	0.18512517666939474
chr23_g31956.t1	same	0.2079809203703704	0.002786131763588554	1.5527855733215854	0.12310781252143235	-0.003649870316451994	-2.136164283746287	0.034697269010232144
chr02_g53473.t1	same	0.32866208333333335	0.0012339129640267488	1.998351633395223	0.047939345105470973	0.00021748486805526107	0.36988252003827676	0.7121220051489549
chr02_g6783.t1	same	0.2834409537037037	0.0012854035232350454	0.656803201728735	0.5125651104988307	-0.0008432787676500622	-0.45249555839024225	0.6517289939045325
chr21_g14921.t1	same	0.16597412685185187	-0.0054211414085503055	-0.2352587541898249	0.8144089071108978	-0.004055973618373306	-0.18484068031520048	0.8536660313985065
chr19_g40855.t1	same	0.10520194574074075	-0.015819016697227437	-0.9797221840406802	0.3291943394965148	-0.021194277012049293	-1.3784450036617655	0.17063043160385827
chr16_g18494.t1	same	0.39239543703703705	-0.001333898867651177	-0.5909049677306852	0.5556954355022252	-0.00324470676392096	-1.5094459659534325	0.1338134277393631
chr13_g37385.t1	same	0.4027368259259259	0.0016247320131328315	2.167216729738494	0.032193824244882374	0.0005922592204656942	0.8296211538014653	0.4084003312549165
chr08_g51739.t1	same	0.32222292037037037	-0.033327016467909205	-0.44596155800445114	0.6564286283952143	-0.04513122226181108	-0.6341988688642173	0.5271581782351623
chr14_g33898.t1	same	0.11098210740740738	0.0009759318919273068	1.5775852417988363	0.11729351006154205	-3.870342213719307e-05	-0.06570071124840643	0.9477254372049907
chr19_g42066.t1	same	0.05002763277777777	0.001639493896036475	0.921784524483207	0.35849052175546015	-0.001846079501610071	-1.0899771367054703	0.27790714881854495
chr12_g46386.t1	same	0.12193219203703703	-0.005450379701124619	-1.4757295373060986	0.14263566899565883	0.0005560867396096781	0.15811385603310868	0.8746328479760214
chr02_g54734.t1	same	0.1494377777777778	0.0007128203427064405	0.47515653226031845	0.6355391165796234	-0.0007657302626925107	-0.5360185381318306	0.592937919127267
chr09_g35089.t1	same	0.18372944814814818	-0.00011211941629550057	-0.21045234666012558	0.833671571688359	-0.0004304937762751978	-0.8485690771448066	0.3978106634989297
chr04_g40260.t1	same	0.03532601574074074	-0.002024348792764759	-0.9098545012332941	0.3647231379562894	-0.001993713445151264	-0.9410153815921214	0.3485874454156582
chr14_g52081.t1	same	0.1028708012962963	-0.005101807648781559	-0.6718877034024796	0.5029466932170105	0.024147460672559424	3.339576985617022	0.001118395561417767
chr24_g30143.t1	same	0.45236614999999997	0.01772065933478524	1.2973584352305945	0.19699650645212974	-0.011147620129719534	-0.857056877023519	0.39312182116181493
chr18_g9743.t1	same	0.14896511851851854	-0.000680229221610395	-1.3388775761568206	0.1831413463591674	-0.000318888459990837	-0.6591310433233346	0.5110744858484187
chr13_g20479.t1	same	0.11040108703703704	0.00013714857578786657	0.46596975298688315	0.6420818395116188	0.0003306968777706347	1.1798964622884789	0.24037514890225606
chr07_g43098.t1	same	1.7133478148148147	-0.00504554072434029	-0.05289402998234965	0.9579042946264673	0.01398336008573188	0.15394226148055937	0.8779138550355323
chr04_g24971.t1	same	0.08581464148148149	0.0002993691304864784	1.49305748601563	0.13804675198240515	0.0003267711730528119	1.7114358706540402	0.08958419003756102
chr16_g45390.t1	same	6.956282833333334	0.23420612434910437	0.16413093319137387	0.8699042038305105	0.6787813398821373	0.4995390756069275	0.6183143426344059
chr21_g560.t1	same	0.30938788888888885	0.003434467224829366	1.0924766187276937	0.27681207868466273	0.001406690306665896	0.46989264709740486	0.6392845162877729
chr08_g48909.t1	same	0.1634625611111111	-0.003722943224042737	-1.0894145425236996	0.27815404312270126	-0.001464953074437124	-0.45017134634809075	0.6533991107677782
chr03_g1792.t1	same	1.1919967777777776	0.002143238910087292	2.1299150530606723	0.035220946326633494	0.0003018440895153449	0.31500812355005237	0.7533025880154893
chr16_g45627.t1	same	0.05819778925925926	-0.00018807290752707802	-0.7185378190309003	0.47382248314290554	0.00037722586452092866	1.5134644878727272	0.13279108239028473
chr06_g5217.t1	same	0.3109933203703704	-0.0008919647489188098	-2.651868217254952	0.009086346928173198	0.00011285327508687878	0.3523431187043388	0.7251990072738093
chr19_g58706.t1	same	0.2194273518518518	0.0002474882500291522	1.1427890394059816	0.25540108924834504	-0.0004475856213640825	-2.1703760467888493	0.031948127625837215
chr07_g35152.t1	same	0.5080253537037037	-0.016181039278901157	-0.735847837380805	0.46325921580841534	0.027668280231547177	1.3213295607880307	0.18890532591999662
chr06_g3584.t1	same	0.18824139074074075	0.011522466532392181	2.469079563034155	0.01495359433888314	-0.0005027379797344191	-0.11313023902360679	0.9101163444039969
chr18_g53163.t1	same	0.42672933518518524	-0.016685917101546516	-1.4786169477359985	0.14186287595717392	0.0250876778751964	2.3346051680228417	0.021225912183146272
chr24_g31597.t1	same	0.7733200814814815	-0.001146886248528481	-0.48949869943599794	0.6253822806906164	0.0013624748780468484	0.6106706954804662	0.5425725103819425
chr20_g59388.t1	same	0.13056182407407407	0.0006200383448135842	2.168592531973302	0.03208662880654058	-0.00042063677279330315	-1.5449485678854797	0.12499186753779636
chr08_g46696.t1	same	0.03696796703703704	0.00038310987298282207	1.9241945077642886	0.05669809239611818	-0.00011105396658190976	-0.5857429651837777	0.5591482706119781
chr12_g61100.t1	same	1.017797411111111	-0.0008968900462167295	-0.41720002148177043	0.6772775439220544	-0.0024448715069794328	-1.1942865377514549	0.23472126766358398
chr02_g60592.t1	same	0.6275808555555557	-0.0008197823401368264	-0.07205602232798362	0.9426772830213951	0.011236945585136953	1.0372116434519607	0.3017227641297784
chr06_g39223.t1	same	0.4762894055555556	0.003918754475213339	2.7294083140605614	0.007299810047958125	-0.00128763934287442	-0.9418073458063708	0.3481834259569039
chr01_g15429.t1	same	0.23067050555555557	0.001120875138524744	0.5137387911648036	0.6083792993757111	-0.0014095150718357262	-0.6784255991802316	0.49880809319004993
chr14_g18747.t1	same	0.14716095888888892	0.006003552694438706	0.9994819756708363	0.31957244103402543	-0.0038200835925256294	-0.6678622340248216	0.5055039944097662
chr19_g49057.t1	same	0.08822335666666666	0.0005656292247924481	1.6928261334331518	0.09308325226014276	-0.0001526042472714896	-0.47961694155828766	0.6323727790253779
chr21_g48657.t1	same	0.00010984431574074075	3.538318401251493e-06	0.18149995185867981	0.8562813885182139	-2.251921266198906e-05	-1.2130541421406928	0.22749161607921978
chr24_g36992.t1	same	0.3841035574074074	-0.0007080730186546113	-0.3506117605574068	0.7264943567075411	-0.004917486758609094	-2.557048777918062	0.011802971533458148
chr09_g38178.t1	same	1.765187574074074	0.01695954153681415	1.24857148232236	0.2142522740928993	0.001097080592275959	0.08481745078434937	0.9325478632014301
chr10_g41312.t1	same	4.172414518518519	-0.034020550520121234	-0.6814131979183026	0.49692301085585744	0.05730186117538671	1.2052726779266307	0.23046944786774368
chr06_g15370.t1	same	0.05735089203703704	3.133862067121553e-05	0.25989201452850524	0.7953924503877565	3.2796697276448925e-06	0.028562127191461173	0.9772612648796137
chr05_g6995.t1	same	0.3572823240740741	-0.001694438183514539	-0.4034052547022353	0.6873680191621603	-0.004251069590950574	-1.0628241539169767	0.289995869636492
chr19_g43068.t1	same	0.47327819259259263	0.012252636575362416	0.8461453192026351	0.39915583880094063	-0.013378226899190248	-0.9702001588153375	0.3338982096775748
chr13_g55045.t1	same	0.4029234703703704	0.00018379028364858392	0.1247827262823515	0.9009043579644564	-0.0032307259630989077	-2.3034533618696837	0.022974498492119872
chr04_g6708.t1	same	0.2843808277777778	-0.0016658495510897277	-1.0258256259974152	0.3070372027792667	-0.0003271502968750503	-0.21155946800266534	0.8328096186995715
chr03_g26959.t1	same	0.8972190018518519	0.00012302250743384416	0.0985343652954874	0.9216723898503603	-0.0022412540572104653	-1.8851313566607149	0.06183053972704515
chr20_g57506.t1	same	0.4256121925925927	0.0006819811251850454	0.2544990807842811	0.799545622975632	0.00032734671504667753	0.1282830360671681	0.8981397333868136
chr13_g41322.t1	same	0.22751478888888887	0.0013107048474997206	2.097636959217375	0.038035887200341095	-0.00041498837698966364	-0.6974430223848229	0.48687466391277834
chr07_g29328.t1	same	0.18454569259259263	-0.0011663691109939159	-0.4680475331725349	0.6405995796894025	3.1830878152353404e-05	0.013413742060830321	0.9893199789028047
chr04_g10021.t1	same	0.17210477962962964	0.001971401413874087	1.6811215229651968	0.09534032714847535	-0.0005182053246706263	-0.46405910226061564	0.643446147052152
chr18_g5365.t1	same	0.1741265111111111	0.005104408794952904	2.9755953570771743	0.0035369817300788375	-0.002334661711744606	-1.4292222374034877	0.15553845401217442
chr08_g30285.t1	same	0.10735681537037037	6.409040978797323e-05	0.12263580188399494	0.902600652500636	0.0013992941303276744	2.811775347235758	0.00575686635159381
chr16_g21524.t1	same	0.3735615240740741	0.0012185196738876975	1.9665596723867815	0.051542367252721086	0.0005549765979711959	0.9405819353126845	0.34880869510239776
chr10_g21317.t1	same	0.17606564444444442	0.00019240064302789389	1.080984748515453	0.2818715628064546	1.2475259355676282e-06	0.007360545646868437	0.9941394098886732
chr18_g31617.t1	same	0.871422064814815	0.0016888159477883614	1.2930701651769339	0.1984706640621194	-0.00232741586288796	-1.8713763630916083	0.06372810509040237
chr05_g60712.t1	same	0.22902465370370367	0.001485872315517473	2.1567971643526533	0.03301579782798033	-0.0010579750959368612	-1.6126890506483866	0.10943896918674252
chr23_g20957.t1	same	0.6633666072222224	0.06805404073017951	0.22892466773997694	0.8193171583302197	0.7688282826816498	2.715910204154622	0.007585824284089341
chr04_g2460.t1	same	0.2518256481481482	-0.0005136496124951238	-0.8487382095366054	0.3977168991186367	5.373944593631044e-05	0.09324968074419888	0.9258607166812591
chr15_g6264.t1	same	0.31044563148148147	0.00016767155196094238	0.15614132861603888	0.8761839950750819	0.0003760405421026682	0.36773971583749304	0.7137151369704737
chr03_g59883.t1	same	0.2880880907407407	-0.016336760304503893	-1.377749527557141	0.17084459314074085	0.018921785654676993	1.6757677644589701	0.09638741786693003
chr09_g55205.t1	same	0.7394780925925927	-0.01407247425838375	-0.8453873417264907	0.3995770813503735	-0.0009529330295832565	-0.0601166868578612	0.9521627038124503
chr20_g17909.t1	same	0.49862008333333335	0.00026226235072801784	0.3623831240612374	0.717703174568395	-0.0006463425785307966	-0.9378689573201491	0.35019556752398595
chr07_g33318.t1	same	0.6563205944444447	-0.015591241868035156	-1.843953141588156	0.06765677022009532	0.002425965391150145	0.3013014019342627	0.763706148992874
chr10_g16379.t1	same	0.4648702148148149	0.13156522865957457	1.417011822391776	0.15907048145308267	-0.0750538884078434	-0.8488929478576982	0.3976311264050931
chr10_g35623.t1	same	0.8760427425925926	-0.04207974792796047	-1.0410663745124937	0.299937694749138	-0.05347856805251131	-1.389416460167101	0.16727882627159055
chr06_g33421.t1	same	0.09895072611111112	-0.02320179746286991	-0.5776452954495902	0.564585915489424	-0.030360222633684958	-0.7937649919725873	0.4288990760622923
chr21_g28652.t1	same	0.9741111076666664	0.08104059712934379	0.1022687970241173	0.9187140199999739	-1.002634993540593	-1.3287116806813088	0.1864642338566705
chr01_g1146.t1	same	0.06066963037037037	-0.0006022900484862059	-1.155013318670721	0.2503797426215125	0.0004185877782308432	0.8429760350866653	0.400918953805382
chr22_g52915.t1	same	0.036467929629629636	0.0006310220903644644	0.2976263740242945	0.7665029869143816	-0.0018432241763940965	-0.9129613418347795	0.36309346210262794
chr17_g47601.t1	same	0.2525548148148148	0.0008215298320347602	1.1012948450665339	0.2729724515453255	-0.0007408221949440395	-1.0428975156532339	0.29909222330175
chr12_g46285.t1	same	1.85555	-0.0012788308395713663	-0.08069900159549785	0.9358157659306392	0.029033758174025245	1.9240027821434926	0.05672237840467515
chr21_g9101.t1	same	0.14993904005555556	0.4185862088503565	3.111605376703732	0.0023257639415232836	-0.02756650222408934	-0.21519324849354782	0.829981962174568
chr10_g59200.t1	same	0.2723622277777778	-0.0030889608447346815	-1.5313281724427639	0.12832035369855424	0.0042876401878988975	2.232140779846679	0.027461443322620325
chr23_g7824.t1	same	0.1368305111111111	-0.0013710478261431402	-0.4019347169164605	0.6884470480517515	0.009838963471348241	3.0290025796554048	0.0030048976982054018
chr21_g38384.t1	same	0.23507444444444447	8.88604766071417e-05	0.5047824825174287	0.6146373473454808	0.00013540090416116582	0.8077269641292384	0.42084601908754826
chr16_g18020.t1	same	0.9292980462962963	0.005477179388794785	0.11309352941416154	0.910145385553764	-0.00861198992134254	-0.18673756229330948	0.8521817413937477
chr13_g33891.t1	same	0.2239787759259259	0.004425259133752306	0.6970496552025447	0.4871199099899217	0.012485315411162365	2.0652465603758907	0.04105324315262552
chr03_g52579.t1	same	1.8463568703703706	0.06565185599504231	0.7623977994094546	0.44731860807525825	-0.016848982925811485	-0.2054734418534316	0.8375504023598426
chr14_g14532.t1	same	0.013160881111111111	-0.000564808407877112	-0.6469373499078943	0.5189080541162139	-0.0007260234105542911	-0.8732911851935408	0.38424858357502645
chr16_g3826.t1	same	0.21267432222222224	0.0006539406197662446	1.8026342622574107	0.07395551819311295	-0.0007092859797931158	-2.0532321782380527	0.04222353519902952
chr09_g42123.t1	same	0.33120637592592594	6.438955525324979e-05	0.1772816341888943	0.8595860649523228	-0.00034011316923220644	-0.9833749678389005	0.32740146306161555
chr14_g54611.t1	same	0.1348044777777778	0.0014619594118016812	0.5896834095826164	0.5565115762926525	-0.0042552963107393964	-1.8024398491417009	0.07398626503195188
chr19_g57361.t1	same	0.13244002777777777	-0.000701671137659872	-0.9416172900269877	0.3482803551563619	0.001147171086241658	1.6166514039839295	0.10857946804407025
chr04_g28446.t1	same	0.8938682944444444	0.0007441006136989033	1.3931233161785133	0.16615783219346006	2.7131354158570968e-05	0.053342915458876004	0.9575473892853872
chr08_g6172.t1	same	0.44169082962962963	0.0010158336329643106	0.5717125458334507	0.5685860854474427	0.0003504615930200271	0.20712997148287313	0.836259429189609
chr07_g20915.t1	same	0.32383684444444444	0.0027099098858735116	3.23414935458915	0.0015762122656479865	-0.0007606799284463375	-0.9533548040995713	0.3423267673480952
chr21_g26657.t1	same	0.4616857407407408	-0.013119627260186603	-0.6277415572693207	0.5313660165414384	-0.003667245377262931	-0.18426664705795634	0.8541153099831473
chr05_g59779.t1	same	0.34586236666666675	-0.00726339302518139	-0.9687148657639456	0.33463588123452104	0.01729845726066251	2.4227643378364614	0.016897294739172203
chr07_g36241.t1	same	0.24358530740740741	-0.0001897615939509266	-0.465542624608267	0.6423867262642018	0.0005142483311574923	1.3248643124301116	0.18773350642163666
chr23_g4248.t1	same	0.3514515685185185	0.0013372070980922123	1.783647824578994	0.07700858275728588	-0.0005823478702888514	-0.8157184898263878	0.41627734721585175
chr06_g52615.t1	same	0.061447739074074074	0.0012159643911744571	2.128515324540905	0.0353391736273467	-0.001064200829846595	-1.9562614517436963	0.052757624112595276
chr13_g47254.t1	same	0.5382311555555556	0.0008079873759894237	1.1381685581481005	0.2573173724431363	-0.000159120229753755	-0.23538283300718002	0.8143128320188971
chr07_g32856.t1	same	0.26673273148148147	8.320416946008912e-05	0.4290745795374995	0.6686382806827487	-9.317461589231317e-07	-0.005045830836590858	0.9959824053218937
chr02_g6658.t1	same	0.4928638611111111	0.001175482777533222	1.5114822376122323	0.13329461542527932	-0.0007788545356048168	-1.0516966981936962	0.2950519565936283
chr22_g26583.t1	same	1.4580602962962967	0.0005553569527445419	0.2352589994182786	0.8144087172260108	0.0028819866795248977	1.2820748508351252	0.20228775953484704
chr07_g21876.t1	same	0.45988197037037043	-0.000904868646911271	-0.7641979821962605	0.4462493288083633	-0.0003023232135543837	-0.26812618022317874	0.7890625523976313
chr18_g57137.t1	same	0.3026657703703703	-0.0001339176676560934	-0.44623464007480024	0.656231934267285	-3.967694172462785e-05	-0.13883883884203663	0.8898102323321048
chr23_g51213.t1	same	0.5168780685185185	0.00015121922141069383	0.22430580246109574	0.8229008300068944	0.000855161995496203	1.332076854808139	0.1853593137200614
chr09_g22881.t1	same	0.5334383722222222	-0.0019061622023899087	-1.9813783252044952	0.04983535214615274	-0.00026958483716017876	-0.29427298564391774	0.7690577366247142
chr05_g39850.t1	same	0.14815697777777778	-0.000295281398181497	-0.8803373565410462	0.3804362531507134	0.00028130027884427396	0.8807052496009748	0.3802378530677205
chr22_g27704.t1	same	0.39007174814814816	0.01527306833315384	2.520098731436287	0.0130455488343405	-0.007620077952764112	-1.3203773166703376	0.1892219399061978
chr07_g25261.t1	same	34.286898641481486	-14.64237301401602	-0.5750784945662777	0.566314903412122	56.603529828444614	2.3345681459989103	0.021227918612193794
chr05_g29120.t1	same	0.7274265833333333	-0.0036144730460884763	-1.0779306881837587	0.28322677991941947	0.00227838451774169	0.7135431583252253	0.47689516785374675
chr22_g23402.t1	same	0.04899320796296296	0.0005294387289822927	0.2821885670502855	0.7782850366076656	0.003211662652955098	1.7976329015786163	0.07474986488595518
chr08_g53424.t1	same	0.22888455925925927	-0.0012202197070870487	-1.0293177502259019	0.30540061625464493	-0.00044169661933556633	-0.39127570473589396	0.6962873376447853
chr05_g6032.t1	same	0.17534928703703706	0.001919640262038845	0.915346847185647	0.36184529556255673	0.0012938798452045463	0.6478987879561521	0.5182881268758969
chr14_g35425.t1	same	0.29915831851851854	0.0009748128889776685	2.362249421810567	0.0197736151919786	0.00037346829826702345	0.9503982130601706	0.34382018685736004
chr09_g35843.t1	same	0.0957796587037037	0.023323466509794104	1.1338590176175063	0.25911378158321413	-0.007062422497204085	-0.3605512736206186	0.7190688020270319
chr11_g21141.t1	same	0.5873107981481481	-0.003630212274242984	-0.5441992429366109	0.5873141288675656	0.0032335020940612597	0.5090335868061826	0.6116633899033106
chr11_g27365.t1	same	0.1837947222222222	0.0022092041091175056	2.3151065433039606	0.022306087164352107	0.0007745599674953032	0.852388470773864	0.3956965393295143
chr07_g59961.t1	same	0.3046866925925926	-0.0002692085140349336	-0.1335308730616064	0.8939972266729455	-0.000540875673223204	-0.28173300414361124	0.7786335198742398
chr17_g21496.t1	same	0.1203488685185185	0.000368869245599147	0.3795512567488126	0.7049493951997177	-0.0013729036506661787	-1.483492741905287	0.1405653047822491
