"Gene","Adjusted_P_Value"
"chr06_g48037.t1",0.641712774903582
"chr04_g27424.t1",0.641784170710608
"chr05_g10329.t1",0.641784170710608
"chr18_g4755.t1",0.642269871828369
"chr05_g39713.t1",0.642269871828369
"chr09_g1260.t1",0.642300852648189
"chr06_g34695.t1",0.642407183391906
"chr10_g48456.t1",0.642625425835974
"chr22_g24845.t1",0.642625425835974
"chr07_g23528.t1",0.642625425835974
"chr13_g29158.t1",0.642625425835974
"chr17_g31838.t1",0.642625425835974
"chr06_g39904.t1",0.642625425835974
"chr21_g26679.t1",0.642736938167505
"chr18_g9743.t1",0.642880042645813
"chr03_g36902.t1",0.643053763246937
"chr03_g5829.t1",0.643053763246937
"chr09_g60388.t1",0.643053763246937
"chr18_g49651.t1",0.643058939222195
"chr21_g40091.t1",0.643058939222195
"chr02_g59249.t1",0.6433753188749
"chr07_g29883.t1",0.6433753188749
"chr10_g9512.t1",0.6433753188749
"chr07_g13126.t1",0.643751416848921
"chr01_g36005.t1",0.643751416848921
"chr06_g28261.t1",0.643751416848921
"chr17_g24722.t1",0.64375769174456
"chr02_g5506.t1",0.643894451349217
"chr15_g25343.t1",0.644020867849341
"chr15_g55074.t1",0.644542381701351
"chr09_g49030.t1",0.644542381701351
"chr18_g50012.t1",0.644542381701351
"chr01_g1151.t1",0.644542381701351
"chr11_g10362.t1",0.644842982599016
"chr05_g50905.t1",0.644842982599016
"chr08_g13224.t1",0.645122452693724
"chr24_g54148.t1",0.645550658404285
"chr05_g39688.t1",0.646662577030065
"chr14_g10570.t1",0.646866696368385
"chr23_g34045.t1",0.646896103464859
"chr07_g6429.t1",0.647053847133882
"chr02_g4536.t1",0.647053847133882
"chr07_g19916.t1",0.647274222181585
"chr23_g44825.t1",0.648576922221534
"chr15_g28118.t1",0.648576922221534
"chr21_g26553.t1",0.648576922221534
"chr01_g6382.t1",0.648691877322772
"chr06_g52728.t1",0.648691877322772
"chr07_g28832.t1",0.648691877322772
"chr20_g6278.t1",0.648691877322772
"chr24_g54162.t1",0.648691877322772
"chr16_g54902.t1",0.648691877322772
"chr08_g53430.t1",0.648691877322772
"chr15_g9583.t1",0.648691877322772
"chr22_g24856.t1",0.648691877322772
"chr20_g51317.t1",0.648691877322772
"chr19_g38221.t1",0.648691877322772
"chr22_g61128.t1",0.648691877322772
"chr01_g12078.t1",0.648752185847682
"chr05_g29126.t1",0.648752185847682
"chr01_g13776.t1",0.648752185847682
"chr07_g29755.t1",0.648752185847682
"chr10_g60813.t1",0.648877710632653
"chr12_g47717.t1",0.648900532583967
"chr15_g25708.t1",0.648901272450767
"chr17_g32178.t1",0.648926535966704
"chr17_g20293.t1",0.649225809339679
"chr02_g29843.t1",0.649225809339679
"chr22_g6075.t1",0.649251929449555
"chr04_g17423.t1",0.649251929449555
"chr15_g49387.t1",0.649318573653619
"chr07_g53202.t1",0.649810626821625
"chr04_g6344.t1",0.649833737184167
"chr12_g52966.t1",0.649833737184167
"chr17_g27473.t1",0.649833737184167
"chr02_g23736.t1",0.649833737184167
"chr23_g34093.t1",0.649936924257969
"chr23_g27734.t1",0.649936924257969
"chr07_g46241.t1",0.650008820255427
"chr16_g4256.t1",0.650008820255427
"chr16_g30477.t1",0.650008820255427
"chr08_g39520.t1",0.650008820255427
"chr09_g22888.t1",0.650008820255427
"chr07_g18909.t1",0.650008820255427
"chr10_g51968.t1",0.650389344426859
"chr12_g36235.t1",0.650389344426859
"chr19_g38994.t1",0.650389344426859
"chr11_g7526.t1",0.650389344426859
"chr09_g20215.t1",0.650389344426859
"chr12_g61105.t1",0.650389344426859
"chr10_g30703.t1",0.650389344426859
"chr16_g41208.t1",0.650389344426859
"chr24_g12919.t1",0.650389344426859
"chr07_g10454.t1",0.65049822054857
"chr05_g59117.t1",0.65049822054857
"chr01_g58355.t1",0.650640609934383
"chr10_g29413.t1",0.650921518863783
"chr10_g3392.t1",0.650921518863783
"chr23_g13686.t1",0.650921518863783
"chr16_g50126.t1",0.651081734052565
"chr07_g13105.t1",0.651107109440455
"chr18_g22609.t1",0.651207536357745
"chr02_g21133.t1",0.651207536357745
"chr04_g53750.t1",0.651207536357745
"chr21_g25127.t1",0.65127502453794
"chr15_g43878.t1",0.651654713338272
"chr07_g8837.t1",0.651654713338272
"chr08_g30297.t1",0.652257350977831
"chr04_g35447.t1",0.652432631855862
"chr23_g33596.t1",0.652432631855862
"chr10_g21770.t1",0.652443133456219
"chr24_g13333.t1",0.652506845157223
"chr01_g33688.t1",0.652567817284565
"chr08_g12762.t1",0.652567817284565
"chr02_g50864.t1",0.652874211295995
"chr08_g46562.t1",0.652874211295995
"chr02_g7817.t1",0.652874211295995
"chr10_g41704.t1",0.652874211295995
"chr20_g3246.t1",0.652874211295995
"chr08_g12150.t1",0.652874211295995
"chr10_g2387.t1",0.652874211295995
"chr14_g10535.t1",0.652874211295995
"chr07_g40671.t1",0.652874211295995
"chr22_g23395.t1",0.652874211295995
"chr15_g19321.t1",0.652874211295995
"chr03_g54431.t1",0.6530382289243
"chr22_g36028.t1",0.653220894944192
"chr18_g51098.t1",0.653220894944192
"chr18_g50667.t1",0.653220894944192
"chr14_g35548.t1",0.653486219650238
"chr02_g34851.t1",0.653589851172215
"chr21_g36691.t1",0.653589851172215
"chr20_g29061.t1",0.653589851172215
"chr11_g59843.t1",0.653589851172215
"chr07_g53209.t1",0.653589851172215
"chr18_g19946.t1",0.653589851172215
"chr06_g40423.t1",0.653589851172215
"chr03_g8493.t1",0.65413189010431
"chr24_g7831.t1",0.654398464882176
"chr12_g45220.t1",0.654430479850202
"chr18_g40557.t1",0.654430479850202
"chr14_g46760.t1",0.654430479850202
"chr18_g49644.t1",0.654430479850202
"chr16_g55248.t1",0.654487962791574
"chr09_g30315.t1",0.654487962791574
"chr14_g39441.t1",0.654487962791574
"chr21_g47093.t2",0.654506847612336
"chr18_g53890.t1",0.654506847612336
"chr16_g29936.t1",0.654506847612336
"chr18_g16096.t1",0.654506847612336
"chr04_g59725.t1",0.654506847612336
"chr08_g38419.t1",0.654506847612336
"chr04_g1826.t1",0.654506847612336
"chr05_g60337.t1",0.654798210302531
"chr09_g24326.t1",0.655597433640969
"chr22_g9746.t1",0.65578370052682
"chr04_g4483.t1",0.655888748513786
"chr08_g30571.t1",0.65589058817272
"chr10_g57066.t1",0.65589058817272
"chr01_g34990.t1",0.65589058817272
"chr04_g6421.t1",0.65589058817272
"chr05_g61118.t1",0.65589058817272
"chr07_g20927.t1",0.656016649261918
"chr08_g39500.t1",0.656208779879828
"chr10_g310.t1",0.656269469860229
"chr05_g50956.t1",0.656291856937672
"chr19_g16052.t1",0.656317338309918
"chr20_g14581.t1",0.656317338309918
"chr23_g42018.t1",0.656599071571258
"chr16_g55917.t1",0.656599071571258
"chr01_g58269.t1",0.656650978886317
"chr20_g60421.t1",0.656788154245669
"chr04_g12485.t1",0.656788154245669
"chr08_g14015.t1",0.656788154245669
"chr06_g15521.t1",0.656824369224477
"chr10_g58405.t1",0.657139450199226
"chr09_g60282.t1",0.657145163591529
"chr05_g35213.t1",0.657393357199097
"chr05_g26456.t1",0.657398491391854
"chr08_g38386.t1",0.657398491391854
"chr19_g47137.t1",0.657398491391854
"chr02_g9048.t1",0.657398491391854
"chr10_g38134.t1",0.657398491391854
"chr14_g58186.t1",0.657416369845345
"chr11_g50238.t1",0.657416369845345
"chr08_g55541.t1",0.657796688422219
"chr13_g38564.t1",0.657796688422219
"chr04_g13733.t1",0.657796688422219
"chr19_g52492.t1",0.658546093737209
"chr04_g42125.t1",0.65870241880933
"chr10_g39615.t1",0.65870241880933
"chr09_g5535.t1",0.65870241880933
"chr09_g48108.t1",0.65870241880933
"chr04_g34279.t1",0.65870241880933
"chr15_g15029.t1",0.65870241880933
"chr02_g58363.t1",0.65870241880933
"chr02_g24864.t1",0.658783221087491
"chr22_g38653.t1",0.658998012288811
"chr21_g24988.t1",0.658998012288811
"chr06_g30855.t1",0.659247924051791
"chr22_g21697.t1",0.659436431522738
"chr02_g21131.t1",0.65984502005392
"chr23_g6758.t1",0.65984502005392
"chr05_g55597.t1",0.65984502005392
"chr06_g58289.t1",0.65984502005392
"chr01_g33691.t1",0.660225092254225
"chr16_g59396.t1",0.660240859113016
"chr18_g50203.t1",0.660240859113016
"chr11_g38787.t1",0.660281657477086
"chr04_g36335.t1",0.660281657477086
"chr12_g40232.t1",0.660423646865512
"chr06_g29279.t1",0.660423646865512
"chr12_g48565.t1",0.660423646865512
"chr12_g25242.t1",0.661027703038146
"chr09_g6184.t1",0.661088228759276
"chr02_g28054.t1",0.661088228759276
"chr11_g26421.t1",0.661310103661026
"chr10_g45297.t1",0.661310103661026
"chr14_g39816.t1",0.661310103661026
"chr09_g60390.t1",0.661310103661026
"chr23_g39886.t1",0.661310103661026
"chr02_g42823.t1",0.661310103661026
"chr08_g12135.t1",0.661331341131439
"chr07_g53206.t1",0.661482693204132
"chr20_g40489.t1",0.661549738899354
"chr06_g5030.t1",0.661549738899354
"chr18_g22627.t1",0.661549738899354
"chr06_g56613.t1",0.661549738899354
"chr17_g31027.t1",0.661549738899354
"chr23_g54294.t1",0.661549738899354
"chr14_g50489.t1",0.661549738899354
"chr16_g35023.t1",0.661549738899354
"chr22_g26948.t1",0.661549738899354
"chr01_g1510.t1",0.661630825408837
"chr09_g3499.t1",0.661630825408837
"chr10_g42137.t1",0.661630825408837
"chr13_g2775.t1",0.661630825408837
"chr16_g58918.t1",0.661930712971669
"chr13_g30032.t1",0.661930712971669
"chr15_g18253.t1",0.661930712971669
"chr01_g21746.t1",0.661930712971669
"chr22_g57201.t1",0.661930712971669
"chr24_g30143.t1",0.661930712971669
"chr08_g3182.t1",0.661930712971669
"chr15_g8850.t1",0.661930712971669
"chr20_g2752.t1",0.661930712971669
"chr13_g28706.t1",0.661930712971669
"chr20_g2507.t1",0.661930712971669
"chr04_g33085.t1",0.661930712971669
"chr13_g3707.t1",0.662331501611077
"chr04_g6425.t1",0.662331501611077
"chr07_g8899.t1",0.662340497576626
"chr17_g31048.t1",0.662340497576626
"chr06_g4548.t1",0.662523500992426
"chr06_g34006.t1",0.662609258618477
"chr17_g45006.t1",0.662609258618477
"chr11_g58451.t1",0.662609258618477
"chr05_g57612.t1",0.662609258618477
"chr21_g8888.t1",0.662612934978017
"chr11_g49847.t1",0.662612934978017
"chr19_g41393.t1",0.662612934978017
"chr08_g49010.t1",0.662612934978017
"chr19_g35654.t1",0.662612934978017
"chr18_g31617.t1",0.662612934978017
"chr19_g51177.t1",0.662612934978017
"chr05_g57605.t1",0.662612934978017
"chr13_g25727.t1",0.662612934978017
"chr18_g27802.t1",0.662612934978017
"chr03_g36887.t1",0.662612934978017
"chr12_g40586.t1",0.662612934978017
"chr01_g20831.t1",0.662612934978017
"chr18_g37748.t1",0.662612934978017
"chr19_g22165.t1",0.662612934978017
"chr02_g2436.t1",0.662612934978017
"chr21_g46482.t1",0.662612934978017
"chr09_g22915.t1",0.662612934978017
"chr07_g22577.t1",0.662612934978017
"chr09_g21604.t1",0.662612934978017
"chr06_g7888.t1",0.662612934978017
"chr18_g41588.t1",0.662612934978017
"chr04_g28739.t1",0.662612934978017
"chr01_g36449.t1",0.662612934978017
"chr02_g29954.t1",0.662612934978017
"chr07_g18904.t1",0.662906175125138
"chr12_g14455.t1",0.662906175125138
"chr05_g59777.t1",0.662906175125138
"chr09_g16529.t1",0.662906175125138
"chr17_g31045.t1",0.662906175125138
"chr08_g28520.t1",0.662906175125138
"chr02_g38644.t1",0.662906175125138
"chr03_g12827.t1",0.662906175125138
"chr21_g24982.t1",0.662906175125138
"chr19_g35130.t1",0.662906175125138
"chr15_g42059.t1",0.662906175125138
"chr09_g5488.t1",0.662906175125138
"chr23_g919.t1",0.662906175125138
"chr20_g16605.t1",0.662906175125138
"chr17_g10660.t1",0.662906175125138
"chr01_g44408.t1",0.662906175125138
"chr15_g33267.t1",0.662906175125138
"chr08_g46575.t1",0.662906175125138
"chr14_g13614.t1",0.662906175125138
"chr01_g48066.t1",0.662906175125138
"chr15_g1305.t1",0.662906175125138
"chr15_g24689.t1",0.662906175125138
"chr03_g18504.t1",0.662906175125138
"chr03_g29259.t1",0.662906175125138
"chr02_g51520.t1",0.662906175125138
"chr01_g13783.t1",0.662906175125138
"chr11_g40470.t1",0.662906175125138
"chr04_g41046.t1",0.662906175125138
"chr13_g41321.t1",0.662906175125138
"chr08_g35883.t2",0.662906175125138
"chr03_g50577.t1",0.662906175125138
"chr06_g54391.t1",0.66315801613309
"chr21_g14925.t1",0.663421721503115
"chr16_g23937.t1",0.663421721503115
"chr23_g31940.t1",0.663421721503115
"chr17_g9727.t1",0.663421721503115
"chr08_g53416.t1",0.663421721503115
"chr23_g40274.t1",0.663421721503115
"chr03_g31842.t1",0.663421721503115
"chr13_g29240.t1",0.663421721503115
"chr18_g16433.t1",0.663421721503115
"chr20_g29059.t1",0.663421721503115
"chr10_g21304.t1",0.663421721503115
"chr08_g45954.t1",0.663421721503115
"chr13_g57646.t1",0.663421721503115
"chr17_g29301.t1",0.663421721503115
"chr13_g47241.t1",0.663421721503115
"chr17_g24142.t1",0.663421721503115
"chr03_g26960.t1",0.663421721503115
"chr15_g6941.t1",0.664042812024167
"chr06_g59984.t1",0.664285910722534
"chr20_g3258.t1",0.664285910722534
"chr03_g61246.t1",0.664319560147512
"chr09_g20254.t2",0.664319560147512
"chr03_g23190.t1",0.664483081762371
"chr06_g41154.t1",0.664483081762371
"chr21_g26552.t1",0.664483081762371
"chr05_g5614.t1",0.664662069299919
"chr09_g31767.t1",0.664662069299919
"chr24_g48187.t1",0.664662069299919
"chr15_g18252.t1",0.664662069299919
"chr10_g305.t1",0.664662069299919
"chr05_g56853.t1",0.664662069299919
"chr02_g38645.t1",0.664662069299919
"chr03_g6018.t1",0.664662069299919
"chr17_g1987.t1",0.664662069299919
"chr19_g12075.t1",0.664662069299919
"chr12_g53138.t1",0.664671064946052
"chr03_g38403.t1",0.664908925871927
"chr20_g8790.t1",0.664923179487577
"chr04_g15897.t1",0.664923179487577
"chr13_g45883.t1",0.664923179487577
"chr05_g11506.t1",0.664923179487577
"chr16_g19724.t1",0.664954281681044
"chr18_g8331.t1",0.664954281681044
"chr21_g29487.t1",0.664954281681044
"chr08_g12703.t1",0.664954281681044
"chr21_g53731.t1",0.664954281681044
"chr22_g43410.t1",0.664954281681044
"chr13_g1986.t1",0.665270097688473
"chr02_g53393.t1",0.665370612064501
"chr15_g2323.t1",0.665370612064501
"chr01_g55124.t1",0.665370612064501
"chr19_g51240.t1",0.665370612064501
"chr10_g56388.t1",0.665403717631123
"chr14_g49475.t1",0.665668551141127
"chr14_g27228.t1",0.665668551141127
"chr17_g693.t1",0.665668551141127
"chr14_g47922.t1",0.665668551141127
"chr23_g38060.t1",0.665668551141127
"chr06_g23461.t1",0.665668551141127
"chr09_g40677.t1",0.665668551141127
"chr06_g10723.t1",0.665668551141127
"chr10_g48758.t1",0.665681332371997
"chr20_g49751.t1",0.665681332371997
"chr15_g51908.t1",0.665681332371997
"chr21_g17409.t1",0.665681332371997
"chr11_g25663.t1",0.665681332371997
"chr10_g7363.t1",0.665702368529589
"chr18_g53665.t1",0.665702368529589
"chr08_g38864.t1",0.665702368529589
"chr01_g2993.t1",0.666330337960301
"chr21_g12323.t1",0.6669308616739
"chr19_g20129.t1",0.6669308616739
"chr13_g18103.t1",0.6669308616739
"chr20_g20485.t1",0.6669308616739
"chr15_g16587.t1",0.6669308616739
"chr18_g4279.t1",0.66701511309536
"chr23_g37592.t1",0.667030282117714
"chr15_g33266.t1",0.667210540746224
"chr17_g20597.t1",0.667210540746224
"chr06_g35722.t1",0.667210540746224
"chr03_g56923.t1",0.667210540746224
"chr19_g17801.t1",0.667210540746224
"chr15_g59038.t1",0.667210540746224
"chr08_g21982.t1",0.667562763696317
"chr09_g53115.t1",0.667562763696317
"chr09_g22302.t1",0.667562763696317
"chr10_g21695.t1",0.667562763696317
"chr07_g48544.t1",0.667614741859895
"chr23_g3190.t1",0.667614741859895
"chr08_g38351.t1",0.667614741859895
"chr10_g2384.t1",0.667614741859895
"chr20_g51335.t1",0.667614741859895
"chr01_g24904.t1",0.668017082942014
"chr10_g47494.t1",0.66819078017793
"chr19_g55808.t1",0.668375370651461
"chr14_g50644.t1",0.668375370651461
"chr18_g50694.t1",0.669326806470546
"chr23_g8754.t1",0.669326806470546
"chr14_g33666.t1",0.669582410919295
"chr02_g56882.t1",0.66961592803293
"chr22_g40199.t1",0.669751330405629
"chr21_g57653.t1",0.669751330405629
"chr14_g36421.t1",0.669751330405629
"chr19_g18641.t1",0.670054565730208
"chr08_g3354.t1",0.670176190114017
"chr04_g57736.t1",0.670218483818989
"chr17_g58864.t1",0.670320084391897
"chr22_g30398.t1",0.670320084391897
"chr13_g6367.t1",0.670320084391897
"chr04_g24011.t1",0.670320084391897
"chr10_g11245.t1",0.670326398951511
"chr07_g56737.t1",0.670326398951511
"chr08_g38961.t1",0.670405597272912
"chr17_g17173.t1",0.67040692499693
"chr23_g51593.t1",0.67040692499693
"chr23_g11868.t1",0.67040692499693
"chr05_g6999.t1",0.670473289158915
"chr20_g17922.t1",0.670473289158915
"chr08_g53433.t1",0.670609111140846
"chr20_g55503.t1",0.670651207490726
"chr11_g16232.t1",0.670651207490726
"chr20_g52124.t1",0.670746834366948
"chr10_g53778.t1",0.670796996263228
"chr23_g48003.t1",0.670796996263228
"chr17_g38507.t1",0.670796996263228
"chr09_g55197.t1",0.670845776446797
"chr24_g14326.t1",0.670845776446797
"chr17_g60099.t1",0.670845776446797
"chr04_g54985.t1",0.670845776446797
"chr09_g27250.t1",0.671071964101253
"chr01_g30427.t1",0.671159002445452
"chr15_g25342.t1",0.671159002445452
"chr09_g26912.t1",0.671490267311411
"chr04_g28299.t1",0.671962379335126
"chr12_g7839.t1",0.671962379335126
"chr05_g13507.t1",0.671962379335126
"chr01_g1169.t1",0.671962379335126
"chr15_g28403.t1",0.671971210922107
"chr15_g58372.t1",0.67213724908033
"chr19_g38087.t1",0.672165574270787
"chr03_g36889.t1",0.672165574270787
"chr20_g9623.t1",0.672165574270787
"chr05_g5050.t1",0.672165574270787
"chr12_g24504.t1",0.672165574270787
"chr07_g29759.t1",0.672165574270787
"chr07_g46506.t1",0.672165574270787
"chr14_g38693.t1",0.672165574270787
"chr08_g35997.t1",0.672492719021057
"chr17_g32183.t1",0.672613247611088
"chr03_g18796.t1",0.672697149000435
"chr09_g21273.t1",0.672761393665032
"chr19_g20102.t1",0.672845170586348
"chr05_g29826.t1",0.672845170586348
"chr11_g21653.t1",0.672943414457961
"chr15_g50908.t1",0.672943414457961
"chr13_g49223.t1",0.672943414457961
"chr13_g4984.t1",0.672943414457961
"chr09_g10082.t1",0.672943414457961
"chr16_g37207.t1",0.672943414457961
"chr02_g46851.t1",0.672943414457961
"chr05_g56477.t1",0.672943414457961
"chr14_g56910.t1",0.673081970811443
"chr12_g7838.t1",0.673081970811443
"chr04_g33086.t1",0.673081970811443
"chr05_g28919.t1",0.673429294272962
"chr19_g31171.t1",0.673658770450048
"chr15_g13538.t1",0.673755482604176
"chr09_g15847.t1",0.673755482604176
"chr18_g52697.t1",0.673755482604176
"chr19_g13948.t1",0.673755482604176
"chr03_g27526.t1",0.673755482604176
"chr08_g29531.t1",0.673755482604176
"chr21_g49487.t1",0.673755482604176
"chr05_g2941.t1",0.67385210767832
"chr23_g20060.t1",0.673946985953785
"chr16_g30825.t1",0.673991883909346
"chr08_g6174.t1",0.674052405710534
"chr18_g24437.t1",0.674052405710534
"chr23_g21246.t1",0.674102063710453
"chr14_g50482.t1",0.674188563883114
"chr09_g36374.t1",0.674188563883114
"chr07_g29887.t1",0.674188563883114
"chr20_g29052.t1",0.674204374823355
"chr13_g54068.t1",0.674555448240776
"chr13_g28715.t1",0.674610282580439
"chr20_g18880.t1",0.674626162409374
"chr01_g7321.t1",0.674626162409374
"chr19_g33188.t1",0.674626162409374
"chr06_g35320.t1",0.674668824575215
"chr23_g3329.t1",0.674668824575215
"chr16_g15250.t1",0.674842828365472
"chr17_g23850.t1",0.674842828365472
"chr08_g60829.t1",0.67519228391625
"chr05_g51501.t1",0.67537913799491
"chr07_g9984.t1",0.675805643386422
"chr09_g60279.t1",0.675882117531599
"chr16_g48594.t1",0.676155801618219
"chr09_g6694.t1",0.676366710448331
"chr08_g12735.t1",0.676539920661744
"chr02_g30202.t1",0.676585586996972
"chr02_g50861.t1",0.676760995861167
"chr15_g36706.t1",0.676803881755092
"chr11_g37904.t1",0.676803881755092
"chr06_g34343.t1",0.676803881755092
"chr01_g41525.t1",0.676910547735053
"chr19_g5160.t1",0.67697420066672
"chr19_g35655.t1",0.677115866673372
"chr19_g55069.t1",0.677115866673372
"chr02_g48338.t1",0.677202582092542
"chr03_g18817.t1",0.677464596377538
"chr02_g56366.t1",0.677464596377538
"chr06_g38519.t1",0.677553069568204
"chr17_g23857.t1",0.677764112987251
"chr10_g60820.t1",0.677764112987251
"chr11_g41984.t1",0.677764112987251
"chr20_g58093.t1",0.677764112987251
"chr12_g54711.t1",0.677764112987251
"chr15_g35962.t1",0.677764112987251
"chr06_g3165.t1",0.677764112987251
"chr03_g23108.t1",0.677931923929415
"chr13_g1863.t1",0.678266369884036
"chr18_g7278.t1",0.678266369884036
"chr02_g54942.t1",0.678266369884036
"chr03_g15266.t1",0.678266369884036
"chr02_g43894.t1",0.678431605529616
"chr17_g59149.t1",0.678431605529616
"chr04_g2130.t1",0.678431605529616
"chr22_g29681.t1",0.678431605529616
"chr23_g27724.t1",0.678431605529616
"chr20_g8980.t1",0.678431605529616
"chr20_g59378.t1",0.678434405803119
"chr12_g24114.t1",0.678434405803119
"chr13_g21105.t1",0.678434405803119
"chr07_g51996.t1",0.678434405803119
"chr17_g54251.t1",0.678610198498563
"chr04_g42531.t1",0.678696544208637
"chr07_g58587.t1",0.678696544208637
"chr14_g52102.t1",0.678696544208637
"chr21_g24930.t1",0.678696544208637
"chr09_g35851.t1",0.678696544208637
"chr10_g54893.t1",0.678696544208637
"chr16_g3923.t1",0.678696544208637
"chr20_g34451.t1",0.678696544208637
"chr13_g2432.t1",0.678696544208637
"chr03_g29471.t1",0.678696544208637
"chr14_g33802.t2",0.678696544208637
"chr03_g7201.t1",0.678696544208637
"chr23_g27736.t1",0.678696544208637
"chr19_g59912.t1",0.678696544208637
"chr10_g48477.t1",0.678696544208637
"chr16_g51193.t1",0.678696544208637
"chr12_g1436.t1",0.678696544208637
"chr16_g55253.t1",0.678696544208637
"chr08_g32611.t1",0.678696544208637
"chr14_g18743.t1",0.678713757780607
"chr18_g56420.t1",0.678713757780607
"chr04_g27282.t1",0.678713757780607
"chr09_g38178.t1",0.678713757780607
"chr03_g46407.t1",0.678713757780607
"chr10_g41827.t1",0.678713757780607
"chr01_g14127.t1",0.678713757780607
"chr20_g27625.t1",0.678713757780607
"chr01_g56650.t1",0.679093085804593
"chr05_g38213.t1",0.679093085804593
"chr06_g7737.t1",0.679093085804593
"chr08_g43986.t1",0.679093085804593
"chr03_g23378.t1",0.679093085804593
"chr21_g26748.t1",0.679093085804593
"chr14_g37041.t1",0.679093085804593
"chr19_g47156.t1",0.679093085804593
"chr12_g55634.t1",0.679093085804593
"chr07_g58112.t1",0.679093085804593
"chr14_g52246.t1",0.679138506761206
"chr01_g24221.t1",0.679138506761206
"chr02_g20608.t1",0.679138506761206
"chr09_g50391.t1",0.679138506761206
"chr10_g39307.t1",0.680374866205196
"chr07_g11670.t1",0.680826159263051
"chr23_g13695.t1",0.680984204251304
"chr16_g29940.t1",0.681863141709405
"chr14_g8491.t1",0.681863141709405
"chr22_g36032.t1",0.681863141709405
"chr09_g54496.t1",0.682040781978484
"chr13_g35201.t1",0.682074330877799
"chr12_g59491.t1",0.682074330877799
"chr08_g38353.t1",0.682349703916993
"chr04_g9178.t1",0.682413530019461
"chr23_g51215.t1",0.682413530019461
"chr01_g31374.t1",0.682413530019461
"chr11_g49831.t1",0.682559982430264
"chr18_g53020.t1",0.68257299769796
"chr07_g52796.t1",0.68266011377122
"chr10_g59928.t1",0.683639408648183
"chr12_g44315.t1",0.683794326039054
"chr02_g7519.t1",0.683794326039054
"chr05_g60799.t1",0.683953223358009
"chr05_g41500.t1",0.683953223358009
"chr18_g27796.t1",0.683953577791
"chr01_g1499.t1",0.683953577791
"chr12_g40506.t1",0.683953577791
"chr09_g59283.t1",0.683953577791
"chr01_g13771.t1",0.683953577791
"chr06_g52855.t1",0.683953577791
"chr04_g46373.t1",0.683953577791
"chr13_g15549.t1",0.68431455168918
"chr12_g17096.t1",0.68431455168918
"chr03_g58139.t1",0.68431455168918
"chr24_g26202.t1",0.68431455168918
"chr24_g53572.t1",0.68431455168918
"chr03_g55665.t1",0.68431455168918
"chr10_g56824.t1",0.684367500114631
"chr05_g30887.t1",0.684439421885549
"chr01_g59531.t1",0.684551661465599
"chr03_g17073.t1",0.684551661465599
"chr13_g26100.t1",0.684551661465599
"chr10_g280.t1",0.684551661465599
"chr09_g23633.t1",0.684732931305226
"chr06_g54387.t1",0.684871123317676
"chr15_g58317.t1",0.684871123317676
"chr08_g47686.t1",0.684871123317676
"chr03_g22376.t1",0.684871123317676
"chr21_g29495.t1",0.684871123317676
"chr10_g29782.t1",0.684871123317676
"chr22_g14477.t1",0.684871123317676
"chr15_g1294.t1",0.684871123317676
"chr14_g31703.t1",0.68504681957531
"chr19_g51394.t1",0.68504681957531
"chr22_g48408.t1",0.68504681957531
"chr15_g5796.t1",0.68504681957531
"chr13_g54053.t1",0.68504681957531
"chr10_g48752.t1",0.68504681957531
"chr14_g7417.t1",0.68504681957531
"chr02_g32101.t1",0.68504681957531
"chr24_g18050.t1",0.68504681957531
"chr22_g39146.t1",0.68504681957531
"chr08_g8650.t1",0.68504681957531
"chr23_g43936.t1",0.68504681957531
"chr12_g59680.t1",0.68504681957531
"chr02_g39657.t1",0.685057562693732
"chr19_g52490.t1",0.685057562693732
"chr15_g18235.t1",0.685108711273309
"chr09_g49331.t1",0.685444982427602
"chr04_g36650.t1",0.685444982427602
"chr23_g21242.t1",0.685523719546644
"chr05_g56462.t1",0.685732027876248
"chr18_g16456.t1",0.685732027876248
"chr14_g5575.t1",0.685949878651179
"chr20_g14426.t1",0.686116186466158
"chr03_g12804.t1",0.68731790796647
"chr06_g21182.t1",0.687511469767444
"chr06_g34943.t1",0.687511469767444
"chr05_g32159.t1",0.687511469767444
"chr20_g19702.t1",0.687511469767444
"chr22_g35059.t1",0.687511469767444
"chr01_g46192.t1",0.687511469767444
"chr08_g20226.t1",0.687849644301898
"chr07_g46023.t1",0.688244108312798
"chr18_g16095.t1",0.688446441951511
"chr02_g25323.t1",0.688446441951511
"chr07_g26647.t1",0.688453982972759
"chr20_g49757.t1",0.6885670763887
"chr18_g37034.t1",0.6885670763887
"chr11_g60228.t1",0.688956990894659
"chr24_g57563.t1",0.688956990894659
"chr13_g5928.t1",0.688956990894659
"chr14_g39381.t1",0.688956990894659
"chr01_g53279.t1",0.688956990894659
"chr14_g14788.t1",0.688956990894659
"chr17_g24449.t1",0.688956990894659
"chr03_g11031.t1",0.688956990894659
"chr10_g21300.t1",0.688956990894659
"chr11_g32310.t1",0.688958868067384
"chr01_g48256.t1",0.688958868067384
"chr06_g5908.t1",0.688958868067384
"chr19_g47306.t1",0.688972083501066
"chr15_g6245.t1",0.688979521950074
"chr02_g41157.t1",0.688979521950074
"chr01_g9648.t1",0.689003527587795
"chr10_g14761.t1",0.689003527587795
"chr04_g28756.t1",0.689021866046101
"chr02_g39321.t1",0.689021866046101
"chr03_g19429.t1",0.689021866046101
"chr12_g54707.t1",0.689021866046101
"chr06_g46796.t1",0.689021866046101
