gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr02_g40724.t1.Loss.Vert.Bar,-2391.828905,-2391.695955,-2393.084676,0.25542,0.25545,0.25544,1.0,2.48782,1.0,0.2658999999994194,0.6060954427740347
chr02_g40725.t1.Loss.Vert.Bar,-3289.787748,-3289.787748,-3289.787748,0.30732,0.30732,0.30731,1.0,1.0,1.0,0.0,1.0
chr02_g40783.t1.Loss.Vert.Bar,-2500.872047,-2500.864656,-2503.01313,0.30292,0.30295,0.30264,1.0,1.41713,1.0,0.0147819999992862,0.9032306647916145
chr02_g40858.t1.Loss.Vert.Bar,-2250.775161,-2250.775161,-2250.775161,0.92412,0.92412,0.92412,1.0,1.0,1.0,0.0,1.0
chr02_g40860.t1.Loss.Vert.Bar,-4184.503169,-4184.264774,-4192.3706,1.48827,1.48893,1.48523,1.0,1.66997,1.0,0.47678999999880034,0.48987992374121736
chr02_g40876.t1.Loss.Vert.Bar,-2090.214059,-2090.213618,-2090.213618,0.30194,0.30195,0.30195,1.0,1.0,1.0,0.0008819999993647798,0.9763075203452192
chr02_g40914.t1.Loss.Vert.Bar,-1641.243583,-1640.595362,-1640.595109,0.27838,0.27842,0.27842,1.0,1.0,1.0,1.2964419999998427,0.2548641574199867
chr02_g41048.t1.Loss.Vert.Bar,-2276.766637,-2276.16464,-2276.831376,2.76064,2.76428,2.75954,1.0,5.15811,1.0,1.2039940000004208,0.27252486523091835
chr02_g41083.t1.Loss.Vert.Bar,-7375.904175,-7371.564264,-7375.927811,0.23746,0.2412,0.23746,1.0,195.73839,1.0,8.679822000000058,0.0032175241004662567
chr02_g41089.t1.Loss.Vert.Bar,-1947.395613,-1946.66815,-1946.668129,0.20453,0.2045,0.20451,1.0,1.0,1.0,1.4549259999998867,0.2277391759082919
chr02_g41157.t1.Loss.Vert.Bar,-3189.312173,-3189.312173,-3189.312173,0.29299,0.29298,0.29299,1.0,1.0,1.0,0.0,1.0
chr02_g41319.t1.Loss.Vert.Bar,-1646.399568,-1646.399464,-1646.400036,0.26639,0.26639,0.2664,1.0,1.0,1.0,0.00020799999992959783,0.988493144124164
chr02_g41551.t1.Loss.Vert.Bar,-774.430566,-774.430566,-774.439979,0.10715,0.10715,0.10716,1.0,1.0,1.0,0.0,1.0
chr02_g41552.t1.Loss.Vert.Bar,-5859.857659,-5859.852321,-5859.857966,0.23584,0.23585,0.23584,1.0,2.80038,1.0,0.010675999999875785,0.917705248303085
chr02_g41757.t1.Loss.Vert.Bar,-3752.049455,-3752.049214,-3752.049214,0.93123,0.93123,0.93123,1.0,1.0,1.0,0.000481999999465188,0.9824842518058461
chr02_g41807.t1.Loss.Vert.Bar,-2210.813267,-2210.813267,-2210.893646,0.84833,0.84833,0.84812,1.0,1.0,1.0,0.0,1.0
chr02_g41910.t1.Loss.Vert.Bar,-11176.800356,-11177.020579,-11176.800356,0.87627,0.87627,0.87627,1.0,1.0,1.0,-0.44044600000052014,1.0
chr02_g42064.t1.Loss.Vert.Bar,-724.830485,-724.701777,-724.883434,1.91975,1.92525,1.92322,1.0,3.63853,1.0,0.25741599999992104,0.611900980991946
chr02_g42151.t1.Loss.Vert.Bar,-3210.770433,-3210.770432,-3210.770432,0.45008,0.45008,0.45008,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g42354.t1.Loss.Vert.Bar,-3958.060965,-3958.060965,-3958.063298,0.4438,0.44379,0.44369,1.0,1.0,1.0,0.0,1.0
chr02_g42418.t1.Loss.Vert.Bar,-1245.411163,-1245.411166,-1245.940629,0.19582,0.19583,0.19613,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr02_g42501.t1.Loss.Vert.Bar,-1869.402448,-1869.402449,-1869.402448,1.46374,1.46373,1.46374,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g42502.t1.Loss.Vert.Bar,-1218.119172,-1218.119302,-1218.119172,0.64553,0.64553,0.64553,1.0,1.0,1.0,-0.0002600000002530578,1.0
chr02_g42524.t1.Loss.Vert.Bar,-2288.616744,-2288.546256,-2289.401349,0.23445,0.23515,0.23557,1.0,5.18579,1.0,0.14097599999968224,0.7073126577183371
chr02_g42699.t1.Loss.Vert.Bar,-1315.969037,-1315.966522,-1315.987984,1.20628,1.20634,1.2063,1.0,1.59529,1.0,0.00503000000026077,0.9434594416983579
chr02_g42822.t1.Loss.Vert.Bar,-1663.317738,-1663.317746,-1663.317738,2.09436,2.09435,2.09436,1.0,1.0,1.0,-1.5999999959603883e-05,1.0
chr02_g42823.t1.Loss.Vert.Bar,-5929.146616,-5929.146616,-5929.146616,1.8748,1.8748,1.8748,1.0,1.0,1.0,0.0,1.0
chr02_g42845.t1.Loss.Vert.Bar,-602.176499,-602.176499,-600.666002,0.41421,0.4142,0.41378,1.0,1.0,1.0,0.0,1.0
chr02_g42936.t1.Loss.Vert.Bar,-2505.258422,-2505.258422,-2505.282457,1.68503,1.68503,1.68467,1.0,1.0,1.0,0.0,1.0
chr02_g43002.t1.Loss.Vert.Bar,-4054.55316,-4054.55316,-4054.55316,1.65765,1.65765,1.65765,1.0,1.0,1.0,0.0,1.0
chr02_g43032.t1.Loss.Vert.Bar,-1207.116677,-1202.775987,-1205.390651,0.45754,0.45855,0.4575,1.0,240.34031,1.0,8.68137999999999,0.0032147747248360355
chr02_g43176.t1.Loss.Vert.Bar,-5684.013811,-5684.013811,-5684.013811,0.37219,0.37219,0.37219,1.0,1.0,1.0,0.0,1.0
chr02_g43177.t1.Loss.Vert.Bar,-1594.024352,-1594.02435,-1594.02435,1.25727,1.25727,1.25727,1.0,1.0,1.0,3.999999989900971e-06,0.9984042319442542
chr02_g43178.t1.Loss.Vert.Bar,-3027.083047,-3027.083029,-3027.083029,2.30431,2.30431,2.30431,1.0,1.0,1.0,3.600000036385609e-05,0.9952127213346794
chr02_g43370.t1.Loss.Vert.Bar,-731.378859,-730.092921,-731.700331,2.23093,2.48653,2.23244,1.0,43.20744,1.0,2.5718759999999747,0.10877866195608024
chr02_g43894.t1.Loss.Vert.Bar,-6959.295121,-6959.295171,-6959.295121,0.48378,0.48377,0.48378,1.0,1.0,1.0,-9.999999929277692e-05,1.0
chr02_g44015.t1.Loss.Vert.Bar,-2264.193625,-2263.437049,-2263.437049,0.68622,0.6865,0.6865,1.0,1.0,1.0,1.5131519999995362,0.21865874843805208
chr02_g44342.t1.Loss.Vert.Bar,-670.540521,-670.540562,-670.540511,0.23462,0.23462,0.23462,1.0,1.0,1.0,-8.200000002034358e-05,1.0
chr02_g44449.t1.Loss.Vert.Bar,-2557.26949,-2557.26949,-2557.26949,2.1444,2.1444,2.1444,1.0,1.0,1.0,0.0,1.0
chr02_g45004.t1.Loss.Vert.Bar,-1354.918493,-1354.006529,-1354.616645,1.53775,1.5459,1.54194,1.0,5.89686,1.0,1.8239279999997962,0.17684642670886155
chr02_g45991.t1.Loss.Vert.Bar,-1625.958018,-1625.958024,-1625.957911,0.15882,0.15882,0.15883,1.0,1.0,1.0,-1.1999999969702912e-05,1.0
chr02_g46014.t1.Loss.Vert.Bar,-2098.618351,-2098.618357,-2100.321305,0.20536,0.20536,0.20546,1.0,1.0,1.0,-1.1999999514955562e-05,1.0
chr02_g46378.t1.Loss.Vert.Bar,-3935.645235,-3935.645233,-3935.645771,0.15928,0.15927,0.15928,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr02_g46416.t1.Loss.Vert.Bar,-6986.335643,-6986.335291,-6986.348895,0.34957,0.34956,0.34956,1.0,1.23403,1.0,0.0007040000000415603,0.9788322140017973
chr02_g46432.t1.Loss.Vert.Bar,-2053.093282,-2053.093015,-2053.092911,0.31803,0.31803,0.31803,1.0,1.0,1.0,0.000533999999788648,0.9815637733289527
chr02_g46433.t1.Loss.Vert.Bar,-4235.360851,-4235.360851,-4235.360851,0.48833,0.48833,0.48833,1.0,1.0,1.0,0.0,1.0
chr02_g46436.t1.Loss.Vert.Bar,-2990.669691,-2990.669691,-2990.669691,0.3249,0.3249,0.32491,1.0,1.0,1.0,0.0,1.0
chr02_g46437.t1.Loss.Vert.Bar,-1969.876089,-1969.87624,-1969.876089,0.31879,0.31879,0.31879,1.0,1.0,1.0,-0.0003019999999196443,1.0
chr02_g46438.t1.Loss.Vert.Bar,-2096.031923,-2095.622643,-2096.031923,0.02643,0.02643,0.02643,1.0,3.47686,1.0,0.8185599999997066,0.3656015246277343
chr02_g46439.t1.Loss.Vert.Bar,-8054.109925,-8054.109622,-8054.115701,0.28049,0.28049,0.28048,1.0,1.0,1.0,0.0006059999996068655,0.9803604057342555
chr02_g46441.t1.Loss.Vert.Bar,-5415.517176,-5415.382933,-5415.766873,0.30255,0.30265,0.30277,1.0,2.82099,1.0,0.26848600000084843,0.6043491890159517
chr02_g46444.t1.Loss.Vert.Bar,-2653.822325,-2653.822325,-2653.822325,0.34237,0.34237,0.34237,1.0,1.0,1.0,0.0,1.0
chr02_g46446.t1.Loss.Vert.Bar,-10899.562906,-10899.563009,-10899.562927,0.29685,0.29688,0.29688,1.0,1.0,1.0,-0.00020600000061676838,1.0
chr02_g46451.t1.Loss.Vert.Bar,-4337.248877,-4337.324862,-4337.267974,0.27845,0.27855,0.27847,1.0,1.37989,1.0,-0.15197000000080152,1.0
chr02_g46457.t1.Loss.Vert.Bar,-5809.021359,-5809.020362,-5809.030699,0.38804,0.38804,0.38798,1.0,1.62168,1.0,0.0019940000001952285,0.9643829187383144
chr02_g46823.t1.Loss.Vert.Bar,-1849.050635,-1841.253172,-1849.765134,0.66075,0.67236,0.66141,1.0,178.68571,1.0,15.594926000000214,7.846486377664053e-05
chr02_g46824.t1.Loss.Vert.Bar,-2022.427627,-2022.09191,-2037.762983,2.95353,2.95642,2.94401,1.0,1.34282,1.0,0.6714339999998629,0.4125520957388922
chr02_g46825.t1.Loss.Vert.Bar,-2094.311477,-2094.311477,-2094.311477,0.34174,0.34174,0.34174,1.0,1.0,1.0,0.0,1.0
chr02_g46829.t1.Loss.Vert.Bar,-2545.544525,-2545.544538,-2545.544525,0.20812,0.20813,0.20813,1.0,1.0,1.0,-2.6000000616477337e-05,1.0
chr02_g46840.t1.Loss.Vert.Bar,-1100.365835,-1100.36596,-1100.365933,0.14355,0.14355,0.14355,1.0,1.0,1.0,-0.0002500000000509317,1.0
chr02_g46842.t1.Loss.Vert.Bar,-2197.026986,-2197.026986,-2197.027211,0.19421,0.19421,0.19422,1.0,1.0,1.0,0.0,1.0
chr02_g46844.t1.Loss.Vert.Bar,-2354.211402,-2354.211366,-2354.211366,0.18083,0.18084,0.18084,1.0,1.0,1.0,7.199999981821747e-05,0.9932298062483959
chr02_g46846.t1.Loss.Vert.Bar,-1607.152691,-1607.152691,-1607.685065,0.22155,0.22154,0.22153,1.0,1.0,1.0,0.0,1.0
chr02_g46851.t1.Loss.Vert.Bar,-10008.449684,-10008.449502,-10008.449503,0.27767,0.27769,0.27769,1.0,1.0,1.0,0.0003639999995357357,0.9847782562526586
chr02_g47316.t1.Loss.Vert.Bar,-2754.18729,-2754.18161,-2754.187336,0.17308,0.17309,0.17309,1.0,4.82336,1.0,0.011359999999513093,0.915119567178845
chr02_g47317.t1.Loss.Vert.Bar,-2263.73183,-2263.731831,-2263.731831,0.18663,0.18663,0.18663,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g47321.t1.Loss.Vert.Bar,-3035.119612,-3035.11988,-3035.119707,0.10633,0.10634,0.10633,1.0,1.0,1.0,-0.0005360000004657195,1.0
chr02_g47325.t1.Loss.Vert.Bar,-3169.016207,-3169.016207,-3170.738277,0.14169,0.1417,0.14161,1.0,1.0,1.0,0.0,1.0
chr02_g47326.t1.Loss.Vert.Bar,-1461.028849,-1461.028849,-1462.976945,0.10789,0.1079,0.10781,1.0,1.0,1.0,0.0,1.0
chr02_g47339.t1.Loss.Vert.Bar,-3477.93836,-3477.933986,-3478.081014,0.14688,0.14688,0.14683,1.0,1.57784,1.0,0.008748000000196043,0.9254819268684807
chr02_g47349.t1.Loss.Vert.Bar,-1540.933571,-1540.933571,-1541.089663,0.11632,0.11632,0.11619,1.0,1.0,1.0,0.0,1.0
chr02_g47736.t1.Loss.Vert.Bar,-9545.134255,-9545.134195,-9545.134195,0.30093,0.30096,0.30096,1.0,1.0,1.0,0.00012000000060652383,0.9912597873377785
chr02_g47741.t1.Loss.Vert.Bar,-5152.682975,-5152.682975,-5152.682975,0.32057,0.32057,0.32057,1.0,1.0,1.0,0.0,1.0
chr02_g47743.t1.Loss.Vert.Bar,-2634.928464,-2634.928467,-2635.739483,0.21345,0.21344,0.21348,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr02_g47744.t1.Loss.Vert.Bar,-2988.21322,-2988.21322,-2989.682704,0.14703,0.14703,0.14688,1.0,1.0,1.0,0.0,1.0
chr02_g47745.t1.Loss.Vert.Bar,-3544.397169,-3544.397169,-3544.397169,0.32531,0.3253,0.32531,1.0,1.0,1.0,0.0,1.0
chr02_g47755.t1.Loss.Vert.Bar,-1989.414184,-1989.414184,-1989.414651,0.16609,0.16609,0.1661,1.0,1.0,1.0,0.0,1.0
chr02_g47757.t1.Loss.Vert.Bar,-3727.113448,-3724.785342,-3727.165594,0.27841,0.27955,0.27837,1.0,27.36025,1.0,4.656211999999869,0.030941381469735414
chr02_g47758.t1.Loss.Vert.Bar,-3350.247751,-3350.247751,-3350.247751,0.22996,0.22997,0.22997,1.0,1.0,1.0,0.0,1.0
chr02_g47764.t1.Loss.Vert.Bar,-4455.086288,-4455.086287,-4455.086287,0.22484,0.22484,0.22483,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g48337.t1.Loss.Vert.Bar,-668.086567,-668.086567,-668.086567,0.22047,0.22047,0.22047,1.0,1.0,1.0,0.0,1.0
chr02_g48338.t1.Loss.Vert.Bar,-4495.054121,-4495.05412,-4495.18319,0.38813,0.38812,0.38813,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g48339.t1.Loss.Vert.Bar,-1550.600505,-1550.600505,-1550.776652,0.46172,0.46172,0.46177,1.0,1.0,1.0,0.0,1.0
chr02_g48340.t1.Loss.Vert.Bar,-7324.037981,-7324.04214,-7324.066456,0.23085,0.23087,0.23089,1.0,1.0,1.0,-0.008317999998325831,1.0
chr02_g48342.t1.Loss.Vert.Bar,-1622.62693,-1622.570165,-1622.672349,0.2267,0.22673,0.22671,1.0,4.37186,1.0,0.11352999999962776,0.7361605240649448
chr02_g48343.t1.Loss.Vert.Bar,-6591.259134,-6591.12025,-6591.380271,0.25298,0.25299,0.25297,1.0,2.71969,1.0,0.27776799999992363,0.5981678941935633
chr02_g48344.t1.Loss.Vert.Bar,-3715.856701,-3715.856702,-3715.856702,0.26099,0.26101,0.26101,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g48351.t1.Loss.Vert.Bar,-3104.714749,-3104.697202,-3105.02573,0.14435,0.14474,0.14431,1.0,16.67241,1.0,0.03509400000075402,0.8513988243515169
chr02_g48353.t1.Loss.Vert.Bar,-3185.140157,-3185.140157,-3185.165288,0.23365,0.23365,0.23365,1.0,1.0,1.0,0.0,1.0
chr02_g48357.t1.Loss.Vert.Bar,-1595.746036,-1595.746036,-1595.866605,0.19914,0.19914,0.1993,1.0,1.0,1.0,0.0,1.0
chr02_g48358.t1.Loss.Vert.Bar,-2750.856511,-2750.856511,-2750.869122,0.285,0.285,0.28503,1.0,1.0,1.0,0.0,1.0
chr02_g48363.t1.Loss.Vert.Bar,-4899.900854,-4899.900854,-4900.026058,0.22426,0.22426,0.2242,1.0,1.0,1.0,0.0,1.0
chr02_g48365.t1.Loss.Vert.Bar,-2172.740762,-2172.740762,-2172.740761,0.40425,0.40425,0.40425,1.0,1.0,1.0,0.0,1.0
chr02_g48371.t1.Loss.Vert.Bar,-4861.78653,-4861.786262,-4861.840301,0.18897,0.18895,0.18899,1.0,1.20409,1.0,0.0005360000013752142,0.9815292869551939
chr02_g49398.t1.Loss.Vert.Bar,-1170.23124,-1170.661973,-1170.661973,0.17488,0.17484,0.17484,1.0,1.0,1.0,-0.8614659999998366,1.0
chr02_g49400.t1.Loss.Vert.Bar,-2129.034352,-2129.034402,-2128.973022,0.30258,0.30257,0.3026,1.0,1.0,1.0,-9.999999929277692e-05,1.0
chr02_g49403.t1.Loss.Vert.Bar,-4228.558527,-4228.558527,-4228.558527,0.29357,0.29357,0.29357,1.0,1.0,1.0,0.0,1.0
chr02_g49405.t1.Loss.Vert.Bar,-2175.587032,-2175.646049,-2175.646049,0.53275,0.5327,0.5327,1.0,1.0,1.0,-0.11803400000007969,1.0
chr02_g49406.t1.Loss.Vert.Bar,-747.12124,-747.12118,-747.121805,0.18299,0.18298,0.18299,1.0,1.0,1.0,0.0001199999999244028,0.9912597873626188
chr02_g49407.t1.Loss.Vert.Bar,-2761.39402,-2761.394012,-2761.394011,0.24064,0.24063,0.24063,1.0,1.0,1.0,1.5999999959603883e-05,0.9968084702715656
chr02_g49408.t1.Loss.Vert.Bar,-15701.780162,-15701.780165,-15701.780162,0.2105,0.21051,0.21051,1.0,1.0,1.0,-6.000002031214535e-06,1.0
chr02_g49410.t1.Loss.Vert.Bar,-3604.300622,-3604.29723,-3604.338511,0.35142,0.35142,0.35133,1.0,1.42561,1.0,0.006784000000152446,0.9343564347015979
chr02_g49411.t1.Loss.Vert.Bar,-7095.279834,-7095.269302,-7095.280117,0.37091,0.3709,0.37092,1.0,2.15145,1.0,0.0210640000004787,0.8846047424010255
chr02_g49412.t1.Loss.Vert.Bar,-3371.425115,-3371.420749,-3371.434849,0.31141,0.31141,0.31137,1.0,1.76524,1.0,0.00873200000023644,0.9255499061405703
chr02_g49413.t1.Loss.Vert.Bar,-1686.909218,-1686.909218,-1686.805442,0.28659,0.28658,0.28656,1.0,1.0,1.0,0.0,1.0
chr02_g49414.t1.Loss.Vert.Bar,-1342.222059,-1342.222059,-1342.222059,0.33574,0.33573,0.33574,1.0,1.0,1.0,0.0,1.0
chr02_g49425.t1.Loss.Vert.Bar,-5297.965552,-5297.965554,-5297.965553,0.39118,0.3912,0.39119,1.0,1.0,1.0,-4.0000013541430235e-06,1.0
chr02_g49426.t1.Loss.Vert.Bar,-1937.090497,-1937.090492,-1937.09045,0.32223,0.32223,0.32223,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr02_g49427.t1.Loss.Vert.Bar,-1627.044886,-1627.002719,-1627.564866,0.29752,0.29759,0.29759,1.0,1.87394,1.0,0.0843339999996715,0.7715078203519106
chr02_g49430.t1.Loss.Vert.Bar,-584.108863,-584.108806,-584.108806,0.53114,0.53114,0.53114,1.0,1.0,1.0,0.00011400000016692502,0.9914810859616576
chr02_g49598.t1.Loss.Vert.Bar,-2224.118551,-2224.118551,-2226.020685,0.16036,0.16036,0.1604,1.0,1.0,1.0,0.0,1.0
chr02_g49604.t1.Loss.Vert.Bar,-1391.593385,-1391.593355,-1391.59353,0.11896,0.11896,0.11896,1.0,1.0,1.0,5.999999984851456e-05,0.9938196745787469
chr02_g49610.t1.Loss.Vert.Bar,-625.953706,-625.953706,-626.200964,0.26765,0.26765,0.26616,1.0,1.0,1.0,0.0,1.0
chr02_g49910.t1.Loss.Vert.Bar,-1307.498477,-1307.467975,-1307.526682,0.23128,0.2313,0.23118,1.0,3.01574,1.0,0.06100400000013906,0.8049160573711132
chr02_g49913.t1.Loss.Vert.Bar,-3112.668107,-3112.668107,-3112.669234,0.16858,0.16859,0.16859,1.0,1.0,1.0,0.0,1.0
chr02_g49914.t1.Loss.Vert.Bar,-1714.422839,-1714.42316,-1714.423048,0.17586,0.17587,0.17587,1.0,1.0,1.0,-0.0006419999999707215,1.0
chr02_g49927.t1.Loss.Vert.Bar,-2668.343904,-2668.343904,-2668.53538,0.19079,0.19079,0.19083,1.0,1.0,1.0,0.0,1.0
chr02_g49929.t1.Loss.Vert.Bar,-2384.13644,-2384.13644,-2384.332683,0.23076,0.23076,0.23073,1.0,1.0,1.0,0.0,1.0
chr02_g49931.t1.Loss.Vert.Bar,-2006.306339,-2005.578815,-2007.874394,0.2094,0.21038,0.21091,1.0,6.23332,1.0,1.455047999999806,0.22771968222404143
chr02_g49932.t1.Loss.Vert.Bar,-484.704657,-484.704694,-484.704601,0.0089,0.0089,0.0089,1.0,5.43109,1.0,-7.400000004054164e-05,1.0
chr02_g49933.t1.Loss.Vert.Bar,-1205.502883,-1205.502883,-1205.554282,0.18065,0.18065,0.1808,1.0,1.0,1.0,0.0,1.0
chr02_g49934.t1.Loss.Vert.Bar,-554.965072,-554.965022,-554.965022,0.16984,0.16984,0.16984,1.0,1.0,1.0,9.999999997489795e-05,0.9920212873717382
chr02_g49937.t1.Loss.Vert.Bar,-7573.217112,-7573.217112,-7573.217112,0.37537,0.37537,0.37537,1.0,1.0,1.0,0.0,1.0
chr02_g49939.t1.Loss.Vert.Bar,-2285.11871,-2285.118409,-2285.683196,0.23192,0.23192,0.23251,1.0,1.0,1.0,0.0006020000000717118,0.9804253171342441
chr02_g49973.t1.Loss.Vert.Bar,-1787.024385,-1787.024397,-1787.024386,0.26578,0.26578,0.26579,1.0,1.0,1.0,-2.3999999939405825e-05,1.0
chr02_g49974.t1.Loss.Vert.Bar,-4196.99035,-4196.990346,-4196.990346,0.23481,0.23481,0.23481,1.0,1.0,1.0,8.000000889296643e-06,0.997743244549384
chr02_g49976.t1.Loss.Vert.Bar,-1300.381341,-1300.361604,-1300.718722,0.254,0.25415,0.2544,1.0,2.50839,1.0,0.039474000000154774,0.8425125626744634
chr02_g49982.t1.Loss.Vert.Bar,-8299.617728,-8299.617772,-8299.617727,0.16845,0.16847,0.16848,1.0,1.0,1.0,-8.800000068731606e-05,1.0
chr02_g49984.t1.Loss.Vert.Bar,-965.657329,-965.657329,-965.657329,0.17829,0.17829,0.17829,1.0,1.0,1.0,0.0,1.0
chr02_g50446.t1.Loss.Vert.Bar,-6759.163036,-6759.182394,-6759.193227,0.18075,0.18071,0.18072,1.0,1.0,1.0,-0.03871600000093167,1.0
chr02_g50447.t1.Loss.Vert.Bar,-582.957563,-582.95759,-582.957563,0.24054,0.24054,0.24054,1.0,1.0,1.0,-5.3999999863663106e-05,1.0
chr02_g50450.t1.Loss.Vert.Bar,-3623.279862,-3623.279857,-3623.279857,0.46817,0.46818,0.46818,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr02_g50463.t1.Loss.Vert.Bar,-2624.285832,-2624.285832,-2624.286306,0.16544,0.16544,0.16544,1.0,1.0,1.0,0.0,1.0
chr02_g50468.t1.Loss.Vert.Bar,-5014.569163,-5014.550645,-5014.570565,0.21505,0.21506,0.21504,1.0,4.27489,1.0,0.037035999999716296,0.8473917700003066
chr02_g50471.t1.Loss.Vert.Bar,-1234.962318,-1234.399317,-1234.962318,0.13967,0.13972,0.13967,1.0,1.0,1.0,1.1260019999999713,0.28862972893047945
chr02_g50474.t1.Loss.Vert.Bar,-2550.185759,-2550.185759,-2550.185759,0.42287,0.42286,0.42287,1.0,1.0,1.0,0.0,1.0
chr02_g50476.t1.Loss.Vert.Bar,-5479.611375,-5479.611375,-5479.685488,0.17137,0.17137,0.1713,1.0,1.0,1.0,0.0,1.0
chr02_g50845.t1.Loss.Vert.Bar,-4657.30532,-4657.29481,-4657.331649,0.27241,0.27242,0.27239,1.0,2.151,1.0,0.021020000000135042,0.8847244853874856
chr02_g50846.t1.Loss.Vert.Bar,-5820.479843,-5820.479842,-5820.479842,0.32159,0.32157,0.32159,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g50848.t1.Loss.Vert.Bar,-4364.112944,-4364.112943,-4364.113329,0.42763,0.42763,0.42762,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g50850.t1.Loss.Vert.Bar,-6976.47751,-6976.47751,-6976.47751,0.4202,0.42019,0.4202,1.0,1.0,1.0,0.0,1.0
chr02_g50851.t1.Loss.Vert.Bar,-1471.994279,-1471.994279,-1471.994512,0.2735,0.2735,0.27351,1.0,1.0,1.0,0.0,1.0
chr02_g50855.t1.Loss.Vert.Bar,-2419.016618,-2419.016618,-2419.390753,0.20869,0.20869,0.20858,1.0,1.0,1.0,0.0,1.0
chr02_g50860.t1.Loss.Vert.Bar,-5540.355798,-5539.081323,-5540.773205,0.30905,0.30941,0.30894,1.0,17.48151,1.0,2.548949999998513,0.1103675820113045
chr02_g50861.t1.Loss.Vert.Bar,-3393.054491,-3393.054487,-3393.054486,0.36865,0.36866,0.36866,1.0,1.0,1.0,7.999999979801942e-06,0.9977432446776654
chr02_g50863.t1.Loss.Vert.Bar,-1914.639094,-1914.639094,-1914.639094,0.45287,0.45287,0.45286,1.0,1.0,1.0,0.0,1.0
chr02_g50864.t1.Loss.Vert.Bar,-2066.007319,-2065.688436,-2066.061342,1.3218,1.32523,1.32104,1.0,12.85722,1.0,0.6377659999998286,0.4245209205113549
chr02_g50866.t1.Loss.Vert.Bar,-9427.034212,-9427.034231,-9427.03423,0.29847,0.29849,0.29849,1.0,1.0,1.0,-3.7999998312443495e-05,1.0
chr02_g50867.t1.Loss.Vert.Bar,-2399.374447,-2399.374447,-2399.374447,0.25452,0.25452,0.25452,1.0,1.0,1.0,0.0,1.0
chr02_g50868.t1.Loss.Vert.Bar,-3531.884226,-3529.920057,-3530.228587,0.31273,0.31282,0.31253,1.0,16.71603,1.0,3.928338000000622,0.047478845365748056
chr02_g51512.t1.Loss.Vert.Bar,-7663.74944,-7663.750362,-7663.74944,0.26544,0.26542,0.26544,1.0,1.0,1.0,-0.0018440000003465684,1.0
chr02_g51518.t1.Loss.Vert.Bar,-3107.56854,-3107.559527,-3107.891919,0.28429,0.28428,0.28408,1.0,1.73572,1.0,0.01802600000064558,0.8931962389278385
chr02_g51519.t1.Loss.Vert.Bar,-1465.321581,-1465.321581,-1465.321581,0.31048,0.31048,0.31048,1.0,1.0,1.0,0.0,1.0
chr02_g51520.t1.Loss.Vert.Bar,-1952.562986,-1953.229826,-1953.229826,0.39084,0.39074,0.39074,1.0,1.0,1.0,-1.3336800000001858,1.0
chr02_g51521.t1.Loss.Vert.Bar,-9402.113878,-9402.07583,-9406.369545,0.18761,0.18764,0.18759,1.0,1.53151,1.0,0.07609600000068895,0.782659411642002
chr02_g51522.t1.Loss.Vert.Bar,-8488.620557,-8488.620558,-8488.620557,0.41596,0.41596,0.41596,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr02_g51525.t1.Loss.Vert.Bar,-1471.258392,-1471.258392,-1471.258392,0.16268,0.16268,0.16268,1.0,1.0,1.0,0.0,1.0
chr02_g51526.t1.Loss.Vert.Bar,-1873.176197,-1873.681458,-1873.425582,0.189,0.18897,0.18903,1.0,1.0,1.0,-1.0105220000000372,1.0
chr02_g52029.t1.Loss.Vert.Bar,-2704.371403,-2705.467817,-2706.761183,0.26862,0.26695,0.26595,1.0,1.0,1.0,-2.1928280000001905,1.0
chr02_g52031.t1.Loss.Vert.Bar,-680.508811,-680.508812,-680.509004,0.19081,0.19082,0.19082,1.0,1.0,1.0,-1.9999999949504854e-06,1.0
chr02_g52032.t1.Loss.Vert.Bar,-1050.050114,-1050.050114,-1050.05018,0.15254,0.15254,0.15254,1.0,1.0,1.0,0.0,1.0
chr02_g52036.t1.Loss.Vert.Bar,-6206.42647,-6206.426455,-6206.426472,0.12407,0.12406,0.12409,1.0,1.0,1.0,3.000000106112566e-05,0.9956298280512144
chr02_g52040.t1.Loss.Vert.Bar,-1426.275044,-1426.275044,-1426.29425,0.21558,0.21557,0.21564,1.0,1.0,1.0,0.0,1.0
