gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr07_g18943.t1.Loss.Vert.Bar,-5843.898596,-5843.898596,-5843.898596,0.39018,0.39018,0.39018,1.0,1.0,1.0,0.0,1.0
chr07_g18945.t1.Loss.Vert.Bar,-3135.34855,-3135.34855,-3135.34855,0.30426,0.30426,0.30427,1.0,1.0,1.0,0.0,1.0
chr07_g18947.t1.Loss.Vert.Bar,-4122.235114,-4122.235115,-4122.235115,0.50168,0.50169,0.50169,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr07_g18948.t1.Loss.Vert.Bar,-2820.484214,-2820.484214,-2820.484214,0.35945,0.35945,0.35945,1.0,1.0,1.0,0.0,1.0
chr07_g18949.t1.Loss.Vert.Bar,-5020.377383,-5020.377462,-5020.377382,0.20623,0.2062,0.20623,1.0,1.0,1.0,-0.00015800000073795673,1.0
chr07_g18952.t1.Loss.Vert.Bar,-1661.704579,-1661.704579,-1661.704579,0.24008,0.24008,0.24008,1.0,1.0,1.0,0.0,1.0
chr07_g18954.t1.Loss.Vert.Bar,-868.849628,-868.849874,-868.849975,0.18361,0.18361,0.18361,1.0,1.0,1.0,-0.0004919999998946878,1.0
chr07_g18964.t1.Loss.Vert.Bar,-742.752914,-742.752929,-742.75289,0.4783,0.4783,0.4783,1.0,1.0,1.0,-2.999999992425728e-05,1.0
chr07_g18967.t1.Loss.Vert.Bar,-480.178579,-480.178579,-480.178912,0.18092,0.18092,0.18092,1.0,1.0,1.0,0.0,1.0
chr07_g18968.t1.Loss.Vert.Bar,-2418.618284,-2418.618226,-2418.618226,0.29716,0.29717,0.29717,1.0,1.0,1.0,0.0001160000001618755,0.9914066864177382
chr07_g18971.t1.Loss.Vert.Bar,-1661.925614,-1661.925614,-1661.925614,0.31311,0.31311,0.31311,1.0,1.0,1.0,0.0,1.0
chr07_g19216.t1.Loss.Vert.Bar,-5564.938096,-5564.9381,-5565.876809,0.20089,0.20091,0.20096,1.0,1.0,1.0,-8.000000889296643e-06,1.0
chr07_g19218.t1.Loss.Vert.Bar,-7550.499464,-7550.498748,-7550.498735,0.19144,0.19156,0.19158,1.0,1.0,1.0,0.001432000000932021,0.9698138358836869
chr07_g19881.t1.Loss.Vert.Bar,-746.794781,-746.794781,-747.301318,0.22277,0.22277,0.22277,1.0,1.0,1.0,0.0,1.0
chr07_g19882.t1.Loss.Vert.Bar,-3474.234857,-3474.234359,-3474.23541,0.27514,0.27514,0.27513,1.0,1.5223,1.0,0.0009959999997590785,0.9748233673874843
chr07_g19884.t1.Loss.Vert.Bar,-1821.439234,-1821.439252,-1821.439411,0.20684,0.20684,0.20684,1.0,1.0,1.0,-3.599999990910874e-05,1.0
chr07_g19885.t1.Loss.Vert.Bar,-1186.527851,-1186.527849,-1186.52856,0.17727,0.17727,0.17727,1.0,1.0,1.0,3.999999989900971e-06,0.9984042319442542
chr07_g19889.t1.Loss.Vert.Bar,-2904.041357,-2903.580101,-2905.403741,0.43913,0.43942,0.43944,1.0,2.45089,1.0,0.922512000000097,0.33681626640324613
chr07_g19890.t1.Loss.Vert.Bar,-924.44623,-923.989873,-926.30031,0.28359,0.28355,0.27646,1.0,138.11395,1.0,0.9127140000000509,0.3393953387158597
chr07_g19891.t1.Loss.Vert.Bar,-1596.660528,-1596.660528,-1596.660528,0.1698,0.16981,0.16981,1.0,1.0,1.0,0.0,1.0
chr07_g19894.t1.Loss.Vert.Bar,-1421.933588,-1421.933545,-1421.933545,0.48867,0.48867,0.48867,1.0,1.0,1.0,8.600000001024455e-05,0.9926008290341632
chr07_g19902.t1.Loss.Vert.Bar,-2280.941825,-2280.941826,-2280.941825,0.1982,0.1982,0.1982,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr07_g19904.t1.Loss.Vert.Bar,-2458.189608,-2458.190225,-2458.189608,0.28766,0.28764,0.28766,1.0,1.0,1.0,-0.00123399999938556,1.0
chr07_g19905.t1.Loss.Vert.Bar,-1654.775468,-1654.775468,-1654.775468,0.1879,0.1879,0.1879,1.0,1.0,1.0,0.0,1.0
chr07_g19907.t1.Loss.Vert.Bar,-1403.28909,-1403.28909,-1403.28909,0.42047,0.42048,0.42048,1.0,1.0,1.0,0.0,1.0
chr07_g19908.t1.Loss.Vert.Bar,-5117.076769,-5117.076352,-5117.414221,0.20958,0.20958,0.20945,1.0,1.09381,1.0,0.0008340000003954628,0.9769610478198859
chr07_g19914.t1.Loss.Vert.Bar,-2820.172802,-2820.172802,-2821.003454,0.29486,0.29486,0.29639,1.0,1.0,1.0,0.0,1.0
chr07_g19916.t1.Loss.Vert.Bar,-2036.77163,-2036.664369,-2036.781258,0.59307,0.59275,0.59331,1.0,4.92214,1.0,0.21452199999976074,0.6432459602649063
chr07_g19917.t1.Loss.Vert.Bar,-3822.120831,-3822.120832,-3822.120832,0.41189,0.41189,0.41189,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr07_g19918.t1.Loss.Vert.Bar,-3563.619507,-3563.619506,-3563.619507,0.83337,0.83336,0.83336,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr07_g19919.t1.Loss.Vert.Bar,-1869.300029,-1869.300029,-1869.230802,0.35135,0.35135,0.35133,1.0,1.0,1.0,0.0,1.0
chr07_g19920.t1.Loss.Vert.Bar,-1384.54006,-1384.54006,-1384.540389,0.21778,0.21778,0.21778,1.0,1.0,1.0,0.0,1.0
chr07_g19921.t1.Loss.Vert.Bar,-3793.333743,-3793.333742,-3793.333742,0.21114,0.21114,0.21114,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr07_g19927.t1.Loss.Vert.Bar,-4999.491046,-4999.490992,-4999.490911,0.23322,0.23322,0.23323,1.0,1.0,1.0,0.00010800000018207356,0.9917082896567535
chr07_g19928.t1.Loss.Vert.Bar,-1993.458999,-1993.458999,-1993.489083,0.23661,0.23661,0.23676,1.0,1.0,1.0,0.0,1.0
chr07_g19929.t1.Loss.Vert.Bar,-1101.83291,-1101.83291,-1101.83291,0.28708,0.28708,0.28708,1.0,1.0,1.0,0.0,1.0
chr07_g19930.t1.Loss.Vert.Bar,-1451.291331,-1451.291331,-1451.291331,0.19379,0.19379,0.19379,1.0,1.0,1.0,0.0,1.0
chr07_g20737.t1.Loss.Vert.Bar,-4126.223534,-4126.223534,-4128.288539,0.27103,0.27103,0.27119,1.0,1.0,1.0,0.0,1.0
chr07_g20738.t1.Loss.Vert.Bar,-2057.425324,-2057.425324,-2057.425324,0.20745,0.20745,0.20745,1.0,1.0,1.0,0.0,1.0
chr07_g20907.t1.Loss.Vert.Bar,-2270.530232,-2270.530232,-2270.530232,0.67065,0.67065,0.67065,1.0,1.0,1.0,0.0,1.0
chr07_g20908.t1.Loss.Vert.Bar,-4276.771201,-4276.771201,-4276.771201,0.21366,0.21366,0.21366,1.0,1.0,1.0,0.0,1.0
chr07_g20915.t1.Loss.Vert.Bar,-918.119742,-918.119742,-918.119742,0.32123,0.32124,0.32124,1.0,1.0,1.0,0.0,1.0
chr07_g20916.t1.Loss.Vert.Bar,-1922.92164,-1922.921653,-1922.921727,0.0759,0.07591,0.07591,1.0,1.0,1.0,-2.6000000161729986e-05,1.0
chr07_g20918.t1.Loss.Vert.Bar,-6451.71813,-6451.707097,-6451.998061,0.21188,0.2119,0.21184,1.0,1.47004,1.0,0.02206599999954051,0.8819116577329422
chr07_g20922.t1.Loss.Vert.Bar,-2434.934285,-2434.934285,-2434.934287,0.1631,0.16309,0.16309,1.0,1.0,1.0,0.0,1.0
chr07_g20926.t1.Loss.Vert.Bar,-800.078096,-800.078096,-800.342781,0.29066,0.29066,0.29371,1.0,1.0,1.0,0.0,1.0
chr07_g20927.t1.Loss.Vert.Bar,-676.628701,-676.628701,-676.628829,0.26423,0.26423,0.26422,1.0,1.0,1.0,0.0,1.0
chr07_g21006.t1.Loss.Vert.Bar,-2651.054387,-2651.054388,-2652.119202,0.22397,0.22398,0.22397,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr07_g21011.t1.Loss.Vert.Bar,-1224.040091,-1224.040091,-1224.183007,0.23543,0.23543,0.23484,1.0,1.0,1.0,0.0,1.0
chr07_g21016.t1.Loss.Vert.Bar,-5329.752273,-5329.752259,-5329.752263,0.0736,0.0736,0.07361,1.0,1.0,1.0,2.8000000384054147e-05,0.995778011428023
chr07_g21446.t1.Loss.Vert.Bar,-2928.932702,-2928.932702,-2930.051807,0.62171,0.62171,0.62285,1.0,1.0,1.0,0.0,1.0
chr07_g21452.t1.Loss.Vert.Bar,-3322.506788,-3322.506788,-3322.506788,0.16813,0.16813,0.16813,1.0,1.0,1.0,0.0,1.0
chr07_g21455.t1.Loss.Vert.Bar,-5294.573895,-5294.573989,-5294.573895,0.28841,0.28839,0.28841,1.0,1.0,1.0,-0.00018799999998009298,1.0
chr07_g21456.t1.Loss.Vert.Bar,-1016.634431,-1016.634431,-1016.634431,0.25706,0.25706,0.25706,1.0,1.0,1.0,0.0,1.0
chr07_g21457.t1.Loss.Vert.Bar,-4443.672693,-4443.672689,-4443.672692,0.19676,0.19673,0.19676,1.0,1.0,1.0,8.000000889296643e-06,0.997743244549384
chr07_g21463.t1.Loss.Vert.Bar,-2127.1824,-2127.182399,-2127.319661,0.30095,0.30095,0.30083,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr07_g21468.t1.Loss.Vert.Bar,-3158.187341,-3158.18723,-3158.187116,0.15341,0.15343,0.15343,1.0,1.0,1.0,0.00022199999966687756,0.9881122276516723
chr07_g21812.t1.Loss.Vert.Bar,-664.908523,-664.568566,-665.528347,0.49746,0.49736,0.4959,1.0,172.99292,1.0,0.679913999999826,0.40961633948011167
chr07_g21814.t1.Loss.Vert.Bar,-2891.377519,-2891.377519,-2891.377869,0.28396,0.28395,0.28396,1.0,1.0,1.0,0.0,1.0
chr07_g21820.t1.Loss.Vert.Bar,-3146.463453,-3146.463465,-3146.637782,0.17554,0.17554,0.17553,1.0,1.0,1.0,-2.3999999939405825e-05,1.0
chr07_g21822.t1.Loss.Vert.Bar,-6063.924049,-6063.917045,-6063.977734,0.44244,0.44248,0.4426,1.0,1.67874,1.0,0.014008000000103493,0.905786065339717
chr07_g21824.t1.Loss.Vert.Bar,-921.27482,-921.27482,-921.27482,0.24307,0.24307,0.24307,1.0,1.0,1.0,0.0,1.0
chr07_g21825.t1.Loss.Vert.Bar,-3173.162092,-3173.162092,-3173.202567,0.22757,0.22757,0.22758,1.0,1.0,1.0,0.0,1.0
chr07_g21830.t1.Loss.Vert.Bar,-2999.929757,-2999.929734,-2999.929734,0.28091,0.2809,0.28091,1.0,1.0,1.0,4.600000011123484e-05,0.9945885251016572
chr07_g21862.t1.Loss.Vert.Bar,-6719.821029,-6719.821059,-6719.821027,0.27193,0.27192,0.27192,1.0,1.0,1.0,-6.000000030326191e-05,1.0
chr07_g21866.t1.Loss.Vert.Bar,-883.846224,-883.436832,-883.858903,0.73835,0.75162,0.73731,1.0,22.66429,1.0,0.8187840000000506,0.36553593566661313
chr07_g21867.t1.Loss.Vert.Bar,-1710.830794,-1710.830794,-1710.830794,0.76965,0.76965,0.76965,1.0,1.0,1.0,0.0,1.0
chr07_g21873.t1.Loss.Vert.Bar,-4710.20038,-4710.20026,-4710.200262,0.21794,0.21795,0.21796,1.0,1.0,1.0,0.00024000000121304765,0.9876397199172033
chr07_g21874.t1.Loss.Vert.Bar,-967.731733,-967.660575,-968.913999,0.20587,0.21177,0.20547,1.0,18.12096,1.0,0.14231599999993705,0.7059893647456079
chr07_g21875.t1.Loss.Vert.Bar,-1425.153611,-1424.592908,-1425.296738,0.31568,0.31591,0.31546,1.0,3.1365,1.0,1.1214059999997517,0.2896159071166137
chr07_g21876.t1.Loss.Vert.Bar,-1575.822736,-1575.82273,-1575.822805,0.29671,0.29671,0.29671,1.0,1.0,1.0,1.1999999969702912e-05,0.9972360523356149
chr07_g22033.t1.Loss.Vert.Bar,-3198.002671,-3198.002671,-3198.002672,0.39076,0.39077,0.39078,1.0,1.0,1.0,0.0,1.0
chr07_g22035.t1.Loss.Vert.Bar,-1835.399891,-1835.399891,-1835.399891,0.44764,0.44764,0.44764,1.0,1.0,1.0,0.0,1.0
chr07_g22039.t1.Loss.Vert.Bar,-3992.574896,-3992.574894,-3995.637681,0.26227,0.26226,0.26294,1.0,1.0,1.0,4.000000444648322e-06,0.9984042318535454
chr07_g22040.t1.Loss.Vert.Bar,-10276.19549,-10276.195516,-10276.19549,0.64952,0.64951,0.64952,1.0,1.0,1.0,-5.199999941396527e-05,1.0
chr07_g22041.t1.Loss.Vert.Bar,-2900.101533,-2900.101533,-2900.237869,0.35677,0.35677,0.35685,1.0,1.0,1.0,0.0,1.0
chr07_g22042.t1.Loss.Vert.Bar,-1219.851317,-1219.842566,-1219.979187,0.37806,0.37813,0.37844,1.0,1.75906,1.0,0.017502000000149565,0.8947508634666386
chr07_g22044.t1.Loss.Vert.Bar,-10914.221222,-10914.220809,-10914.220808,0.39234,0.39236,0.39236,1.0,1.0,1.0,0.0008259999995061662,0.9770717820993903
chr07_g22046.t1.Loss.Vert.Bar,-5209.941316,-5209.938953,-5209.941315,0.37103,0.37103,0.37103,1.0,2.05102,1.0,0.0047260000010282965,0.9451918745388459
chr07_g22073.t1.Loss.Vert.Bar,-1012.797014,-1012.796838,-1012.904751,0.19989,0.19989,0.1997,1.0,1.0,1.0,0.00035200000002078013,0.9850312368981067
chr07_g22559.t1.Loss.Vert.Bar,-4482.061238,-4482.061239,-4482.061239,0.33715,0.33717,0.33717,1.0,1.0,1.0,-1.999998858082108e-06,1.0
chr07_g22560.t1.Loss.Vert.Bar,-1795.71537,-1795.71537,-1795.71537,0.32916,0.32916,0.32916,1.0,1.0,1.0,0.0,1.0
chr07_g22562.t1.Loss.Vert.Bar,-1091.960356,-1091.960349,-1091.960349,0.12303,0.12303,0.12303,1.0,1.0,1.0,1.4000000192027073e-05,0.9970145962847485
chr07_g22564.t1.Loss.Vert.Bar,-1985.226295,-1985.226295,-1985.389104,0.30274,0.30275,0.30282,1.0,1.0,1.0,0.0,1.0
chr07_g22567.t1.Loss.Vert.Bar,-1116.926663,-1116.926564,-1116.926566,0.16558,0.16558,0.16558,1.0,1.0,1.0,0.00019799999972747173,0.9887731395398152
chr07_g22572.t1.Loss.Vert.Bar,-3728.542662,-3728.543072,-3728.542662,0.54733,0.54733,0.54733,1.0,1.0,1.0,-0.0008200000002034358,1.0
chr07_g22573.t1.Loss.Vert.Bar,-663.053645,-663.053645,-663.053645,0.38153,0.38153,0.38153,1.0,1.0,1.0,0.0,1.0
chr07_g22575.t1.Loss.Vert.Bar,-2425.107966,-2425.107966,-2425.108451,0.27286,0.27286,0.27287,1.0,1.0,1.0,0.0,1.0
chr07_g22576.t1.Loss.Vert.Bar,-2683.712563,-2683.712563,-2683.854951,0.38579,0.38579,0.38573,1.0,1.0,1.0,0.0,1.0
chr07_g22577.t1.Loss.Vert.Bar,-1718.925697,-1718.925697,-1718.925697,0.29365,0.29365,0.29365,1.0,1.0,1.0,0.0,1.0
chr07_g22579.t1.Loss.Vert.Bar,-1690.848759,-1690.848759,-1691.187551,0.56929,0.56929,0.56933,1.0,1.0,1.0,0.0,1.0
chr07_g22582.t1.Loss.Vert.Bar,-378.368041,-378.36796,-379.073137,0.04654,0.04654,0.04654,1.0,1.02345,1.0,0.00016200000004573667,0.9898448616841817
chr07_g22584.t1.Loss.Vert.Bar,-7672.746662,-7672.746662,-7672.746662,1.42543,1.42543,1.42543,1.0,1.0,1.0,0.0,1.0
chr07_g22587.t1.Loss.Vert.Bar,-1155.631157,-1155.631157,-1155.631157,0.35441,0.35441,0.35441,1.0,1.0,1.0,0.0,1.0
chr07_g22592.t1.Loss.Vert.Bar,-5058.296541,-5058.296541,-5058.317216,0.20119,0.20119,0.20117,1.0,1.0,1.0,0.0,1.0
chr07_g23331.t1.Loss.Vert.Bar,-3889.424691,-3889.424691,-3889.513514,0.21445,0.21445,0.21449,1.0,1.0,1.0,0.0,1.0
chr07_g23333.t1.Loss.Vert.Bar,-2457.855372,-2457.855372,-2460.457993,0.27979,0.27979,0.27995,1.0,1.0,1.0,0.0,1.0
chr07_g23334.t1.Loss.Vert.Bar,-939.022348,-939.022348,-939.022348,0.5579,0.5579,0.5579,1.0,1.0,1.0,0.0,1.0
chr07_g23335.t1.Loss.Vert.Bar,-2029.475262,-2029.475262,-2029.270923,0.42509,0.42509,0.42511,1.0,1.0,1.0,0.0,1.0
chr07_g23336.t1.Loss.Vert.Bar,-3056.526164,-3054.856017,-3054.855284,0.11222,0.11223,0.11225,1.0,1.0,1.0,3.3402939999996306,0.06760252894755674
chr07_g23342.t1.Loss.Vert.Bar,-1741.072897,-1741.072897,-1741.072897,0.26808,0.26808,0.26809,1.0,1.0,1.0,0.0,1.0
chr07_g23347.t1.Loss.Vert.Bar,-2575.029779,-2575.029856,-2575.190322,0.25062,0.25061,0.25067,1.0,1.0,1.0,-0.0001540000002933084,1.0
chr07_g23349.t1.Loss.Vert.Bar,-1452.696572,-1452.696773,-1452.758211,0.3995,0.3995,0.39892,1.0,1.0,1.0,-0.0004019999996671686,1.0
chr07_g23516.t1.Loss.Vert.Bar,-1911.792173,-1911.476979,-1913.808401,0.857,0.85721,0.85471,1.0,2.79384,1.0,0.630388000000039,0.42721302868128963
chr07_g23517.t1.Loss.Vert.Bar,-3049.313897,-3049.00242,-3049.00242,0.30302,0.30299,0.303,1.0,1.0,1.0,0.6229540000003908,0.42995167470868256
chr07_g23518.t1.Loss.Vert.Bar,-4371.335563,-4371.335563,-4371.335563,0.39629,0.39629,0.39628,1.0,1.0,1.0,0.0,1.0
chr07_g23519.t1.Loss.Vert.Bar,-2844.699509,-2844.699509,-2844.699509,0.21312,0.21313,0.21313,1.0,1.0,1.0,0.0,1.0
chr07_g23520.t1.Loss.Vert.Bar,-2222.709499,-2222.709499,-2222.709499,0.38898,0.38898,0.38898,1.0,1.0,1.0,0.0,1.0
chr07_g23526.t1.Loss.Vert.Bar,-3717.335647,-3715.711992,-3718.281338,0.39695,0.40194,0.39723,1.0,21.23801,1.0,3.247309999999743,0.07154077829373116
chr07_g23527.t1.Loss.Vert.Bar,-1384.701057,-1384.701061,-1384.70085,0.21906,0.21906,0.21906,1.0,1.0,1.0,-7.999999979801942e-06,1.0
chr07_g23528.t1.Loss.Vert.Bar,-2753.15945,-2753.155057,-2753.621721,0.57398,0.57402,0.57357,1.0,1.41038,1.0,0.008786000000327476,0.9253207269984671
chr07_g23530.t1.Loss.Vert.Bar,-4503.218807,-4501.719813,-4510.894021,1.14499,1.14737,1.14471,1.0,3.18258,1.0,2.997988000000987,0.0833679896556059
chr07_g23532.t1.Loss.Vert.Bar,-4830.088514,-4830.088512,-4831.365179,0.20336,0.20335,0.20336,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr07_g23539.t1.Loss.Vert.Bar,-4651.277868,-4651.210691,-4651.277857,0.14475,0.14475,0.14475,1.0,8.96016,1.0,0.1343539999998029,0.7139596991837528
chr07_g23542.t1.Loss.Vert.Bar,-5717.390753,-5717.390754,-5717.390754,0.40611,0.40612,0.40612,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr07_g23604.t1.Loss.Vert.Bar,-1978.952065,-1978.952065,-1978.952407,0.21791,0.21791,0.21791,1.0,1.0,1.0,0.0,1.0
chr07_g23608.t1.Loss.Vert.Bar,-3146.889455,-3146.889455,-3146.905621,0.34915,0.34915,0.34909,1.0,1.0,1.0,0.0,1.0
chr07_g23614.t1.Loss.Vert.Bar,-4659.506664,-4659.506664,-4659.506664,2.00718,2.00718,2.00718,1.0,1.0,1.0,0.0,1.0
chr07_g23621.t1.Loss.Vert.Bar,-7261.910422,-7261.910422,-7261.910422,1.74528,1.74528,1.74528,1.0,1.0,1.0,0.0,1.0
chr07_g23642.t1.Loss.Vert.Bar,-2005.61977,-2005.612055,-2005.689232,0.32619,0.32624,0.32605,1.0,2.38098,1.0,0.015429999999923893,0.9011430261001121
chr07_g23643.t1.Loss.Vert.Bar,-1238.090469,-1238.090467,-1238.090466,0.29237,0.29237,0.29237,1.0,1.0,1.0,3.999999989900971e-06,0.9984042319442542
chr07_g23645.t1.Loss.Vert.Bar,-2705.677552,-2705.677699,-2705.67755,0.22899,0.22898,0.22897,1.0,1.0,1.0,-0.00029399999948509503,1.0
chr07_g23648.t1.Loss.Vert.Bar,-3025.339132,-3025.328537,-3025.367233,0.36127,0.3613,0.36127,1.0,1.67161,1.0,0.021190000000387954,0.8842625467275252
chr07_g23649.t1.Loss.Vert.Bar,-2729.498938,-2722.449998,-2723.130631,0.44166,0.44277,0.44221,1.0,1.0,1.0,14.09788000000026,0.00017353926417491922
chr07_g23651.t1.Loss.Vert.Bar,-1489.449114,-1489.449114,-1489.593826,0.54158,0.54158,0.54109,1.0,1.0,1.0,0.0,1.0
chr07_g23652.t1.Loss.Vert.Bar,-2328.872413,-2328.872395,-2329.012295,0.30195,0.30195,0.30191,1.0,1.0,1.0,3.600000036385609e-05,0.9952127213346794
chr07_g23654.t1.Loss.Vert.Bar,-2614.681881,-2614.681881,-2614.681881,0.45176,0.45176,0.45176,1.0,1.0,1.0,0.0,1.0
chr07_g23657.t1.Loss.Vert.Bar,-1639.201464,-1639.201464,-1639.201464,0.53947,0.53947,0.53947,1.0,1.0,1.0,0.0,1.0
chr07_g23658.t1.Loss.Vert.Bar,-857.261001,-857.227504,-857.272915,0.91129,0.91165,0.91182,1.0,2.88455,1.0,0.06699400000002242,0.7957648728530953
chr07_g23816.t1.Loss.Vert.Bar,-3515.750858,-3515.463614,-3516.275908,0.33907,0.33915,0.33924,1.0,3.07702,1.0,0.5744880000002013,0.4484809959175261
chr07_g23817.t1.Loss.Vert.Bar,-3587.594467,-3587.532214,-3588.361229,0.35715,0.35722,0.35739,1.0,1.88902,1.0,0.12450600000011036,0.7241978399607327
chr07_g23818.t1.Loss.Vert.Bar,-4849.700894,-4849.127546,-4849.803442,0.32792,0.32856,0.328,1.0,9.55691,1.0,1.1466959999997925,0.28424186206880897
chr07_g23820.t1.Loss.Vert.Bar,-2680.874879,-2680.874879,-2680.822237,0.87648,0.87648,0.87627,1.0,1.0,1.0,0.0,1.0
chr07_g23821.t1.Loss.Vert.Bar,-6710.94084,-6710.923089,-6711.231749,0.26196,0.26196,0.26191,1.0,1.70836,1.0,0.035502000000633416,0.8505476232582265
chr07_g23825.t1.Loss.Vert.Bar,-2527.145646,-2527.132693,-2527.14839,0.24351,0.24355,0.24348,1.0,9.65454,1.0,0.025905999999849882,0.8721300960091882
chr07_g23826.t1.Loss.Vert.Bar,-2278.812713,-2278.807142,-2278.908074,0.17666,0.1767,0.17686,1.0,2.57312,1.0,0.011141999999381369,0.9159348964000354
chr07_g23831.t1.Loss.Vert.Bar,-3948.229837,-3948.229836,-3949.082812,0.1837,0.1837,0.18371,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr07_g23832.t1.Loss.Vert.Bar,-1381.784983,-1380.455961,-1384.28976,0.23938,0.23961,0.23815,1.0,142.05073,1.0,2.6580440000002454,0.10302735929157383
chr07_g23833.t1.Loss.Vert.Bar,-2905.065484,-2905.065484,-2905.065484,2.58314,2.58314,2.58314,1.0,1.0,1.0,0.0,1.0
chr07_g23834.t1.Loss.Vert.Bar,-2698.162242,-2698.162046,-2698.161886,0.4162,0.41619,0.4162,1.0,1.0,1.0,0.00039199999991978984,0.9842037236924062
chr07_g24148.t1.Loss.Vert.Bar,-12353.11273,-12353.11273,-12353.11273,1.10943,1.10943,1.10943,1.0,1.0,1.0,0.0,1.0
chr07_g24330.t1.Loss.Vert.Bar,-5608.816806,-5608.816806,-5608.816805,0.21037,0.21037,0.21036,1.0,1.0,1.0,0.0,1.0
chr07_g24332.t1.Loss.Vert.Bar,-2590.342248,-2590.342252,-2590.356971,0.06128,0.06128,0.06129,1.0,1.00039,1.0,-7.999999979801942e-06,1.0
chr07_g24333.t1.Loss.Vert.Bar,-6212.677032,-6212.707884,-6213.727963,0.22311,0.22308,0.22302,1.0,1.88601,1.0,-0.06170400000155496,1.0
chr07_g24334.t2.Loss.Vert.Bar,-12546.395516,-12546.395514,-12546.395413,0.10159,0.10157,0.10156,1.0,1.0,1.0,4.0000013541430235e-06,0.9984042316721278
chr07_g24338.t1.Loss.Vert.Bar,-4079.973518,-4079.973504,-4079.973505,0.19162,0.19161,0.19162,1.0,1.0,1.0,2.7999999474559445e-05,0.9957780114965916
chr07_g24342.t1.Loss.Vert.Bar,-2672.391744,-2672.288291,-2672.425017,0.10278,0.1039,0.10283,1.0,102.08687,1.0,0.20690600000034465,0.6492033337316163
chr07_g24355.t1.Loss.Vert.Bar,-801.594232,-801.594232,-801.594232,0.12342,0.12342,0.12342,1.0,1.0,1.0,0.0,1.0
chr07_g24357.t1.Loss.Vert.Bar,-1104.085335,-1104.824088,-1104.824071,0.20041,0.20037,0.20038,1.0,1.0,1.0,-1.4775060000001758,1.0
chr07_g24358.t1.Loss.Vert.Bar,-5617.892547,-5617.892582,-5617.892546,0.20801,0.208,0.20802,1.0,1.0,1.0,-7.000000005064066e-05,1.0
chr07_g24531.t1.Loss.Vert.Bar,-10677.041663,-10676.04388,-10677.041663,0.89736,0.89995,0.89736,1.0,26.43287,1.0,1.9955660000014177,0.15776011985786564
chr07_g24535.t1.Loss.Vert.Bar,-527.378604,-527.693489,-527.693489,0.17458,0.17458,0.17458,1.0,1.0,1.0,-0.6297700000000077,1.0
chr07_g24538.t1.Loss.Vert.Bar,-13357.767193,-13357.77021,-13357.766663,0.33695,0.33696,0.33689,1.0,1.0,1.0,-0.00603400000181864,1.0
chr07_g24790.t1.Loss.Vert.Bar,-2022.617866,-2022.934677,-2022.617866,0.13972,0.13977,0.13972,1.0,1.0,1.0,-0.633621999999832,1.0
chr07_g25195.t1.Loss.Vert.Bar,-1378.483424,-1378.483424,-1378.483424,0.22987,0.22988,0.22988,1.0,1.0,1.0,0.0,1.0
chr07_g25196.t1.Loss.Vert.Bar,-925.1542,-925.154155,-925.15418,0.22868,0.22867,0.22868,1.0,1.0,1.0,9.000000000014552e-05,0.9924307159733641
chr07_g25197.t1.Loss.Vert.Bar,-3499.476265,-3499.476265,-3499.476264,0.17347,0.17347,0.17347,1.0,1.0,1.0,0.0,1.0
chr07_g25202.t1.Loss.Vert.Bar,-2427.841467,-2427.841467,-2427.841613,0.1462,0.1462,0.1462,1.0,1.0,1.0,0.0,1.0
chr07_g25207.t1.Loss.Vert.Bar,-18725.289858,-18725.289575,-18725.680635,0.17219,0.17215,0.17215,1.0,1.0,1.0,0.0005660000024363399,0.9810195147577027
chr07_g25210.t1.Loss.Vert.Bar,-2363.734621,-2363.493049,-2363.744593,0.27255,0.27259,0.27252,1.0,12.28964,1.0,0.48314399999981106,0.4870016546129189
chr07_g25211.t1.Loss.Vert.Bar,-2305.316958,-2305.316957,-2305.316958,0.24208,0.24208,0.24209,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr07_g25213.t1.Loss.Vert.Bar,-694.926682,-694.84184,-695.653473,0.30602,0.30644,0.30687,1.0,2.86478,1.0,0.1696839999999611,0.6803927996640378
chr07_g25214.t1.Loss.Vert.Bar,-1056.710019,-1056.710019,-1056.417612,0.30688,0.30688,0.30674,1.0,1.0,1.0,0.0,1.0
chr07_g25216.t1.Loss.Vert.Bar,-1098.007405,-1097.541435,-1098.007405,0.12053,0.12053,0.12053,1.0,1.0,1.0,0.9319399999999405,0.33435932417831016
