gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr02_g4224.t1.Loss.Vert.Bar,-7989.9968,-7989.9968,-7989.996799,-7989.996799,3,-7987.150627,-7987.150627,-7987.150656,-7987.150627,1,107.48914,107.49044,106.87377,107.48914,5.692343999999139,0.01703908030877268
chr02_g4225.t1.Loss.Vert.Bar,-2928.776085,-2928.776085,-2928.776085,-2928.776085,1,-2928.759587,-2928.759586,-2928.759587,-2928.759586,2,1.71341,1.71355,1.71336,1.71355,0.03299799999967945,0.8558546475064917
chr02_g42354.t1.Loss.Vert.Bar,-3958.060965,-3958.060965,-3958.060965,-3958.060965,1,-3958.060965,-3958.060965,-3958.060965,-3958.060965,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g42418.t1.Loss.Vert.Bar,-1245.411169,-1245.411163,-1245.411162,-1245.411162,3,-1245.41116,-1245.411166,-1245.411164,-1245.41116,1,1.0,1.0,1.0,1.0,3.999999989900971e-06,0.9984042319442542
chr02_g42501.t1.Loss.Vert.Bar,-1869.402448,-1869.402448,-1869.402448,-1869.402448,1,-1869.402448,-1869.402449,-1869.402448,-1869.402448,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g42502.t1.Loss.Vert.Bar,-1218.119224,-1218.119172,-1218.119172,-1218.119172,2,-1218.119172,-1218.119302,-1218.119172,-1218.119172,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g42524.t1.Loss.Vert.Bar,-2288.616744,-2288.616744,-2288.616744,-2288.616744,1,-2288.546624,-2288.546256,-2288.546606,-2288.546256,2,5.1855,5.18579,5.18464,5.18579,0.14097599999968224,0.7073126577183371
chr02_g42699.t1.Loss.Vert.Bar,-1315.969037,-1315.969037,-1315.969037,-1315.969037,1,-1315.966522,-1315.966522,-1315.966522,-1315.966522,1,1.59536,1.59529,1.59532,1.59536,0.00503000000026077,0.9434594416983579
chr02_g42822.t1.Loss.Vert.Bar,-1663.317738,-1663.317738,-1663.317738,-1663.317738,1,-1663.317738,-1663.317746,-1663.317738,-1663.317738,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g42823.t1.Loss.Vert.Bar,-5929.146616,-5929.146616,-5929.146616,-5929.146616,1,-5929.146616,-5929.146616,-5929.146616,-5929.146616,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g42845.t1.Loss.Vert.Bar,-602.176499,-602.176499,-600.605988,-600.605988,3,-602.176499,-602.176499,-602.176499,-602.176499,1,1.0,1.0,1.0,1.0,-3.141022000000021,1.0
chr02_g42936.t1.Loss.Vert.Bar,-2505.258422,-2505.258422,-2505.258422,-2505.258422,1,-2505.258422,-2505.258422,-2505.258422,-2505.258422,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g43002.t1.Loss.Vert.Bar,-4054.55316,-4054.55316,-4054.55316,-4054.55316,1,-4054.55316,-4054.55316,-4054.55316,-4054.55316,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g43032.t1.Loss.Vert.Bar,-1207.11662,-1207.116677,-1204.846589,-1204.846589,3,-1205.049711,-1202.775987,-1202.780946,-1202.775987,2,150.23537,240.34031,164.28701,240.34031,4.141204000000016,0.04185139215354568
chr02_g43176.t1.Loss.Vert.Bar,-5684.013841,-5684.013811,-5684.013809,-5684.013809,3,-5684.013811,-5684.013811,-5684.01381,-5684.01381,3,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr02_g43177.t1.Loss.Vert.Bar,-1594.024372,-1594.024352,-1594.02435,-1594.02435,3,-1594.02436,-1594.02435,-1594.02435,-1594.02435,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g43178.t1.Loss.Vert.Bar,-3027.083038,-3027.083047,-3027.083084,-3027.083038,1,-3027.083112,-3027.083029,-3027.083041,-3027.083029,2,1.0,1.0,1.0,1.0,1.8000000636675395e-05,0.9966148725942314
chr02_g43370.t1.Loss.Vert.Bar,-731.378888,-731.378859,-731.378869,-731.378859,2,-730.09295,-730.092921,-730.092921,-730.092921,2,43.20737,43.20744,43.20747,43.20744,2.5718759999999747,0.10877866195608024
chr02_g43894.t1.Loss.Vert.Bar,-6959.295199,-6959.295121,-6959.295121,-6959.295121,2,-6959.295121,-6959.295171,-6959.295121,-6959.295121,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g44015.t1.Loss.Vert.Bar,-2263.437049,-2264.193625,-2263.437049,-2263.437049,1,-2263.437049,-2263.437049,-2263.437049,-2263.437049,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g44342.t1.Loss.Vert.Bar,-670.540511,-670.540521,-670.54052,-670.540511,1,-670.540521,-670.540562,-670.667747,-670.540521,1,1.05069,1.0,1.0,1.05069,-1.9999999949504854e-05,1.0
chr02_g4435.t1.Loss.Vert.Bar,-1270.469841,-1270.469831,-1270.724224,-1270.469831,2,-1270.292323,-1270.469635,-1270.469621,-1270.292323,1,1.0,1.0,1.0,1.0,0.35501600000043254,0.5512873362368353
chr02_g4438.t1.Loss.Vert.Bar,-2197.597868,-2196.587659,-2197.597868,-2196.587659,2,-2196.453056,-2196.452714,-2196.45307,-2196.452714,2,3.80032,3.79898,3.7998,3.79898,0.2698899999995774,0.6034055707519195
chr02_g44449.t1.Loss.Vert.Bar,-2557.26949,-2557.26949,-2557.26949,-2557.26949,1,-2557.26949,-2557.26949,-2557.26949,-2557.26949,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g45004.t1.Loss.Vert.Bar,-1354.918493,-1354.918493,-1354.918493,-1354.918493,1,-1354.006529,-1354.006529,-1354.006529,-1354.006529,1,5.89686,5.89686,5.89685,5.89686,1.8239279999997962,0.17684642670886155
chr02_g4536.t1.Loss.Vert.Bar,-2231.499024,-2231.498989,-2231.499186,-2231.498989,2,-2231.499013,-2231.498989,-2231.498988,-2231.498988,3,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g4558.t1.Loss.Vert.Bar,-1136.061592,-1136.061592,-1136.061592,-1136.061592,1,-1136.061592,-1136.061592,-1136.061592,-1136.061592,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g45991.t1.Loss.Vert.Bar,-1625.957687,-1625.958018,-1625.957687,-1625.957687,1,-1625.957689,-1625.958024,-1625.958008,-1625.957689,1,1.0,1.0,1.0,1.0,-3.999999989900971e-06,1.0
chr02_g460.t1.Loss.Vert.Bar,-4880.851789,-4880.851789,-4880.851789,-4880.851789,1,-4880.851795,-4880.852231,-4880.852432,-4880.851795,1,1.0,1.0,1.0,1.0,-1.199999860546086e-05,1.0
chr02_g46014.t1.Loss.Vert.Bar,-2098.618332,-2098.618351,-2098.618378,-2098.618332,1,-2098.618332,-2098.618357,-2098.618339,-2098.618332,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46378.t1.Loss.Vert.Bar,-3935.645233,-3935.645235,-3935.645235,-3935.645233,1,-3935.645232,-3935.645233,-3935.645249,-3935.645232,1,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g46416.t1.Loss.Vert.Bar,-6986.335643,-6986.335643,-6986.335641,-6986.335641,3,-6986.3353,-6986.335291,-6986.3353,-6986.335291,2,1.23531,1.23403,1.23575,1.23403,0.0006999999986874172,0.9788924213711281
chr02_g46432.t1.Loss.Vert.Bar,-2053.092911,-2053.093282,-2053.092911,-2053.092911,1,-2053.092911,-2053.093015,-2053.092911,-2053.092911,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46433.t1.Loss.Vert.Bar,-4235.360851,-4235.360851,-4235.360851,-4235.360851,1,-4235.360893,-4235.360851,-4235.360887,-4235.360851,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46436.t1.Loss.Vert.Bar,-2990.669691,-2990.669691,-2990.669782,-2990.669691,1,-2990.669691,-2990.669691,-2990.669691,-2990.669691,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46437.t1.Loss.Vert.Bar,-1969.876089,-1969.876089,-1969.876089,-1969.876089,1,-1969.87609,-1969.87624,-1969.876315,-1969.87609,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g46438.t1.Loss.Vert.Bar,-2096.031923,-2096.031923,-2096.031924,-2096.031923,1,-2095.622643,-2095.622643,-2095.622638,-2095.622638,3,4.14792,3.47686,4.02378,4.02378,0.8185700000003635,0.3655985962009025
chr02_g46439.t1.Loss.Vert.Bar,-8054.115687,-8054.109925,-8054.109622,-8054.109622,3,-8054.109622,-8054.109622,-8054.110407,-8054.109622,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46441.t1.Loss.Vert.Bar,-5415.516987,-5415.517176,-5415.516987,-5415.516987,1,-5415.382934,-5415.382933,-5415.382933,-5415.382933,2,2.82163,2.82099,2.82027,2.82099,0.2681080000002112,0.6046037747343496
chr02_g46444.t1.Loss.Vert.Bar,-2653.822325,-2653.822325,-2653.822324,-2653.822324,3,-2653.822325,-2653.822325,-2653.822325,-2653.822325,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g46446.t1.Loss.Vert.Bar,-10899.563527,-10899.562906,-10899.562904,-10899.562904,3,-10899.562902,-10899.563009,-10899.56367,-10899.562902,1,1.0,1.0,1.0,1.0,4.0000013541430235e-06,0.9984042316721278
chr02_g46451.t1.Loss.Vert.Bar,-4337.326006,-4337.248877,-4337.248877,-4337.248877,2,-4337.324861,-4337.324862,-4337.247665,-4337.247665,3,1.38016,1.37989,1.38438,1.38438,0.0024240000002464512,0.9607327088417981
chr02_g46457.t1.Loss.Vert.Bar,-5809.021359,-5809.021359,-5809.021358,-5809.021358,3,-5809.020362,-5809.020362,-5809.020362,-5809.020362,1,1.62443,1.62168,1.6238,1.62443,0.001991999999518157,0.964400773489333
chr02_g46823.t1.Loss.Vert.Bar,-1844.437982,-1849.050635,-1849.050635,-1844.437982,1,-1845.866084,-1841.253172,-1845.866084,-1841.253172,2,178.66997,178.68571,178.66956,178.68571,6.369619999999941,0.011609045247520962
chr02_g46824.t1.Loss.Vert.Bar,-2022.427627,-2022.427627,-2022.427627,-2022.427627,1,-2022.09191,-2022.09191,-2022.09191,-2022.09191,1,1.34282,1.34282,1.34282,1.34282,0.6714339999998629,0.4125520957388922
chr02_g46825.t1.Loss.Vert.Bar,-2094.311477,-2094.311477,-2094.311477,-2094.311477,1,-2094.311477,-2094.311477,-2094.311477,-2094.311477,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46829.t1.Loss.Vert.Bar,-2545.544525,-2545.544525,-2545.544525,-2545.544525,1,-2545.544527,-2545.544538,-2545.544548,-2545.544527,1,1.0,1.0,1.0,1.0,-4.000000444648322e-06,1.0
chr02_g46840.t1.Loss.Vert.Bar,-1100.365835,-1100.365835,-1100.365853,-1100.365835,1,-1100.365835,-1100.36596,-1100.365835,-1100.365835,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46842.t1.Loss.Vert.Bar,-2197.026986,-2197.026986,-2197.026986,-2197.026986,1,-2197.026986,-2197.026986,-2197.026986,-2197.026986,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46844.t1.Loss.Vert.Bar,-2353.425531,-2354.211402,-2354.211366,-2353.425531,1,-2354.211366,-2354.211366,-2353.425552,-2353.425552,3,1.0,1.0,1.0,1.0,-4.200000057608122e-05,1.0
chr02_g46846.t1.Loss.Vert.Bar,-1607.152691,-1607.152691,-1607.152691,-1607.152691,1,-1608.45859,-1607.152691,-1608.004444,-1607.152691,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g46851.t1.Loss.Vert.Bar,-10008.449521,-10008.449684,-10008.449488,-10008.449488,3,-10008.449502,-10008.449502,-10008.449539,-10008.449502,1,1.0,1.0,1.0,1.0,-2.7999998565064743e-05,1.0
chr02_g47316.t1.Loss.Vert.Bar,-2754.187279,-2754.18729,-2754.187267,-2754.187267,3,-2754.181611,-2754.18161,-2754.181892,-2754.18161,2,4.81322,4.82336,4.82486,4.82336,0.011313999999401858,0.9152909460398319
chr02_g47317.t1.Loss.Vert.Bar,-2263.731831,-2263.73183,-2263.731831,-2263.73183,2,-2263.731831,-2263.731831,-2263.731831,-2263.731831,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g47321.t1.Loss.Vert.Bar,-3035.120203,-3035.119612,-3035.119832,-3035.119612,2,-3035.119738,-3035.11988,-3035.12015,-3035.119738,1,1.0,1.0,1.0,1.0,-0.0002519999998185085,1.0
chr02_g47325.t1.Loss.Vert.Bar,-3169.016209,-3169.016207,-3169.016207,-3169.016207,2,-3169.016207,-3169.016207,-3169.016208,-3169.016207,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g47326.t1.Loss.Vert.Bar,-1461.028849,-1461.028849,-1461.028849,-1461.028849,1,-1461.028849,-1461.028849,-1461.028849,-1461.028849,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g47339.t1.Loss.Vert.Bar,-3477.938351,-3477.93836,-3477.938348,-3477.938348,3,-3477.93396,-3477.933986,-3477.93398,-3477.93396,1,1.57855,1.57784,1.57804,1.57855,0.008776000000580098,0.9253631138651652
chr02_g47349.t1.Loss.Vert.Bar,-1540.933571,-1540.933571,-1540.933571,-1540.933571,1,-1540.933571,-1540.933571,-1540.933572,-1540.933571,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g474.t1.Loss.Vert.Bar,-3208.954788,-3208.954774,-3208.954774,-3208.954774,2,-3208.953724,-3208.953724,-3208.953725,-3208.953724,1,2.36287,2.34739,2.36107,2.36287,0.0020999999997002305,0.9634491292976983
chr02_g477.t1.Loss.Vert.Bar,-437.941573,-437.941573,-437.941626,-437.941573,1,-437.699735,-437.699735,-437.699775,-437.699735,1,5.30688,5.30685,5.30685,5.30688,0.4836760000000595,0.4867619409663567
chr02_g47736.t1.Loss.Vert.Bar,-9545.579799,-9545.134255,-9545.579767,-9545.134255,2,-9545.13418,-9545.134195,-9545.134301,-9545.13418,1,1.0,1.0,1.0,1.0,0.0001500000034866389,0.9902281939441374
chr02_g47741.t1.Loss.Vert.Bar,-5152.682975,-5152.682975,-5152.682976,-5152.682975,1,-5152.682974,-5152.682975,-5152.682975,-5152.682974,1,1.0,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr02_g47743.t1.Loss.Vert.Bar,-2634.928464,-2634.928464,-2634.928463,-2634.928463,3,-2634.928464,-2634.928467,-2634.928464,-2634.928464,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g47744.t1.Loss.Vert.Bar,-2988.21322,-2988.21322,-2988.213221,-2988.21322,1,-2988.21322,-2988.21322,-2988.21322,-2988.21322,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g47745.t1.Loss.Vert.Bar,-3544.397169,-3544.397169,-3544.397169,-3544.397169,1,-3544.397169,-3544.397169,-3544.397221,-3544.397169,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g47755.t1.Loss.Vert.Bar,-1989.414184,-1989.414184,-1989.414287,-1989.414184,1,-1989.414184,-1989.414184,-1989.414189,-1989.414184,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g47757.t1.Loss.Vert.Bar,-3727.113448,-3727.113448,-3727.113448,-3727.113448,1,-3724.785366,-3724.785342,-3724.785338,-3724.785338,3,27.40492,27.36025,27.38004,27.38004,4.656219999999848,0.0309412372917229
chr02_g47758.t1.Loss.Vert.Bar,-3350.247751,-3350.247751,-3350.248518,-3350.247751,1,-3350.247751,-3350.247751,-3350.247751,-3350.247751,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g47764.t1.Loss.Vert.Bar,-4455.086291,-4455.086288,-4455.086307,-4455.086288,2,-4455.086545,-4455.086287,-4455.086288,-4455.086287,2,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g48337.t1.Loss.Vert.Bar,-667.495414,-668.086567,-668.086567,-667.495414,1,-667.495479,-668.086567,-667.495401,-667.495401,3,1.0,1.0,1.0,1.0,2.599999993435631e-05,0.9959315886897976
chr02_g48338.t1.Loss.Vert.Bar,-4495.054121,-4495.054121,-4495.18319,-4495.054121,1,-4495.054121,-4495.05412,-4495.054125,-4495.05412,2,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g48339.t1.Loss.Vert.Bar,-1550.600505,-1550.600505,-1550.600505,-1550.600505,1,-1550.776652,-1550.600505,-1550.600505,-1550.600505,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g48340.t1.Loss.Vert.Bar,-7324.037301,-7324.037981,-7324.066457,-7324.037301,1,-7324.037301,-7324.04214,-7324.0373,-7324.0373,3,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr02_g48342.t1.Loss.Vert.Bar,-1622.62691,-1622.62693,-1622.650714,-1622.62691,1,-1622.545806,-1622.570165,-1622.57018,-1622.545806,1,4.37914,4.37186,4.37181,4.37914,0.16220799999973678,0.6871317475640617
chr02_g48343.t1.Loss.Vert.Bar,-6591.259134,-6591.259134,-6591.259134,-6591.259134,1,-6591.120251,-6591.12025,-6591.120252,-6591.12025,2,2.72978,2.71969,2.71416,2.71969,0.27776799999992363,0.5981678941935633
chr02_g48344.t1.Loss.Vert.Bar,-3715.856702,-3715.856701,-3715.856702,-3715.856701,2,-3715.856702,-3715.856702,-3715.856702,-3715.856702,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr02_g48351.t1.Loss.Vert.Bar,-3104.715277,-3104.714749,-3104.714899,-3104.714749,2,-3104.697201,-3104.697202,-3104.697201,-3104.697201,1,16.67281,16.67241,16.64838,16.67281,0.0350960000005216,0.8513946393405033
chr02_g48353.t1.Loss.Vert.Bar,-3185.140157,-3185.140157,-3185.140276,-3185.140157,1,-3185.140157,-3185.140157,-3185.140158,-3185.140157,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g48357.t1.Loss.Vert.Bar,-1595.746036,-1595.746036,-1595.746036,-1595.746036,1,-1595.746036,-1595.746036,-1595.746036,-1595.746036,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g48358.t1.Loss.Vert.Bar,-2750.856511,-2750.856511,-2750.856511,-2750.856511,1,-2750.856511,-2750.856511,-2750.856511,-2750.856511,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g48363.t1.Loss.Vert.Bar,-4899.900854,-4899.900854,-4899.900854,-4899.900854,1,-4899.900854,-4899.900854,-4899.901498,-4899.900854,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g48365.t1.Loss.Vert.Bar,-2172.740762,-2172.740762,-2172.740761,-2172.740761,3,-2172.740762,-2172.740762,-2172.740761,-2172.740761,3,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g48371.t1.Loss.Vert.Bar,-4861.78653,-4861.78653,-4861.78653,-4861.78653,1,-4861.786262,-4861.786262,-4861.786265,-4861.786262,1,1.20644,1.20409,1.20389,1.20644,0.0005360000013752142,0.9815292869551939
chr02_g49398.t1.Loss.Vert.Bar,-1170.231245,-1170.23124,-1170.662277,-1170.23124,2,-1170.231377,-1170.661973,-1170.661973,-1170.231377,1,1.0,1.0,1.0,1.0,-0.00027399999999033753,1.0
chr02_g49400.t1.Loss.Vert.Bar,-2129.034353,-2129.034352,-2129.034352,-2129.034352,2,-2129.034352,-2129.034402,-2129.034352,-2129.034352,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49403.t1.Loss.Vert.Bar,-4228.558527,-4228.558527,-4228.558527,-4228.558527,1,-4228.558527,-4228.558527,-4228.558527,-4228.558527,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49405.t1.Loss.Vert.Bar,-2175.587032,-2175.587032,-2175.587032,-2175.587032,1,-2175.646049,-2175.646049,-2175.587032,-2175.587032,3,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49406.t1.Loss.Vert.Bar,-747.453724,-747.12124,-747.12118,-747.12118,3,-747.12118,-747.12118,-747.453724,-747.12118,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49407.t1.Loss.Vert.Bar,-2761.394595,-2761.39402,-2761.394024,-2761.39402,2,-2761.394084,-2761.394012,-2761.394012,-2761.394012,2,1.0,1.0,1.0,1.0,1.5999999959603883e-05,0.9968084702715656
chr02_g49408.t1.Loss.Vert.Bar,-15701.788915,-15701.780162,-15701.782691,-15701.780162,2,-15701.782184,-15701.780165,-15701.780156,-15701.780156,3,1.0,1.0,1.0,1.0,1.1999996786471456e-05,0.9972360527022087
chr02_g49410.t1.Loss.Vert.Bar,-3604.300622,-3604.300622,-3604.300622,-3604.300622,1,-3604.29723,-3604.29723,-3604.29723,-3604.29723,1,1.42539,1.42561,1.42549,1.42539,0.006784000000152446,0.9343564347015979
chr02_g49411.t1.Loss.Vert.Bar,-7095.279834,-7095.279834,-7095.279834,-7095.279834,1,-7095.269303,-7095.269302,-7095.269861,-7095.269302,2,2.13486,2.15145,2.19631,2.15145,0.0210640000004787,0.8846047424010255
chr02_g49412.t1.Loss.Vert.Bar,-3371.425115,-3371.425115,-3371.425168,-3371.425115,1,-3371.420748,-3371.420749,-3371.420749,-3371.420748,1,1.76777,1.76524,1.76785,1.76777,0.008734000000004016,0.9255414052987562
chr02_g49413.t1.Loss.Vert.Bar,-1686.909218,-1686.909218,-1686.909218,-1686.909218,1,-1686.909218,-1686.909218,-1686.909218,-1686.909218,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49414.t1.Loss.Vert.Bar,-1342.222059,-1342.222059,-1342.222059,-1342.222059,1,-1342.222059,-1342.222059,-1343.094633,-1342.222059,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49425.t1.Loss.Vert.Bar,-5297.965839,-5297.965552,-5297.965554,-5297.965552,2,-5297.965552,-5297.965554,-5297.965553,-5297.965552,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49426.t1.Loss.Vert.Bar,-1937.090468,-1937.090497,-1937.09047,-1937.090468,1,-1937.090473,-1937.090492,-1937.090475,-1937.090473,1,1.0,1.0,1.0,1.0,-9.999999747378752e-06,1.0
chr02_g49427.t1.Loss.Vert.Bar,-1627.044886,-1627.044886,-1627.044886,-1627.044886,1,-1627.002719,-1627.002719,-1627.002719,-1627.002719,1,1.87385,1.87394,1.87391,1.87385,0.0843339999996715,0.7715078203519106
chr02_g49430.t1.Loss.Vert.Bar,-584.108806,-584.108863,-584.108806,-584.108806,1,-584.108806,-584.108806,-584.108806,-584.108806,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49598.t1.Loss.Vert.Bar,-2224.118551,-2224.118551,-2224.118551,-2224.118551,1,-2224.118551,-2224.118551,-2224.118551,-2224.118551,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49604.t1.Loss.Vert.Bar,-1391.593378,-1391.593385,-1391.593355,-1391.593355,3,-1391.593355,-1391.593355,-1391.593411,-1391.593355,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49610.t1.Loss.Vert.Bar,-626.200964,-625.953706,-625.953708,-625.953706,2,-626.200964,-625.953706,-626.200964,-625.953706,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49910.t1.Loss.Vert.Bar,-1307.498477,-1307.498477,-1307.498477,-1307.498477,1,-1307.467975,-1307.467975,-1307.467975,-1307.467975,1,3.01557,3.01574,3.01468,3.01557,0.06100400000013906,0.8049160573711132
chr02_g49913.t1.Loss.Vert.Bar,-3112.668107,-3112.668107,-3112.668988,-3112.668107,1,-3112.668108,-3112.668107,-3112.668987,-3112.668107,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49914.t1.Loss.Vert.Bar,-1714.422839,-1714.422839,-1714.422839,-1714.422839,1,-1714.422839,-1714.42316,-1714.422839,-1714.422839,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g4992.t1.Loss.Vert.Bar,-1407.123072,-1407.123178,-1407.123242,-1407.123072,1,-1406.817443,-1406.817478,-1406.817364,-1406.817364,3,4.09653,4.09659,4.0966,4.0966,0.6114160000001903,0.4342551587466894
chr02_g49927.t1.Loss.Vert.Bar,-2668.343904,-2668.343904,-2668.343904,-2668.343904,1,-2668.343904,-2668.343904,-2668.343904,-2668.343904,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49929.t1.Loss.Vert.Bar,-2384.13644,-2384.13644,-2384.13644,-2384.13644,1,-2384.13644,-2384.13644,-2384.13644,-2384.13644,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49931.t1.Loss.Vert.Bar,-2006.306339,-2006.306339,-2006.306339,-2006.306339,1,-2005.578757,-2005.578815,-2005.579026,-2005.578757,1,6.23342,6.23332,6.23339,6.23342,1.455163999999968,0.2277011491062099
chr02_g49932.t1.Loss.Vert.Bar,-484.705007,-484.704657,-484.704646,-484.704646,3,-484.704608,-484.704694,-484.704581,-484.704581,3,164.14872,5.43109,1.0,1.0,0.00013000000001284207,0.9909029134205858
chr02_g49933.t1.Loss.Vert.Bar,-1205.502883,-1205.502883,-1205.502883,-1205.502883,1,-1205.502883,-1205.502883,-1205.502883,-1205.502883,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49934.t1.Loss.Vert.Bar,-554.96505,-554.965072,-554.965022,-554.965022,3,-554.965022,-554.965022,-554.965127,-554.965022,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49937.t1.Loss.Vert.Bar,-7573.217112,-7573.217112,-7573.217112,-7573.217112,1,-7573.217255,-7573.217112,-7573.217112,-7573.217112,2,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49939.t1.Loss.Vert.Bar,-2285.118409,-2285.11871,-2285.118409,-2285.118409,1,-2285.118409,-2285.118409,-2285.118409,-2285.118409,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g49973.t1.Loss.Vert.Bar,-1787.024397,-1787.024385,-1787.024386,-1787.024385,2,-1787.024386,-1787.024397,-1787.024386,-1787.024386,1,1.0,1.0,1.0,1.0,-2.000000222324161e-06,1.0
chr02_g49974.t1.Loss.Vert.Bar,-4196.990356,-4196.99035,-4196.990519,-4196.99035,2,-4196.990345,-4196.990346,-4196.990352,-4196.990345,1,1.0,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr02_g49976.t1.Loss.Vert.Bar,-1300.381341,-1300.381341,-1300.381341,-1300.381341,1,-1300.361604,-1300.361604,-1300.836268,-1300.361604,1,2.50836,2.50839,2.50835,2.50836,0.039474000000154774,0.8425125626744634
chr02_g49982.t1.Loss.Vert.Bar,-8299.618091,-8299.617728,-8299.618462,-8299.617728,2,-8299.617727,-8299.617772,-8299.617862,-8299.617727,1,1.0,1.0,1.0,1.0,1.9999970390927047e-06,0.9988716220442868
chr02_g49984.t1.Loss.Vert.Bar,-965.657329,-965.657329,-965.657329,-965.657329,1,-965.657329,-965.657329,-965.657329,-965.657329,1,1.0,1.0,1.0,1.0,0.0,1.0
chr02_g5021.t1.Loss.Vert.Bar,-1595.81572,-1595.81572,-1595.81572,-1595.81572,1,-1595.81386,-1595.81386,-1595.81386,-1595.81386,1,1.2051,1.20532,1.20513,1.2051,0.0037200000001575972,0.9513657373773446
chr02_g5027.t1.Loss.Vert.Bar,-2449.287128,-2449.287126,-2449.287142,-2449.287126,2,-2449.287126,-2449.287143,-2449.287127,-2449.287126,1,1.0,1.0,1.0,1.0,0.0,1.0
