gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr07_g33977.t1.Loss.Vert.Bar,-2515.985221,-2515.985221,-2515.985221,0.35153,0.35153,0.35153,1.0,1.0,1.0,0.0,1.0
chr07_g34254.t1.Loss.Vert.Bar,-2497.488237,-2496.073678,-2497.488237,0.23502,0.23507,0.23502,1.0,1.0,1.0,2.829117999999653,0.09256918577370059
chr07_g34366.t1.Loss.Vert.Bar,-1160.587989,-1160.530091,-1161.284837,0.24518,0.24524,0.24493,1.0,2.99541,1.0,0.11579600000004575,0.7336395678880198
chr07_g34654.t1.Loss.Vert.Bar,-4098.136442,-4098.136442,-4098.136442,2.47796,2.47796,2.47796,1.0,1.0,1.0,0.0,1.0
chr07_g34766.t1.Loss.Vert.Bar,-1825.518432,-1825.518432,-1825.518432,0.2434,0.2434,0.2434,1.0,1.0,1.0,0.0,1.0
chr07_g34768.t1.Loss.Vert.Bar,-3688.994077,-3690.347405,-3688.994077,0.2282,0.22822,0.2282,1.0,1.0,1.0,-2.7066560000002937,1.0
chr07_g34771.t1.Loss.Vert.Bar,-639.342279,-639.342244,-639.342518,0.2846,0.2846,0.28461,1.0,1.0,1.0,6.999999982326699e-05,0.9933244967112649
chr07_g34852.t1.Loss.Vert.Bar,-3445.825168,-3445.825168,-3445.825166,0.13879,0.13879,0.13877,1.0,1.0,1.0,0.0,1.0
chr07_g34855.t1.Loss.Vert.Bar,-4256.977808,-4256.977808,-4256.977808,0.25276,0.25276,0.25276,1.0,1.0,1.0,0.0,1.0
chr07_g34857.t1.Loss.Vert.Bar,-2219.455821,-2219.458037,-2219.458036,0.11695,0.11696,0.11696,1.0,1.0,1.0,-0.004431999999724212,1.0
chr07_g34864.t1.Loss.Vert.Bar,-26048.662567,-26044.140045,-26049.049096,0.24202,0.24206,0.24208,1.0,7.85126,1.0,9.045043999998597,0.0026340788961781857
chr07_g34864.t2.Loss.Vert.Bar,-16024.37805,-16024.377534,-16022.305932,0.02563,0.02567,0.02524,1.0,1.0,1.0,0.0010320000001229346,0.9743725605168772
chr07_g34865.t1.Loss.Vert.Bar,-3473.182791,-3473.182791,-3473.209682,0.21005,0.21005,0.21006,1.0,1.0,1.0,0.0,1.0
chr07_g34868.t1.Loss.Vert.Bar,-6071.025294,-6071.025297,-6071.025284,0.24922,0.24923,0.24924,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr07_g35112.t1.Loss.Vert.Bar,-2420.797578,-2401.380193,-2420.797728,0.51729,0.56234,0.51729,1.0,276.83779,1.0,38.83477000000039,4.6123852727312685e-10
chr07_g35113.t1.Loss.Vert.Bar,-8213.094259,-8213.094262,-8213.094259,0.35478,0.35478,0.35477,1.0,1.0,1.0,-6.000002031214535e-06,1.0
chr07_g35114.t1.Loss.Vert.Bar,-8045.547959,-8045.547955,-8045.547957,0.41546,0.41544,0.41546,1.0,1.0,1.0,8.000000889296643e-06,0.997743244549384
chr07_g35115.t1.Loss.Vert.Bar,-5728.568207,-5728.568199,-5728.568199,0.37286,0.37286,0.37286,1.0,1.0,1.0,1.5999999959603883e-05,0.9968084702715656
chr07_g35152.t1.Loss.Vert.Bar,-430.498295,-430.498315,-430.867881,0.54306,0.54306,0.53919,1.0,1.0,1.0,-4.0000000012696546e-05,1.0
chr07_g35153.t1.Loss.Vert.Bar,-3102.916587,-3102.916587,-3102.916587,0.56092,0.56092,0.56092,1.0,1.0,1.0,0.0,1.0
chr07_g35282.t1.Loss.Vert.Bar,-2221.441995,-2221.441995,-2221.561755,0.25815,0.25815,0.25833,1.0,1.0,1.0,0.0,1.0
chr07_g35284.t1.Loss.Vert.Bar,-926.485836,-926.485805,-926.485974,0.25212,0.25212,0.25213,1.0,1.0,1.0,6.199999984346505e-05,0.993717515612689
chr07_g35285.t1.Loss.Vert.Bar,-2933.151523,-2931.746849,-2933.167026,0.33678,0.33727,0.33672,1.0,23.08984,1.0,2.8093479999997726,0.0937164574512387
chr07_g35456.t1.Loss.Vert.Bar,-1563.521083,-1563.521083,-1563.546295,0.23335,0.23335,0.23343,1.0,1.0,1.0,0.0,1.0
chr07_g35458.t1.Loss.Vert.Bar,-1167.253902,-1166.830947,-1167.253902,0.34518,0.34518,0.34518,1.0,1.0,1.0,0.8459100000000035,0.357711959784069
chr07_g35459.t1.Loss.Vert.Bar,-2854.723933,-2854.72407,-2854.723933,0.03074,0.03073,0.03074,1.0,1.0,1.0,-0.00027399999999033753,1.0
chr07_g35463.t1.Loss.Vert.Bar,-2111.655857,-2111.655858,-2112.600295,0.24651,0.24652,0.24638,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr07_g35466.t1.Loss.Vert.Bar,-5405.726283,-5405.726283,-5405.726283,0.28295,0.28295,0.28295,1.0,1.0,1.0,0.0,1.0
chr07_g35534.t1.Loss.Vert.Bar,-5371.055383,-5369.635321,-5370.902578,0.39446,0.39602,0.39459,1.0,28.8886,1.0,2.840124000000287,0.09193711882087201
chr07_g35536.t1.Loss.Vert.Bar,-8919.224378,-8917.971596,-8919.851749,0.27652,0.27669,0.27646,1.0,12.81608,1.0,2.505564000002778,0.1134448643430343
chr07_g35541.t1.Loss.Vert.Bar,-1719.746814,-1719.647599,-1719.844364,0.22212,0.22212,0.22242,1.0,4.08347,1.0,0.19843000000037136,0.6559911003330234
chr07_g35542.t1.Loss.Vert.Bar,-2075.607638,-2075.607638,-2075.607638,1.16482,1.16483,1.16483,1.0,1.0,1.0,0.0,1.0
chr07_g35585.t1.Loss.Vert.Bar,-418.225619,-418.22562,-418.225652,0.14873,0.14873,0.14873,1.0,1.0,1.0,-1.9999999949504854e-06,1.0
chr07_g35588.t1.Loss.Vert.Bar,-4160.31351,-4160.31351,-4160.42395,0.23175,0.23175,0.23185,1.0,1.0,1.0,0.0,1.0
chr07_g35663.t1.Loss.Vert.Bar,-1579.911187,-1577.840547,-1579.911187,0.55445,0.55512,0.55445,1.0,999.0,1.0,4.141279999999824,0.04184951327339802
chr07_g35664.t1.Loss.Vert.Bar,-2978.647585,-2978.647611,-2978.647585,0.40062,0.40061,0.40062,1.0,1.0,1.0,-5.199999941396527e-05,1.0
chr07_g35669.t1.Loss.Vert.Bar,-3308.477625,-3308.477626,-3308.478197,0.15734,0.15735,0.15735,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr07_g35670.t1.Loss.Vert.Bar,-2221.606348,-2221.606348,-2221.606348,0.86148,0.86148,0.86148,1.0,1.0,1.0,0.0,1.0
chr07_g36052.t1.Loss.Vert.Bar,-1424.442946,-1423.848546,-1425.779139,0.17028,0.17013,0.17022,1.0,51.08024,1.0,1.188799999999901,0.27557174419073094
chr07_g36228.t1.Loss.Vert.Bar,-2796.150805,-2795.736808,-2795.736852,0.22022,0.22025,0.22027,1.0,1.0,1.0,0.8279940000002171,0.36285322689091903
chr07_g36237.t1.Loss.Vert.Bar,-1359.500306,-1359.500306,-1359.500306,0.21208,0.21208,0.21208,1.0,1.0,1.0,0.0,1.0
chr07_g36241.t1.Loss.Vert.Bar,-2934.747435,-2934.498985,-2938.365421,0.2607,0.26067,0.26055,1.0,2.04825,1.0,0.49690000000009604,0.48086541140359373
chr07_g36242.t1.Loss.Vert.Bar,-4730.980857,-4730.980959,-4730.926077,0.16014,0.16013,0.16017,1.0,1.0,1.0,-0.00020400000175868627,1.0
chr07_g36243.t1.Loss.Vert.Bar,-1908.026464,-1908.021939,-1908.03417,0.60385,0.60384,0.60394,1.0,1.44481,1.0,0.009050000000115688,0.9242103877165799
chr07_g36245.t1.Loss.Vert.Bar,-1484.413475,-1484.413475,-1484.271076,0.28545,0.28545,0.28488,1.0,1.0,1.0,0.0,1.0
chr07_g36247.t1.Loss.Vert.Bar,-1552.515418,-1552.515418,-1552.211891,0.34706,0.34706,0.35003,1.0,1.0,1.0,0.0,1.0
chr07_g36248.t1.Loss.Vert.Bar,-1890.649065,-1890.647204,-1890.798734,0.30009,0.30009,0.29973,1.0,1.15857,1.0,0.003721999999925174,0.9513526816168316
chr07_g36249.t1.Loss.Vert.Bar,-507.55471,-507.55466,-507.554645,0.52538,0.52537,0.52537,1.0,1.0,1.0,9.999999997489795e-05,0.9920212873717382
chr07_g36253.t1.Loss.Vert.Bar,-622.649419,-622.649412,-622.649493,0.21538,0.21538,0.21538,1.0,1.0,1.0,1.3999999964653398e-05,0.9970145963089914
chr07_g36254.t1.Loss.Vert.Bar,-2075.897389,-2075.897389,-2076.429113,0.29596,0.29596,0.29629,1.0,1.0,1.0,0.0,1.0
chr07_g36395.t1.Loss.Vert.Bar,-1383.249766,-1382.717568,-1382.780114,1.18697,1.18781,1.1874,1.0,1.56924,1.0,1.0643959999997605,0.30221469638806825
chr07_g36561.t1.Loss.Vert.Bar,-4742.379608,-4742.295668,-4742.476671,0.19756,0.19757,0.19759,1.0,5.82695,1.0,0.16788000000087777,0.6820028324816219
chr07_g37103.t1.Loss.Vert.Bar,-795.749395,-795.749442,-795.810142,0.78261,0.78261,0.78337,1.0,1.0,1.0,-9.399999999004649e-05,1.0
chr07_g37363.t1.Loss.Vert.Bar,-735.789488,-735.78944,-735.789946,0.21809,0.21809,0.2181,1.0,1.0,1.0,9.599999998499698e-05,0.992182484890606
chr07_g37364.t1.Loss.Vert.Bar,-707.083158,-707.083158,-707.083158,0.53698,0.53698,0.53698,1.0,1.0,1.0,0.0,1.0
chr07_g37366.t1.Loss.Vert.Bar,-692.259923,-692.259923,-692.259923,0.31911,0.31911,0.31911,1.0,1.0,1.0,0.0,1.0
chr07_g37368.t1.Loss.Vert.Bar,-4096.461188,-4096.461026,-4096.460943,0.2242,0.22418,0.2242,1.0,1.0,1.0,0.0003240000005462207,0.9856388533995474
chr07_g37413.t1.Loss.Vert.Bar,-7321.76389,-7321.76389,-7321.786269,0.27714,0.27714,0.2771,1.0,1.0,1.0,0.0,1.0
chr07_g37474.t1.Loss.Vert.Bar,-10437.480845,-10435.997411,-10437.487522,0.34693,0.34755,0.34694,1.0,9.1562,1.0,2.966867999999522,0.08498624651102592
chr07_g37476.t2.Loss.Vert.Bar,-2223.164015,-2223.081634,-2223.204479,0.82533,0.82556,0.82505,1.0,3.16869,1.0,0.16476199999942764,0.6848095701911971
chr07_g37480.t1.Loss.Vert.Bar,-3150.873761,-3150.873761,-3150.87376,0.27841,0.27841,0.27841,1.0,1.0,1.0,0.0,1.0
chr07_g37562.t1.Loss.Vert.Bar,-8517.821898,-8517.821559,-8517.821558,0.21921,0.21924,0.21925,1.0,1.0,1.0,0.0006780000003345776,0.9792266836221606
chr07_g37564.t1.Loss.Vert.Bar,-3346.818002,-3346.818002,-3346.818002,0.42459,0.42459,0.42459,1.0,1.0,1.0,0.0,1.0
chr07_g37691.t1.Loss.Vert.Bar,-2630.338939,-2630.338939,-2630.338939,0.34032,0.34032,0.34032,1.0,1.0,1.0,0.0,1.0
chr07_g37694.t1.Loss.Vert.Bar,-1085.807705,-1085.807705,-1086.964653,0.24557,0.24557,0.24446,1.0,1.0,1.0,0.0,1.0
chr07_g37696.t1.Loss.Vert.Bar,-2214.492358,-2214.460422,-2214.638361,0.15465,0.15539,0.15462,1.0,21.66125,1.0,0.06387199999971926,0.8004775560709861
chr07_g37897.t1.Loss.Vert.Bar,-875.085763,-875.085763,-875.085763,1.06223,1.06223,1.06223,1.0,1.0,1.0,0.0,1.0
chr07_g37900.t1.Loss.Vert.Bar,-2424.818877,-2424.818877,-2424.818877,1.29422,1.29422,1.29422,1.0,1.0,1.0,0.0,1.0
chr07_g37938.t1.Loss.Vert.Bar,-3490.759696,-3490.759695,-3490.759696,0.42499,0.42498,0.42499,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr07_g37940.t1.Loss.Vert.Bar,-1884.209345,-1881.082216,-1885.949457,0.83436,0.83393,0.82892,1.0,2.46735,1.0,6.254257999999936,0.012389513283236191
chr07_g37942.t1.Loss.Vert.Bar,-2976.954975,-2976.954701,-2976.954717,0.73288,0.73287,0.7327,1.0,1.0,1.0,0.0005479999999806751,0.9813237070888046
chr07_g37943.t1.Loss.Vert.Bar,-3876.310963,-3876.310963,-3876.310963,0.71911,0.71911,0.71911,1.0,1.0,1.0,0.0,1.0
chr07_g37944.t1.Loss.Vert.Bar,-5713.650751,-5710.644415,-5713.849395,0.83773,0.83895,0.83777,1.0,13.33336,1.0,6.012672000000748,0.01420350384989502
chr07_g37954.t2.Loss.Vert.Bar,-2948.375843,-2948.375843,-2948.375843,0.48097,0.48097,0.48097,1.0,1.0,1.0,0.0,1.0
chr07_g37956.t1.Loss.Vert.Bar,-1353.009509,-1352.455597,-1353.009509,0.33885,0.33888,0.33885,1.0,1.0,1.0,1.1078240000001642,0.29255545220129087
chr07_g38085.t1.Loss.Vert.Bar,-2581.616826,-2581.613267,-2581.63382,1.22422,1.22427,1.22421,1.0,1.26916,1.0,0.007117999999536551,0.9327636576683228
chr07_g38346.t1.Loss.Vert.Bar,-4257.083266,-4254.094865,-4257.083267,0.35846,0.35894,0.35848,1.0,19.61303,1.0,5.976801999999225,0.014495262690155795
chr07_g38426.t1.Loss.Vert.Bar,-6660.024333,-6659.080189,-6679.454098,0.41578,0.41588,0.41246,1.0,2.2444,1.0,1.8882880000001023,0.16939514470584777
chr07_g38428.t1.Loss.Vert.Bar,-4711.486234,-4711.486234,-4711.486234,0.49362,0.49362,0.49363,1.0,1.0,1.0,0.0,1.0
chr07_g38844.t1.Loss.Vert.Bar,-667.301824,-666.357426,-667.4198,0.28894,0.28818,0.28985,1.0,503.01908,1.0,1.8887959999999566,0.16933778343392186
chr07_g38845.t1.Loss.Vert.Bar,-1128.37451,-1128.374511,-1128.374511,0.17449,0.17449,0.17449,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr07_g38847.t1.Loss.Vert.Bar,-750.39071,-751.442075,-750.390715,0.34685,0.34675,0.34685,1.0,1.0,1.0,-2.102730000000065,1.0
chr07_g38964.t1.Loss.Vert.Bar,-3884.884669,-3884.722929,-3885.291904,0.38446,0.38456,0.38458,1.0,2.93897,1.0,0.32348000000001775,0.5695237596545573
chr07_g38966.t1.Loss.Vert.Bar,-4322.206831,-4322.175263,-4322.272295,0.61596,0.61599,0.61629,1.0,2.80715,1.0,0.06313600000066799,0.8016063106446951
chr07_g38968.t1.Loss.Vert.Bar,-9216.643946,-9216.643945,-9216.643945,0.7784,0.77839,0.77839,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr07_g38969.t1.Loss.Vert.Bar,-5342.491201,-5342.491201,-5342.491201,0.43748,0.43748,0.43748,1.0,1.0,1.0,0.0,1.0
chr07_g38970.t1.Loss.Vert.Bar,-3759.326595,-3759.326595,-3759.326595,0.29874,0.29875,0.29874,1.0,1.0,1.0,0.0,1.0
chr07_g38971.t1.Loss.Vert.Bar,-1784.053543,-1784.053543,-1784.053543,0.2571,0.2571,0.2571,1.0,1.0,1.0,0.0,1.0
chr07_g38972.t1.Loss.Vert.Bar,-1773.86801,-1773.86801,-1773.86801,0.31657,0.31657,0.31657,1.0,1.0,1.0,0.0,1.0
chr07_g39329.t1.Loss.Vert.Bar,-1721.343279,-1721.343279,-1721.343279,0.17151,0.17151,0.17151,1.0,1.0,1.0,0.0,1.0
chr07_g39733.t1.Loss.Vert.Bar,-1834.551557,-1834.533124,-1834.599981,0.42456,0.42464,0.42422,1.0,2.55025,1.0,0.03686599999991813,0.8477381257291262
chr07_g39734.t1.Loss.Vert.Bar,-2623.356112,-2624.034535,-2623.356113,0.19489,0.19486,0.1949,1.0,1.0,1.0,-1.3568459999996776,1.0
chr07_g39735.t1.Loss.Vert.Bar,-5358.55879,-5358.55903,-5358.55879,0.30714,0.30713,0.30714,1.0,1.0,1.0,-0.0004800000006071059,1.0
chr07_g39737.t1.Loss.Vert.Bar,-1778.954549,-1778.143036,-1778.143031,0.49387,0.49385,0.49386,1.0,1.0,1.0,1.623026000000209,0.2026703707841663
chr07_g39960.t1.Loss.Vert.Bar,-982.598858,-982.598878,-982.598858,0.25943,0.25943,0.25943,1.0,1.0,1.0,-4.0000000126383384e-05,1.0
chr07_g39983.t1.Loss.Vert.Bar,-2379.731081,-2379.731081,-2379.731081,0.39818,0.39818,0.39818,1.0,1.0,1.0,0.0,1.0
chr07_g39986.t1.Loss.Vert.Bar,-2875.448217,-2874.317114,-2877.268592,0.32123,0.32151,0.32157,1.0,3.79419,1.0,2.262206000000333,0.13256510392922244
chr07_g40055.t1.Loss.Vert.Bar,-2984.896983,-2984.428552,-2988.441009,0.18899,0.18902,0.189,1.0,5.29654,1.0,0.9368620000004739,0.3330861636973227
chr07_g40214.t1.Loss.Vert.Bar,-2187.918502,-2187.918502,-2187.918502,1.02269,1.02269,1.02269,1.0,1.0,1.0,0.0,1.0
chr07_g40215.t1.Loss.Vert.Bar,-1341.772524,-1341.772524,-1341.772524,2.47414,2.47414,2.47414,1.0,1.0,1.0,0.0,1.0
chr07_g40218.t1.Loss.Vert.Bar,-1339.890882,-1339.890882,-1340.806391,1.46061,1.46061,1.45955,1.0,1.0,1.0,0.0,1.0
chr07_g40269.t1.Loss.Vert.Bar,-2929.468307,-2929.468354,-2929.468307,0.2122,0.2122,0.2122,1.0,1.0,1.0,-9.399999999004649e-05,1.0
chr07_g40271.t1.Loss.Vert.Bar,-2653.262259,-2653.03008,-2654.199222,0.27888,0.27902,0.27915,1.0,2.89433,1.0,0.4643580000001748,0.4955942680091596
chr07_g40309.t1.Loss.Vert.Bar,-937.386643,-937.386643,-937.386643,0.4532,0.4532,0.4532,1.0,1.0,1.0,0.0,1.0
chr07_g40312.t1.Loss.Vert.Bar,-4101.293378,-4101.293413,-4101.293378,0.15749,0.15749,0.1575,1.0,1.0,1.0,-7.000000005064066e-05,1.0
chr07_g40671.t1.Loss.Vert.Bar,-1501.906907,-1501.906907,-1501.906907,0.26763,0.26763,0.26763,1.0,1.0,1.0,0.0,1.0
chr07_g40869.t1.Loss.Vert.Bar,-1383.605925,-1383.605925,-1383.650935,0.2487,0.2487,0.24861,1.0,1.0,1.0,0.0,1.0
chr07_g40932.t1.Loss.Vert.Bar,-4219.609952,-4219.610358,-4219.609946,0.33845,0.33843,0.33845,1.0,1.0,1.0,-0.0008120000002236338,1.0
chr07_g41075.t1.Loss.Vert.Bar,-2865.354033,-2865.354033,-2865.354033,0.32337,0.32338,0.32338,1.0,1.0,1.0,0.0,1.0
chr07_g41303.t1.Loss.Vert.Bar,-3718.821719,-3718.821716,-3718.821639,0.21226,0.21223,0.21224,1.0,1.0,1.0,6.000000212225132e-06,0.9980455918722322
chr07_g41305.t1.Loss.Vert.Bar,-3053.384985,-3053.384985,-3053.384985,1.87453,1.87453,1.87453,1.0,1.0,1.0,0.0,1.0
chr07_g41674.t1.Loss.Vert.Bar,-2288.758389,-2288.758389,-2288.760225,0.15411,0.15411,0.15411,1.0,1.0,1.0,0.0,1.0
chr07_g41676.t1.Loss.Vert.Bar,-2360.815827,-2360.815823,-2360.815823,0.30166,0.30167,0.30167,1.0,1.0,1.0,7.999999979801942e-06,0.9977432446776654
chr07_g41844.t1.Loss.Vert.Bar,-3191.681534,-3191.681534,-3191.681534,0.40195,0.40195,0.40195,1.0,1.0,1.0,0.0,1.0
chr07_g41947.t1.Loss.Vert.Bar,-3177.666702,-3177.666702,-3177.666702,2.0172,2.0172,2.0172,1.0,1.0,1.0,0.0,1.0
chr07_g42139.t1.Loss.Vert.Bar,-5049.608149,-5049.584969,-5049.703178,0.26372,0.26373,0.26371,1.0,2.31701,1.0,0.04636000000027707,0.8295227298825619
chr07_g42150.t1.Loss.Vert.Bar,-8030.02088,-8030.020908,-8030.020861,0.18727,0.1872,0.18725,1.0,1.0,1.0,-5.6000000768108293e-05,1.0
chr07_g42250.t1.Loss.Vert.Bar,-913.0702,-911.122533,-913.17732,0.17553,0.17574,0.17548,1.0,1.0,1.0,3.895334000000048,0.04842041044587869
chr07_g42251.t1.Loss.Vert.Bar,-2268.693643,-2269.606552,-2269.454927,0.24763,0.24768,0.24752,1.0,2.76476,1.0,-1.825818000000254,1.0
chr07_g42264.t1.Loss.Vert.Bar,-1786.702126,-1785.04408,-1786.702126,0.41987,0.42125,0.41987,1.0,24.18785,1.0,3.316092000000026,0.06860472826705848
chr07_g42265.t1.Loss.Vert.Bar,-1228.925518,-1232.113688,-1228.925462,0.61982,0.61971,0.61982,1.0,1.0,1.0,-6.3763399999998,1.0
chr07_g42450.t1.Loss.Vert.Bar,-2632.851875,-2632.851875,-2632.851875,0.42535,0.42536,0.42536,1.0,4.61387,1.0,0.0,1.0
chr07_g42482.t1.Loss.Vert.Bar,-940.042779,-939.185427,-942.401327,0.55046,0.57102,0.55232,1.0,9.76487,1.0,1.7147039999999834,0.19037618625411004
chr07_g42566.t1.Loss.Vert.Bar,-1523.390721,-1523.390456,-1523.390456,0.18124,0.18123,0.18124,1.0,1.0,1.0,0.000529999999798747,0.9816329404158887
chr07_g42921.t1.Loss.Vert.Bar,-1853.572814,-1853.572808,-1853.572808,1.76914,1.76914,1.76914,1.0,1.0,1.0,1.2000000424450263e-05,0.9972360522832443
chr07_g42928.t1.Loss.Vert.Bar,-3516.628208,-3516.628136,-3516.628136,1.74822,1.74823,1.74823,1.0,1.0,1.0,0.00014400000054592965,0.9904256150380075
chr07_g43098.t1.Loss.Vert.Bar,-1424.958636,-1424.927282,-1424.958636,1.04626,1.04832,1.04626,1.0,5.02949,1.0,0.0627079999999296,0.8022659246872752
chr07_g43195.t1.Loss.Vert.Bar,-2176.006201,-2176.006201,-2176.006201,1.38417,1.38417,1.38417,1.0,1.0,1.0,0.0,1.0
chr07_g43272.t1.Loss.Vert.Bar,-823.089213,-822.937727,-823.806724,0.40013,0.4003,0.39869,1.0,2.75894,1.0,0.3029719999999543,0.5820252148183092
chr07_g43292.t1.Loss.Vert.Bar,-2151.306184,-2151.306184,-2151.306184,1.83527,1.83527,1.83527,1.0,1.0,1.0,0.0,1.0
chr07_g43452.t1.Loss.Vert.Bar,-616.009353,-616.00935,-616.009316,0.39568,0.39567,0.39567,1.0,1.0,1.0,5.999999984851456e-06,0.9980455919092638
chr07_g43780.t1.Loss.Vert.Bar,-741.168097,-741.168122,-741.168122,0.2176,0.21759,0.2176,1.0,1.0,1.0,-5.000000010113581e-05,1.0
chr07_g44131.t1.Loss.Vert.Bar,-410.719708,-410.719692,-411.319933,0.12035,0.12035,0.12025,1.0,1.0,1.0,3.2000000032894604e-05,0.9954865074012715
chr07_g44199.t1.Loss.Vert.Bar,-1300.10873,-1300.10873,-1300.10873,1.50305,1.50305,1.50305,1.0,1.0,1.0,0.0,1.0
chr07_g44792.t1.Loss.Vert.Bar,-3005.090664,-2998.929692,-3005.567579,0.4064,0.41084,0.40663,1.0,78.48505,1.0,12.321943999999348,0.0004476642363396403
chr07_g44965.t1.Loss.Vert.Bar,-1737.577967,-1737.577967,-1737.577967,1.46061,1.46061,1.46061,1.0,1.0,1.0,0.0,1.0
chr07_g45007.t1.Loss.Vert.Bar,-1681.445246,-1681.445246,-1681.448709,0.51228,0.51227,0.51218,1.0,1.0,1.0,0.0,1.0
chr07_g45008.t1.Loss.Vert.Bar,-1628.314219,-1628.806095,-1628.314219,0.33914,0.33912,0.33914,1.0,1.0,1.0,-0.9837519999996402,1.0
chr07_g45034.t1.Loss.Vert.Bar,-438.790681,-438.239041,-438.791124,0.16717,0.16655,0.16721,1.0,999.0,1.0,1.1032800000000407,0.2935474066429155
chr07_g45035.t1.Loss.Vert.Bar,-1025.532257,-1025.532257,-1025.57617,0.95639,0.95639,0.95614,1.0,1.0,1.0,0.0,1.0
chr07_g45092.t1.Loss.Vert.Bar,-664.199879,-663.099953,-663.135509,0.8377,0.83785,0.83775,1.0,2.49832,1.0,2.1998519999999644,0.13802398891130913
chr07_g45492.t1.Loss.Vert.Bar,-811.066752,-811.066752,-811.066752,0.72212,0.72212,0.72212,1.0,1.0,1.0,0.0,1.0
chr07_g45494.t1.Loss.Vert.Bar,-313.604315,-313.604297,-313.604334,0.31266,0.31266,0.31266,1.0,31.22498,1.0,3.6000000022795575e-05,0.9952127213573563
chr07_g45781.t1.Loss.Vert.Bar,-3233.097467,-3233.045227,-3234.187707,0.34008,0.34011,0.33945,1.0,1.82219,1.0,0.10447999999996682,0.7465182897339809
chr07_g46023.t1.Loss.Vert.Bar,-3234.458733,-3234.458811,-3234.458733,0.22751,0.2275,0.22751,1.0,1.0,1.0,-0.0001560000000608852,1.0
chr07_g46025.t1.Loss.Vert.Bar,-7051.940219,-7050.83368,-7055.93561,0.32527,0.32545,0.32516,1.0,3.70585,1.0,2.213078000000678,0.136845394785871
chr07_g46026.t2.Loss.Vert.Bar,-6153.952013,-6153.53316,-6153.952013,0.0648,0.06471,0.0648,1.0,1.7011,1.0,0.837706000000253,0.3600536811877413
chr07_g46034.t1.Loss.Vert.Bar,-2995.844251,-2995.838793,-2995.85248,0.16992,0.16991,0.16992,1.0,2.80173,1.0,0.010916000000179338,0.9167887064437027
chr07_g46039.t1.Loss.Vert.Bar,-3568.295265,-3568.295265,-3568.295265,0.20891,0.20891,0.20891,1.0,1.0,1.0,0.0,1.0
chr07_g46041.t1.Loss.Vert.Bar,-1967.833506,-1967.833588,-1967.833689,0.24622,0.24622,0.24622,1.0,1.0,1.0,-0.00016400000004068715,1.0
chr07_g46042.t1.Loss.Vert.Bar,-2014.160263,-2014.096235,-2014.194984,0.14376,0.14449,0.14388,1.0,40.55799,1.0,0.12805600000001505,0.7204562212542427
chr07_g46043.t1.Loss.Vert.Bar,-1278.225798,-1278.225798,-1278.225798,0.24074,0.24075,0.24075,1.0,1.0,1.0,0.0,1.0
chr07_g46045.t1.Loss.Vert.Bar,-4326.804002,-4326.804,-4326.804,0.20459,0.2046,0.2046,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr07_g46046.t1.Loss.Vert.Bar,-3949.8517,-3948.580491,-3952.407996,0.35863,0.35877,0.35893,1.0,5.38532,1.0,2.542417999999998,0.11082495042908791
chr07_g46048.t1.Loss.Vert.Bar,-4528.421056,-4528.421056,-4528.421056,0.32086,0.32086,0.32086,1.0,1.0,1.0,0.0,1.0
chr07_g46049.t1.Loss.Vert.Bar,-4532.802097,-4532.802097,-4532.802097,0.22253,0.22253,0.22253,1.0,1.0,1.0,0.0,1.0
chr07_g46050.t1.Loss.Vert.Bar,-3283.199236,-3283.199236,-3284.786587,0.58574,0.58574,0.58465,1.0,1.0,1.0,0.0,1.0
chr07_g46051.t1.Loss.Vert.Bar,-1250.326027,-1250.326027,-1250.326027,0.29554,0.29554,0.29554,1.0,1.0,1.0,0.0,1.0
chr07_g46061.t1.Loss.Vert.Bar,-1233.287323,-1233.287323,-1233.287323,0.22244,0.22244,0.22244,1.0,1.0,1.0,0.0,1.0
chr07_g46064.t1.Loss.Vert.Bar,-5901.760588,-5901.760588,-5903.219815,0.17758,0.17758,0.17736,1.0,1.0,1.0,0.0,1.0
chr07_g46241.t1.Loss.Vert.Bar,-2482.749711,-2482.749715,-2482.749612,0.20548,0.20546,0.20547,1.0,1.0,1.0,-7.999999979801942e-06,1.0
chr07_g46243.t1.Loss.Vert.Bar,-1544.328904,-1544.328511,-1545.8485,0.1437,0.14371,0.14369,1.0,1.0,1.0,0.0007860000000619038,0.9776336845954081
chr07_g46250.t1.Loss.Vert.Bar,-1694.567535,-1694.567535,-1694.567716,0.35278,0.35278,0.35278,1.0,1.0,1.0,0.0,1.0
chr07_g46251.t1.Loss.Vert.Bar,-2341.485956,-2341.481884,-2341.553317,0.21512,0.21512,0.21509,1.0,1.50564,1.0,0.008144000000356755,0.9280932299035061
