gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr05_g15461.t1.Gain.Vert.Bar,-2485.56137,-2484.509589,-2488.679063,0.17638,0.17739,0.17677,1.0,8.25075,1.0,2.103562000000238,0.14695643834534242
chr05_g15465.t1.Gain.Vert.Bar,-1429.764684,-1429.656379,-1429.658073,0.11796,0.11795,0.11796,1.0,1.0,1.0,0.216609999999946,0.6416351575885264
chr05_g15466.t1.Gain.Vert.Bar,-4505.429482,-4503.135873,-4509.653823,0.69489,0.69894,0.69555,1.0,4.41223,1.0,4.587217999998757,0.03221125662566035
chr05_g15467.t1.Gain.Vert.Bar,-3910.164908,-3910.126586,-3910.177058,0.91673,0.9169,0.91679,1.0,1.63678,1.0,0.07664400000066962,0.7818979528071972
chr05_g15468.t1.Gain.Vert.Bar,-1384.673478,-1384.673478,-1384.964415,0.45283,0.45283,0.45398,1.0,1.0,1.0,0.0,1.0
chr05_g15669.t1.Gain.Vert.Bar,-3827.902133,-3827.902133,-3828.312434,0.19235,0.19235,0.19224,1.0,1.0,1.0,0.0,1.0
chr05_g15670.t1.Gain.Vert.Bar,-2262.422691,-2261.592607,-2262.988456,0.81029,0.81295,0.80986,1.0,3.51865,1.0,1.6601680000003398,0.19758064236491446
chr05_g15672.t1.Gain.Vert.Bar,-4270.169745,-4268.252107,-4271.106145,0.31021,0.31658,0.3107,1.0,29.60298,1.0,3.8352759999997943,0.05018472805237468
chr05_g15675.t1.Gain.Vert.Bar,-3011.723182,-3011.72319,-3012.211394,0.24948,0.24948,0.24973,1.0,1.0,1.0,-1.5999999959603883e-05,1.0
chr05_g15677.t1.Gain.Vert.Bar,-12843.450015,-12842.693282,-12843.860732,0.13627,0.13653,0.13635,1.0,11.58564,1.0,1.513466000000335,0.218610966359811
chr05_g15679.t1.Gain.Vert.Bar,-1714.583691,-1714.583692,-1714.694055,0.33008,0.33009,0.33009,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr05_g15682.t1.Gain.Vert.Bar,-3845.011943,-3845.011923,-3845.011923,3.08359,3.08359,3.08359,1.0,1.0,1.0,3.999999989900971e-05,0.994953768603895
chr05_g15683.t1.Gain.Vert.Bar,-3352.747681,-3352.747683,-3352.840898,0.2878,0.2878,0.28782,1.0,1.0,1.0,-4.000000444648322e-06,1.0
chr05_g15684.t1.Gain.Vert.Bar,-2296.794379,-2296.794379,-2297.213599,0.37518,0.37518,0.37484,1.0,1.0,1.0,0.0,1.0
chr05_g15685.t1.Gain.Vert.Bar,-1584.218194,-1584.218194,-1584.281309,0.27529,0.27529,0.27555,1.0,1.0,1.0,0.0,1.0
chr05_g15690.t1.Gain.Vert.Bar,-2792.654192,-2792.654191,-2794.542108,0.16703,0.16702,0.16666,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr05_g15771.t1.Gain.Vert.Bar,-5146.66068,-5142.922562,-5146.660679,0.27083,0.27431,0.27083,1.0,21.45106,1.0,7.476236000000426,0.006251863195095207
chr05_g15779.t1.Gain.Vert.Bar,-5149.416662,-5143.38302,-5150.671551,1.66925,1.69274,1.67075,1.0,22.41152,1.0,12.067283999998835,0.0005131440378960203
chr05_g15780.t1.Gain.Vert.Bar,-1751.838412,-1752.031087,-1752.031087,0.2541,0.25391,0.25391,1.0,1.0,1.0,-0.38535000000001673,1.0
chr05_g17051.t1.Gain.Vert.Bar,-2287.061893,-2287.061893,-2287.43884,0.13149,0.13148,0.13151,1.0,1.0,1.0,0.0,1.0
chr05_g17059.t1.Gain.Vert.Bar,-7003.23355,-7003.048207,-7003.684309,0.57636,0.57657,0.57641,1.0,2.44248,1.0,0.37068600000020524,0.542630576645758
chr05_g17061.t1.Gain.Vert.Bar,-4888.015319,-4880.4157,-4889.309164,0.59965,0.61143,0.60093,1.0,9.64091,1.0,15.19923800000106,9.674245016033758e-05
chr05_g17063.t1.Gain.Vert.Bar,-4478.566854,-4478.566854,-4480.050938,0.45031,0.45031,0.45036,1.0,1.0,1.0,0.0,1.0
chr05_g17064.t1.Gain.Vert.Bar,-1180.171727,-1180.162271,-1180.288336,0.14998,0.15001,0.15007,1.0,1.0,1.0,0.018912000000000262,0.8906190679479413
chr05_g17066.t1.Gain.Vert.Bar,-3022.536447,-3021.505229,-3022.582919,0.26266,0.26717,0.26279,1.0,61.0891,1.0,2.0624360000001616,0.15096865900023723
chr05_g17067.t1.Gain.Vert.Bar,-1440.312691,-1440.312758,-1440.313144,0.16022,0.16022,0.16022,1.0,1.0,1.0,-0.0001339999998890562,1.0
chr05_g17727.t1.Gain.Vert.Bar,-3572.514673,-3572.514673,-3572.717587,0.28019,0.28019,0.28015,1.0,1.0,1.0,0.0,1.0
chr05_g17728.t1.Gain.Vert.Bar,-1177.654966,-1177.654944,-1177.65511,0.16369,0.16368,0.16369,1.0,1.0,1.0,4.400000034365803e-05,0.9947074713628357
chr05_g17729.t1.Gain.Vert.Bar,-2176.138104,-2176.129887,-2176.130759,0.16633,0.16634,0.16624,1.0,1.45115,1.0,0.01643400000011752,0.8979945272878199
chr05_g17730.t1.Gain.Vert.Bar,-1920.251349,-1920.251346,-1920.251362,0.20541,0.20541,0.20541,1.0,1.0,1.0,5.999999757477781e-06,0.9980455919462955
chr05_g17875.t1.Gain.Vert.Bar,-3517.081063,-3517.082321,-3517.082429,0.38057,0.38058,0.38058,1.0,1.00002,1.0,-0.002515999999559426,1.0
chr05_g17887.t1.Gain.Vert.Bar,-4140.877946,-4140.097694,-4141.397739,0.31328,0.31356,0.3133,1.0,2.84232,1.0,1.5605039999991277,0.2115914402414051
chr05_g17895.t1.Gain.Vert.Bar,-3194.108972,-3194.108971,-3193.779485,0.24721,0.2472,0.2473,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr05_g17966.t1.Gain.Vert.Bar,-2663.433843,-2657.263554,-2664.121855,0.54864,0.5541,0.54784,1.0,10.75774,1.0,12.340577999999368,0.00044321777045103254
chr05_g17967.t1.Gain.Vert.Bar,-2386.146609,-2383.023161,-2386.733726,0.47376,0.48252,0.47449,1.0,17.06379,1.0,6.246895999999651,0.012441113391963335
chr05_g17968.t1.Gain.Vert.Bar,-947.851062,-947.216829,-953.451292,0.44461,0.45016,0.44823,1.0,4.32241,1.0,1.2684659999999894,0.2600546546102608
chr05_g17969.t1.Gain.Vert.Bar,-2642.776802,-2642.776802,-2644.49048,0.51282,0.51282,0.51367,1.0,1.0,1.0,0.0,1.0
chr05_g17970.t1.Gain.Vert.Bar,-2413.905893,-2413.272488,-2416.593994,0.36503,0.36736,0.36581,1.0,3.07076,1.0,1.2668100000000777,0.26036597583792703
chr05_g17975.t1.Gain.Vert.Bar,-1466.061875,-1466.061875,-1466.530306,0.29704,0.29704,0.29706,1.0,1.0,1.0,0.0,1.0
chr05_g17988.t1.Gain.Vert.Bar,-4741.076787,-4740.816528,-4741.329219,0.37636,0.37712,0.37662,1.0,5.46501,1.0,0.5205179999993561,0.47062080156169306
chr05_g17990.t1.Gain.Vert.Bar,-314.199779,-310.492114,-314.622154,0.58648,1.01325,0.5858,1.0,49.51124,1.0,7.415329999999926,0.006467045184587088
chr05_g18534.t1.Gain.Vert.Bar,-1560.106063,-1560.106021,-1560.106926,0.08516,0.08516,0.08516,1.0,1.0,1.0,8.399999978792039e-05,0.9926873695947688
chr05_g18837.t1.Gain.Vert.Bar,-4366.983931,-4366.983636,-4366.983211,0.16633,0.16636,0.16639,1.0,1.0,1.0,0.0005899999996472616,0.9806213569482701
chr05_g18843.t1.Gain.Vert.Bar,-1661.577528,-1661.577301,-1661.577301,0.62942,0.62942,0.62942,1.0,1.0,1.0,0.00045399999999062857,0.9830005399465659
chr05_g18846.t1.Gain.Vert.Bar,-1999.872482,-1999.727073,-2000.30682,0.38153,0.38177,0.38217,1.0,3.44896,1.0,0.29081799999994473,0.5896968129359526
chr05_g18991.t1.Gain.Vert.Bar,-1693.69018,-1693.687662,-1693.716676,0.17678,0.1768,0.17684,1.0,1.27434,1.0,0.005036000000018248,0.9434257862833125
chr05_g18992.t1.Gain.Vert.Bar,-2181.863946,-2181.863946,-2182.776549,0.27567,0.27566,0.27584,1.0,1.0,1.0,0.0,1.0
chr05_g18993.t1.Gain.Vert.Bar,-614.234075,-614.234013,-614.234013,0.18866,0.18866,0.18866,1.0,1.0,1.0,0.00012399999991430377,0.991115317173647
chr05_g18994.t1.Gain.Vert.Bar,-791.149569,-791.149458,-791.149305,0.10185,0.10185,0.10185,1.0,1.0,1.0,0.0002220000001216249,0.9881122276394977
chr05_g19007.t1.Gain.Vert.Bar,-2039.317592,-2039.317376,-2039.317376,0.19277,0.19277,0.19277,1.0,1.0,1.0,0.0004320000002735469,0.9834174747705381
chr05_g19016.t1.Gain.Vert.Bar,-5618.630808,-5618.63081,-5617.97427,0.33518,0.33519,0.3364,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr05_g19017.t1.Gain.Vert.Bar,-2196.146908,-2196.118232,-2198.626382,0.29308,0.29317,0.29308,1.0,1.40085,1.0,0.05735200000071927,0.8107312507066646
chr05_g19018.t1.Gain.Vert.Bar,-2754.243724,-2754.243724,-2754.929796,0.21531,0.21531,0.21531,1.0,1.0,1.0,0.0,1.0
chr05_g19019.t1.Gain.Vert.Bar,-868.558499,-868.558443,-868.965221,0.18958,0.18958,0.18908,1.0,1.0,1.0,0.00011199999994460086,0.9915561411297918
chr05_g19020.t1.Gain.Vert.Bar,-1868.220509,-1868.220509,-1868.292639,0.10191,0.10191,0.10193,1.0,1.0,1.0,0.0,1.0
chr05_g19021.t1.Gain.Vert.Bar,-3960.067833,-3960.067793,-3960.067793,0.21311,0.2131,0.21311,1.0,1.0,1.0,7.999999979801942e-05,0.9928635986965418
chr05_g19022.t1.Gain.Vert.Bar,-1951.02179,-1951.392197,-1951.021784,0.25194,0.25193,0.25194,1.0,1.0,1.0,-0.7408139999997729,1.0
chr05_g19024.t1.Gain.Vert.Bar,-3994.918863,-3994.893968,-3994.941251,0.28424,0.28427,0.28422,1.0,5.77292,1.0,0.04979000000002998,0.8234290929904459
chr05_g19025.t1.Gain.Vert.Bar,-3323.214269,-3323.159083,-3323.293741,0.25112,0.25144,0.25133,1.0,10.02259,1.0,0.11037200000009761,0.7397210159761886
chr05_g19026.t1.Gain.Vert.Bar,-1021.306722,-1021.497435,-1021.307336,0.12367,0.12363,0.12368,1.0,1.0,1.0,-0.38142599999991944,1.0
chr05_g19028.t1.Gain.Vert.Bar,-2100.122201,-2100.122201,-2100.198807,0.34792,0.34792,0.34765,1.0,1.0,1.0,0.0,1.0
chr05_g19035.t1.Gain.Vert.Bar,-924.230944,-924.909564,-924.930323,0.23272,0.23271,0.23271,1.0,1.0,1.0,-1.357240000000047,1.0
chr05_g19037.t1.Gain.Vert.Bar,-994.275898,-993.48055,-994.857757,0.16699,0.16688,0.16646,1.0,999.0,1.0,1.59069599999998,0.207226723023747
chr05_g19038.t1.Gain.Vert.Bar,-2850.975539,-2850.97102,-2851.477021,0.29373,0.29379,0.29394,1.0,1.1473,1.0,0.009038000000145985,0.9242605003445531
chr05_g19042.t1.Gain.Vert.Bar,-869.742787,-868.131201,-872.759385,0.71333,0.73866,0.7134,1.0,105.04066,1.0,3.223171999999977,0.07260281467361684
chr05_g19785.t1.Gain.Vert.Bar,-1444.356575,-1442.675766,-1445.559439,0.32446,0.33296,0.32636,1.0,8.25537,1.0,3.3616179999999076,0.066732472636687
chr05_g19786.t1.Gain.Vert.Bar,-2817.606706,-2816.056197,-2817.723953,0.49352,0.49848,0.49371,1.0,5.96443,1.0,3.1010180000002947,0.0782433529727394
chr05_g19791.t1.Gain.Vert.Bar,-3206.947701,-3206.948665,-3206.947693,0.2824,0.2824,0.28241,1.0,1.0,1.0,-0.0019279999996797414,1.0
chr05_g19792.t1.Gain.Vert.Bar,-1459.947481,-1459.947488,-1459.2933,0.31996,0.31995,0.32001,1.0,1.0,1.0,-1.4000000192027073e-05,1.0
chr05_g19793.t1.Gain.Vert.Bar,-1822.92646,-1822.92646,-1822.927923,0.14918,0.14918,0.14918,1.0,1.0,1.0,0.0,1.0
chr05_g19802.t1.Gain.Vert.Bar,-2021.080529,-2021.080885,-2021.653071,0.19743,0.19743,0.19732,1.0,1.0,1.0,-0.0007120000000213622,1.0
chr05_g19803.t1.Gain.Vert.Bar,-4151.87652,-4151.876519,-4152.633773,0.26298,0.26296,0.26295,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr05_g19804.t1.Gain.Vert.Bar,-4223.177231,-4223.177232,-4223.177231,0.36396,0.36397,0.36397,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr05_g19806.t1.Gain.Vert.Bar,-1261.406022,-1261.40615,-1261.406245,0.12955,0.12955,0.12956,1.0,1.0,1.0,-0.00025600000026315683,1.0
chr05_g19809.t1.Gain.Vert.Bar,-2448.463951,-2448.463951,-2448.463951,0.36838,0.36837,0.36838,1.0,1.0,1.0,0.0,1.0
chr05_g19818.t1.Gain.Vert.Bar,-1099.904472,-1098.321323,-1102.224128,1.50229,1.50447,1.50116,1.0,5.69719,1.0,3.166298000000097,0.07517265786612187
chr05_g19819.t1.Gain.Vert.Bar,-1030.538206,-1030.53836,-1031.782765,0.06701,0.06701,0.06699,1.0,1.0,1.0,-0.00030800000013186946,1.0
chr05_g19820.t1.Gain.Vert.Bar,-2111.477079,-2109.297308,-2111.519076,0.19646,0.19646,0.19669,1.0,1.0,1.0,4.359541999999237,0.03680219834994353
chr05_g19822.t1.Gain.Vert.Bar,-2379.00658,-2379.006583,-2379.803637,0.17036,0.17036,0.17113,1.0,1.0,1.0,-5.99999930273043e-06,1.0
chr05_g19823.t1.Gain.Vert.Bar,-6066.68028,-6065.486934,-6066.756807,0.19639,0.19738,0.19644,1.0,21.0337,1.0,2.386692000000039,0.12237233337875675
chr05_g19827.t1.Gain.Vert.Bar,-5130.527376,-5130.527366,-5133.653781,0.13712,0.13709,0.137,1.0,1.0,1.0,1.9999999494757503e-05,0.9964317637068899
chr05_g19828.t1.Gain.Vert.Bar,-2657.97246,-2657.069861,-2657.069945,0.12656,0.12657,0.12658,1.0,1.0,1.0,1.8051980000000185,0.17908535018910937
chr05_g19830.t1.Gain.Vert.Bar,-786.739977,-786.739977,-786.74031,0.11072,0.11072,0.11072,1.0,1.0,1.0,0.0,1.0
chr05_g19832.t1.Gain.Vert.Bar,-1227.713163,-1227.710916,-1229.927072,0.30496,0.30506,0.30685,1.0,1.0849,1.0,0.004493999999795051,0.9465520064431376
chr05_g19834.t1.Gain.Vert.Bar,-1499.694433,-1499.694433,-1499.695177,0.09909,0.0991,0.0991,1.0,1.0,1.0,0.0,1.0
chr05_g19840.t1.Gain.Vert.Bar,-8074.231804,-8074.230758,-8074.633486,0.16592,0.16591,0.16587,1.0,1.14557,1.0,0.0020920000006299233,0.9635187677997211
chr05_g19848.t1.Gain.Vert.Bar,-3269.462038,-3269.462037,-3269.462037,0.18261,0.18262,0.18262,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr05_g19849.t1.Gain.Vert.Bar,-930.625645,-930.625645,-930.626368,0.12219,0.1222,0.1222,1.0,1.0,1.0,0.0,1.0
chr05_g19851.t1.Gain.Vert.Bar,-3040.158601,-3040.159688,-3040.158599,0.19914,0.19913,0.19914,1.0,1.0,1.0,-0.0021740000001955195,1.0
chr05_g20180.t1.Gain.Vert.Bar,-906.847313,-906.768678,-906.847313,1.22172,1.23227,1.22173,1.0,7.80085,1.0,0.15726999999992586,0.6916825004118943
chr05_g20706.t1.Gain.Vert.Bar,-3512.977574,-3512.799496,-3514.016998,0.27545,0.2757,0.27552,1.0,2.60022,1.0,0.35615599999982805,0.550648884239916
chr05_g20868.t1.Gain.Vert.Bar,-7952.334943,-7941.20256,-7953.631157,0.36104,0.37688,0.361,1.0,217.8661,1.0,22.264766000000236,2.3752517200302163e-06
chr05_g20869.t1.Gain.Vert.Bar,-2301.72898,-2301.603256,-2301.603256,0.21677,0.21677,0.21677,1.0,1.0,1.0,0.25144799999998213,0.6160573366483806
chr05_g20871.t1.Gain.Vert.Bar,-1907.66156,-1907.66156,-1908.454108,0.36174,0.36174,0.36103,1.0,1.0,1.0,0.0,1.0
chr05_g20873.t1.Gain.Vert.Bar,-3403.605456,-3403.588364,-3404.455615,0.23456,0.23459,0.23459,1.0,1.52008,1.0,0.0341839999991862,0.8533159766301044
chr05_g20876.t1.Gain.Vert.Bar,-1378.761643,-1378.438107,-1379.594034,0.2452,0.24522,0.24519,1.0,1.0,1.0,0.6470720000002075,0.42116146517490327
chr05_g20877.t1.Gain.Vert.Bar,-5139.887377,-5138.841752,-5140.596442,0.40783,0.40962,0.40819,1.0,6.05862,1.0,2.0912499999994907,0.14814481278165625
chr05_g20878.t1.Gain.Vert.Bar,-983.04955,-982.381138,-985.395174,0.40772,0.40788,0.40711,1.0,1.1336,1.0,1.3368239999999787,0.24759483970506746
chr05_g20882.t1.Gain.Vert.Bar,-1682.93283,-1682.931796,-1683.050138,0.2118,0.21181,0.21165,1.0,1.26404,1.0,0.0020679999997810228,0.963728487775336
chr05_g20890.t1.Gain.Vert.Bar,-2296.858605,-2296.858605,-2296.858605,0.63739,0.63739,0.6374,1.0,1.0,1.0,0.0,1.0
chr05_g20944.t1.Gain.Vert.Bar,-1481.464935,-1467.776254,-1481.626216,0.69894,0.77252,0.69902,1.0,110.64083,1.0,27.37736199999972,1.6737923581506241e-07
chr05_g20946.t1.Gain.Vert.Bar,-7036.9647,-7036.964712,-7036.964779,0.36056,0.36055,0.36059,1.0,1.0,1.0,-2.3999999029911123e-05,1.0
chr05_g20947.t1.Gain.Vert.Bar,-906.363175,-906.363175,-906.810871,0.54848,0.54849,0.54731,1.0,1.0,1.0,0.0,1.0
chr05_g20948.t1.Gain.Vert.Bar,-2971.497606,-2971.359863,-2972.261148,0.2659,0.2659,0.26525,1.0,2.65309,1.0,0.27548599999954604,0.5996752325487524
chr05_g20953.t1.Gain.Vert.Bar,-7503.627002,-7503.627003,-7504.383721,0.3478,0.34779,0.34797,1.0,1.0,1.0,-1.999998858082108e-06,1.0
chr05_g20956.t1.Gain.Vert.Bar,-6699.950882,-6699.950882,-6699.950882,0.40479,0.40479,0.40479,1.0,1.0,1.0,0.0,1.0
chr05_g21926.t1.Gain.Vert.Bar,-3761.777989,-3761.77799,-3761.77799,0.19019,0.1902,0.19021,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr05_g21960.t1.Gain.Vert.Bar,-1433.756207,-1429.55497,-1437.023456,0.94129,1.1521,0.94424,1.0,102.1091,1.0,8.402473999999984,0.0037471070165672584
chr05_g21961.t1.Gain.Vert.Bar,-2511.285759,-2510.750923,-2511.570694,0.61374,0.61623,0.61388,1.0,11.8817,1.0,1.0696719999996276,0.30101954497761396
chr05_g21962.t1.Gain.Vert.Bar,-1973.391206,-1973.000622,-1974.976203,0.77354,0.78172,0.77383,1.0,13.33396,1.0,0.7811679999999797,0.3767841617669204
chr05_g21965.t1.Gain.Vert.Bar,-962.568059,-962.568073,-962.568059,0.22604,0.22605,0.22605,1.0,1.0,1.0,-2.800000015668047e-05,1.0
chr05_g21966.t1.Gain.Vert.Bar,-5751.286129,-5751.286126,-5751.83824,0.27047,0.27045,0.27058,1.0,1.0,1.0,6.000000212225132e-06,0.9980455918722322
chr05_g21975.t1.Gain.Vert.Bar,-3037.277463,-3037.277463,-3037.278184,0.36942,0.36941,0.36944,1.0,1.0,1.0,0.0,1.0
chr05_g21976.t1.Gain.Vert.Bar,-2760.154166,-2760.12085,-2760.58884,0.57055,0.57066,0.57152,1.0,1.70661,1.0,0.06663200000002689,0.7963052292637147
chr05_g22352.t1.Gain.Vert.Bar,-358.693892,-358.693892,-358.693892,0.26897,0.26897,0.26897,1.0,1.0,1.0,0.0,1.0
chr05_g22353.t1.Gain.Vert.Bar,-1610.978446,-1610.978448,-1610.97844,0.26848,0.26848,0.26848,1.0,1.0,1.0,-3.999999989900971e-06,1.0
chr05_g22354.t1.Gain.Vert.Bar,-2868.142603,-2868.142603,-2869.030699,0.25205,0.25205,0.25177,1.0,1.0,1.0,0.0,1.0
chr05_g22355.t1.Gain.Vert.Bar,-3593.749914,-3593.749914,-3593.749911,0.22003,0.22003,0.22003,1.0,1.0,1.0,0.0,1.0
chr05_g22356.t1.Gain.Vert.Bar,-2867.44523,-2867.44523,-2868.005881,0.22763,0.22763,0.22786,1.0,1.0,1.0,0.0,1.0
chr05_g22357.t1.Gain.Vert.Bar,-2860.933921,-2860.933921,-2860.672713,0.24151,0.24151,0.24132,1.0,1.0,1.0,0.0,1.0
chr05_g22359.t1.Gain.Vert.Bar,-1006.958889,-1007.373527,-1007.373686,0.0832,0.08317,0.08318,1.0,1.0,1.0,-0.8292759999999362,1.0
chr05_g22361.t1.Gain.Vert.Bar,-3570.682295,-3570.668614,-3570.668552,0.2182,0.21821,0.21822,1.0,1.0,1.0,0.027361999999811815,0.8686176387892343
chr05_g22365.t1.Gain.Vert.Bar,-5196.701475,-5196.701475,-5198.897183,0.26799,0.26799,0.26836,1.0,1.0,1.0,0.0,1.0
chr05_g23234.t1.Gain.Vert.Bar,-3316.949458,-3316.6906,-3317.123138,0.21322,0.2137,0.21319,1.0,14.19482,1.0,0.5177160000002914,0.4718176008284247
chr05_g23562.t1.Gain.Vert.Bar,-11918.547441,-11918.495388,-11921.491922,1.83402,1.83426,1.83535,1.0,1.25577,1.0,0.1041060000025027,0.7469568278384529
chr05_g23982.t1.Gain.Vert.Bar,-1784.082775,-1779.687281,-1784.633825,0.29105,0.30086,0.29145,1.0,26.09967,1.0,8.790988000000198,0.0030272225486742623
chr05_g23983.t1.Gain.Vert.Bar,-910.634072,-910.429561,-911.239393,0.28259,0.28353,0.28285,1.0,1.74498,1.0,0.4090219999998226,0.5224663173286148
chr05_g23986.t1.Gain.Vert.Bar,-4923.980428,-4923.980427,-4923.980427,0.39405,0.39405,0.39405,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr05_g23987.t1.Gain.Vert.Bar,-4350.462764,-4350.462763,-4350.567768,0.1654,0.1654,0.16547,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr05_g23988.t1.Gain.Vert.Bar,-8030.265645,-8029.256669,-8030.381148,0.31132,0.31158,0.3113,1.0,6.32178,1.0,2.0179520000001503,0.15544867790849135
chr05_g23989.t1.Gain.Vert.Bar,-1954.160033,-1954.160033,-1954.556813,0.15894,0.15894,0.15935,1.0,1.0,1.0,0.0,1.0
chr05_g23991.t1.Gain.Vert.Bar,-1925.372747,-1925.372747,-1925.372747,1.08601,1.08602,1.08602,1.0,1.0,1.0,0.0,1.0
chr05_g23995.t1.Gain.Vert.Bar,-2335.541122,-2333.995092,-2335.589656,0.31718,0.3288,0.31724,1.0,51.33862,1.0,3.0920599999999467,0.07867514901519881
chr05_g24054.t1.Gain.Vert.Bar,-4147.935568,-4147.935568,-4147.935578,0.18305,0.18305,0.18305,1.0,1.0,1.0,0.0,1.0
chr05_g24058.t1.Gain.Vert.Bar,-2614.089549,-2614.089549,-2614.089835,0.15876,0.15877,0.15877,1.0,1.0,1.0,0.0,1.0
chr05_g24059.t1.Gain.Vert.Bar,-3721.125942,-3721.125942,-3721.862172,0.19725,0.19725,0.19718,1.0,1.0,1.0,0.0,1.0
chr05_g24060.t1.Gain.Vert.Bar,-1049.331273,-1049.331273,-1049.331305,0.13395,0.13395,0.13395,1.0,1.0,1.0,0.0,1.0
chr05_g24061.t1.Gain.Vert.Bar,-3248.631747,-3248.631839,-3248.715118,0.17748,0.17748,0.17748,1.0,1.0,1.0,-0.00018400000044493936,1.0
chr05_g24062.t1.Gain.Vert.Bar,-3232.72123,-3232.72123,-3233.420386,0.34274,0.34273,0.34431,1.0,1.0,1.0,0.0,1.0
chr05_g24063.t1.Gain.Vert.Bar,-1969.564609,-1969.564609,-1969.564708,0.18197,0.18199,0.18199,1.0,1.0,1.0,0.0,1.0
chr05_g24066.t1.Gain.Vert.Bar,-4314.22404,-4314.224034,-4314.895333,0.22362,0.22362,0.22364,1.0,1.00781,1.0,1.2000000424450263e-05,0.9972360522832443
chr05_g24094.t1.Gain.Vert.Bar,-3853.398596,-3853.39857,-3853.398571,0.29531,0.29531,0.29531,1.0,1.0,1.0,5.200000032345997e-05,0.9942464224547358
chr05_g24096.t1.Gain.Vert.Bar,-1393.103803,-1393.103803,-1393.103804,0.30552,0.30552,0.3055,1.0,1.0,1.0,0.0,1.0
chr05_g24098.t1.Gain.Vert.Bar,-1850.925788,-1850.925788,-1851.076698,0.35373,0.35372,0.35433,1.0,1.0,1.0,0.0,1.0
chr05_g24104.t1.Gain.Vert.Bar,-1010.72829,-1010.728301,-1012.069304,0.1461,0.1461,0.14584,1.0,1.0,1.0,-2.199999994445534e-05,1.0
chr05_g24672.t1.Gain.Vert.Bar,-2375.194677,-2375.191633,-2376.949117,0.12948,0.12952,0.12968,1.0,1.18219,1.0,0.0060880000000906875,0.9378076599272006
chr05_g24674.t1.Gain.Vert.Bar,-1399.279758,-1399.279758,-1399.279758,0.3096,0.3096,0.3096,1.0,1.0,1.0,0.0,1.0
chr05_g24676.t1.Gain.Vert.Bar,-1971.85477,-1971.85477,-1971.85477,0.18759,0.18759,0.18759,1.0,1.0,1.0,0.0,1.0
chr05_g24677.t1.Gain.Vert.Bar,-1594.271323,-1594.271323,-1594.271323,0.15262,0.15262,0.15263,1.0,1.0,1.0,0.0,1.0
chr05_g24678.t1.Gain.Vert.Bar,-2109.98918,-2109.986132,-2110.108882,0.33187,0.33187,0.33155,1.0,1.41814,1.0,0.0060960000000704895,0.9377668940054156
chr05_g24681.t1.Gain.Vert.Bar,-4135.185404,-4135.185404,-4135.43097,0.33291,0.33291,0.33288,1.0,1.0,1.0,0.0,1.0
chr05_g24682.t1.Gain.Vert.Bar,-4159.936459,-4159.936459,-4168.210436,0.22695,0.22694,0.22734,1.0,1.0,1.0,0.0,1.0
chr05_g24684.t1.Gain.Vert.Bar,-2357.633445,-2357.633445,-2357.047175,0.07761,0.07761,0.0776,1.0,1.0,1.0,0.0,1.0
chr05_g24686.t1.Gain.Vert.Bar,-904.157359,-902.833345,-904.157406,0.72382,0.74355,0.72382,1.0,48.83145,1.0,2.6480280000000675,0.10367843928734789
chr05_g25165.t1.Gain.Vert.Bar,-1782.9979,-1782.997798,-1782.997799,0.18221,0.1822,0.18221,1.0,1.0,1.0,0.00020399999993969686,0.988604316485815
chr05_g25167.t1.Gain.Vert.Bar,-4463.45423,-4460.975909,-4463.683071,0.43573,0.43803,0.43571,1.0,8.36994,1.0,4.956642000001011,0.025990631398869462
chr05_g25168.t1.Gain.Vert.Bar,-2602.446713,-2602.446714,-2602.447233,0.23827,0.23828,0.23827,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr05_g25170.t1.Gain.Vert.Bar,-1646.219729,-1645.998927,-1646.219975,0.26923,0.26922,0.26923,1.0,1.0,1.0,0.44160399999964284,0.5063492872058702
chr05_g25171.t1.Gain.Vert.Bar,-8613.86122,-8613.86119,-8614.166695,0.23487,0.23487,0.23482,1.0,1.02415,1.0,6.000000212225132e-05,0.9938196744616455
chr05_g25180.t1.Gain.Vert.Bar,-1134.975429,-1134.975429,-1136.766269,0.15842,0.15842,0.15823,1.0,1.0,1.0,0.0,1.0
chr05_g25181.t1.Gain.Vert.Bar,-1402.695919,-1402.54842,-1405.448178,0.17842,0.17861,0.17872,1.0,2.51997,1.0,0.29499799999985044,0.5870353528982654
